,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0,1014,1,hamilton,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1014,822,bottas,131,2,1,Finished,2085,1923,1761,2140,2118,2344,2679,2584,2908,3145,3136,3438,3588,3416,3744,4021,4291,3965,4453,6349,7373,7721,8052,9197,10221,14824,29675,10040,8766,8185,8776,8608,8677,8107,8435,8594,9105,9098,8795,8907,8660,8014,8584,7449,11186.0,47767.0,11966.0,8483.0,7158.0,1112.0,904.0,693.0,2060.0,4930.0,2758.0,2805.0,2655.0,2326.0,2623.0,2759.0,2738.0,2794.0,3017.0,3158.0,3637.0,4074.0
2,1014,830,max_verstappen,9,3,1,Finished,2980,2918,3094,3409,3514,4021,4720,4990,5727,6304,6522,7059,7729,8266,9350,10405,11516,11816,12158,17562,36302,36111,35868,35891,35320,35297,31803,12901,13489,12756,13686,13325,12828,12486,12930,12865,12892,13351,13041,13388,12938,13003,16349,34055,33310.0,52668.0,18220.0,9984.0,7803.0,1924.0,2748.0,1542.0,3226.0,5860.0,5153.0,5243.0,5154.0,5175.0,5622.0,5893.0,6041.0,6182.0,6541.0,6763.0,7339.0,7679.0
3,1014,20,vettel,6,4,1,Finished,4019,4255,4527,5123,5657,6493,7145,7747,8750,9857,10733,13385,15021,16319,17911,19680,21608,22350,26540,47598,48431,47761,48898,47971,47836,47672,43416,24932,24531,24193,25141,24466,24782,24476,24653,24596,24540,24143,23505,27585,44983,42842,41289,40168,39906.0,61407.0,26924.0,12140.0,10625.0,3058.0,3723.0,2077.0,4570.0,6970.0,6527.0,6647.0,6760.0,6649.0,7162.0,7533.0,7792.0,8015.0,8559.0,8608.0,9185.0,9167.0
4,1014,844,leclerc,6,5,1,Finished,4780,5501,5867,6238,6817,7440,7978,8701,9478,10669,11438,11628,12489,13263,14366,15461,16163,15994,15665,17011,17625,18795,19970,22122,26038,46719,41958,23784,23881,23225,24241,23725,23933,23546,23756,26284,26840,27423,27583,28163,28959,28896,29178,29788,31934.0,50406.0,29242.0,13560.0,13372.0,3883.0,4300.0,3115.0,6228.0,8650.0,8842.0,8989.0,9133.0,8973.0,9612.0,10003.0,10445.0,11065.0,11454.0,12116.0,12956.0,13361.0
5,1014,842,gasly,9,6,1,Finished,5451,6385,6997,7850,8554,9652,10512,11031,12899,14361,15283,16542,17733,19147,21017,22527,24306,25493,26231,28490,30242,35780,55753,56390,57148,57041,53614,35078,35766,36410,38568,38968,39839,40262,40904,41584,42185,43330,43948,44734,46129,46512,47062,47363,48879.0,76349.0,56535.0,21284.0,16666.0,4981.0,5286.0,3255.0,7403.0,10191.0,10477.0,11084.0,11762.0,12132.0,13072.0,14141.0,14905.0,15814.0,16739.0,17722.0,18855.0,19576.0
6,1014,154,grosjean,210,10,1,Finished,6139,7336,8553,10160,11556,13032,14488,16516,18715,20799,22568,24676,26709,28577,30959,32969,34921,36042,36826,39097,40551,41775,42990,44196,45283,49953,66266,48015,48367,48613,50047,50474,50713,51225,51815,52859,54008,54753,55132,55955,56147,56640,57072,57209,58879.0,89749.0,70319.0,35348.0,17879.0,6629.0,6790.0,3585.0,8838.0,12377.0,12755.0,14573.0,17423.0,20152.0,22847.0,24772.0,27738.0,29371.0,30944.0,32230.0,33680.0,34641.0
7,1014,825,kevin_magnussen,210,7,1,Finished,6641,8577,10277,11980,13804,15843,17958,20059,22469,24444,26280,28276,30298,32255,34477,36769,38773,39946,40806,43197,44678,46443,51986,71349,71513,71006,68191,50867,52395,53768,56381,58038,58375,59270,60768,63501,64915,66410,66970,67611,67991,68444,68916,69704,79832.0,121521.0,71231.0,36716.0,18984.0,8273.0,8110.0,3782.0,8187.0,11486.0,12084.0,13898.0,16413.0,17627.0,19343.0,20908.0,22210.0,23719.0,24860.0,26106.0,27498.0,28159.0
8,1014,826,kvyat,5,9,1,Finished,7458,9435,11206,12992,15100,17289,19320,21142,23509,25824,27703,29503,31638,33986,36199,38307,40657,41931,42960,45792,51260,71427,71521,73673,73792,74071,70446,52312,53359,54449,57252,58844,59652,60425,61417,61646,62614,63689,64251,64855,65253,65253,65682,66133,75685.0,129302.0,72610.0,39061.0,20732.0,9664.0,9685.0,4581.0,10345.0,14221.0,15166.0,16841.0,19220.0,21586.0,23453.0,25415.0,26779.0,28254.0,29484.0,30439.0,31911.0,33056.0
9,1014,848,albon,5,11,1,Finished,8105,10457,12245,14028,16355,18777,20842,22661,25104,27167,29129,31112,33255,35206,37675,39820,42139,43302,44388,47030,50041,51542,53024,54997,59813,80338,77314,58417,59351,59814,61764,62576,63387,64393,66421,67248,68302,69319,69805,70603,71003,71540,72320,73208,84383.0,157056.0,131900.0,135443.0,110833.0,54379.0,16084.0,5323.0,10944.0,15164.0,16016.0,17676.0,19916.0,22249.0,24411.0,26205.0,28323.0,30279.0,31584.0,33113.0,34522.0,35445.0
