,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,932,1,hamilton,131,1,1,Finished,85160,164671,244000,323075,402217,480914,559731,638633,717426,796335,874804,953504,1031835,1110260,1188646,1266697,1345025,1423964,1502419,1581016,1659391,1738154,1816235,1895082,1973727,2052344,2130787,2209419,2304232,2385203,2463522,2541785,2620708,2698724,2777182,2855577,2934317,3013505,3092422,3171249,3249967,3328438,3406640,3484999,3563251.0,3641314.0,3719390.0,3797430.0,3875517.0,3953539.0,4031814.0,4109876.0,4187527.0,4265558.0,4343602.0,4421103.0,4499049.0,4576970.0,4654807.0,4733367.0,4811149.0,4889119.0,4967259.0,5044731.0,5122408.0,5200024.0,5277764.0,5355694.0,5433736.0,5513145.0
1,932,3,rosberg,131,2,1,Finished,86190,165984,245716,324772,403873,482962,562071,641415,720324,799119,877792,956532,1034994,1113752,1192090,1270322,1348657,1427372,1506411,1584774,1663017,1741710,1820425,1899566,1977962,2056529,2134750,2212720,2291961,2385719,2465827,2543837,2621892,2700284,2778827,2857467,2936631,3015680,3094299,3172849,3251435,3329634,3408009,3486331,3564339.0,3642609.0,3720529.0,3798690.0,3877109.0,3955064.0,4033095.0,4110898.0,4188763.0,4266845.0,4344733.0,4422638.0,4500520.0,4578655.0,4656581.0,4734796.0,4812777.0,4890861.0,4968498.0,5046159.0,5124509.0,5202643.0,5281235.0,5359298.0,5437282.0,5515430.0
3,932,8,raikkonen,6,4,1,Finished,86878,166942,246316,325641,404929,484084,563274,642442,721810,801118,880173,959028,1037823,1116666,1195362,1274125,1352923,1431588,1510687,1589796,1668635,1747436,1826333,1905537,1984675,2079669,2170047,2248743,2327068,2405652,2484141,2562879,2641707,2720576,2799492,2878714,2957322,3035796,3114217,3209398,3289393,3366380,3443845,3521747,3599736.0,3677598.0,3755837.0,3834225.0,3912071.0,3990632.0,4069153.0,4147292.0,4225375.0,4303703.0,4382101.0,4460237.0,4538384.0,4616372.0,4694332.0,4772396.0,4850509.0,4929110.0,5007574.0,5085227.0,5163195.0,5240862.0,5318841.0,5396831.0,5475118.0,5558770.0
12,932,822,bottas,3,3,1,Finished,87753,168295,248165,327472,406790,485913,565008,644232,723677,802939,882005,961107,1039997,1118993,1197906,1276685,1355767,1434623,1513785,1592894,1672787,1751739,1830744,1909835,1989005,2068166,2147673,2245005,2325508,2403824,2482112,2561091,2639966,2718879,2797759,2877062,2955687,3034443,3112832,3191328,3270537,3349267,3427951,3506711,3585265.0,3664093.0,3742530.0,3821199.0,3899640.0,3978258.0,4056975.0,4135597.0,4214207.0,4292781.0,4371666.0,4450387.0,4528993.0,4607523.0,4685895.0,4764397.0,4842775.0,4921237.0,4999612.0,5077880.0,5156429.0,5234696.0,5312618.0,5391247.0,5470618.0,5553811.0
7,932,154,grosjean,208,10,11,+1 Lap,88746,169408,249713,329798,409607,489468,569304,648791,728490,808502,888381,968319,1047955,1127397,1206645,1286008,1365388,1444684,1524173,1603974,1683606,1763558,1843298,1923599,2005071,2085161,2181586,2262840,2341489,2420676,2499961,2578964,2657700,2736436,2815871,2895185,2974345,3053738,3133231,3212224,3291097,3369587,3448357,3526812,3605385.0,3684070.0,3762760.0,3841433.0,3954898.0,4036277.0,4114246.0,4192510.0,4270899.0,4350397.0,4429515.0,4507814.0,4586039.0,4664446.0,4742685.0,4821861.0,4900173.0,4978634.0,5057341.0,5135816.0,5213922.0,5292376.0,5370738.0,5448854.0,5527916.0,
8,932,807,hulkenberg,10,8,11,+1 Lap,89264,170051,250561,330742,410872,490976,570982,651072,731209,811158,891236,971538,1051541,1131802,1212153,1292228,1372165,1452476,1532699,1612751,1692567,1772505,1852577,1932627,2012336,2092405,2172902,2268336,2349831,2429462,2508918,2588482,2667872,2747735,2826994,2906243,2985247,3064105,3143697,3222549,3301222,3379784,3468795,3548914,3627303.0,3706150.0,3785015.0,3864313.0,3943148.0,4022132.0,4101356.0,4180006.0,4258430.0,4337137.0,4415785.0,4494116.0,4572584.0,4652259.0,4730659.0,4809480.0,4888006.0,4969519.0,5048172.0,5126773.0,5205042.0,5283280.0,5361737.0,5440083.0,5518732.0,
9,932,813,maldonado,208,7,1,Finished,90289,171069,251401,331276,411529,491766,571641,651835,732076,811872,892017,972159,1052431,1132521,1212637,1293021,1389066,1470764,1550322,1630005,1709368,1788714,1868557,1948055,2027074,2105926,2184874,2263949,2345300,2424799,2503713,2582818,2661560,2740666,2819594,2898507,2977387,3056127,3135028,3213729,3292554,3371243,3449930,3528627,3607280.0,3685809.0,3764841.0,3843727.0,3922935.0,4001916.0,4080301.0,4159123.0,4237622.0,4316026.0,4395617.0,4474490.0,4553251.0,4632136.0,4710788.0,4789497.0,4868088.0,4947364.0,5026834.0,5105655.0,5184450.0,5263129.0,5341928.0,5421069.0,5500182.0,5579809.0
13,932,826,kvyat,9,9,11,+1 Lap,90840,172513,253229,334034,414350,494557,574705,655011,735389,815868,896466,976961,1057200,1137056,1217712,1297903,1377837,1457903,1538831,1619948,1700111,1780523,1860609,1940705,2020676,2100490,2196627,2278421,2358046,2437256,2516683,2596638,2676450,2756157,2835583,2915700,2994959,3075018,3154617,3235006,3314576,3394224,3474068,3553207,3632246.0,3711506.0,3790746.0,3870071.0,3949084.0,4027924.0,4106759.0,4185572.0,4267828.0,4347248.0,4425967.0,4504889.0,4584767.0,4663749.0,4742356.0,4821209.0,4899729.0,4978237.0,5056517.0,5134796.0,5212880.0,5291434.0,5369641.0,5448003.0,5526051.0,
11,932,817,ricciardo,9,13,11,+1 Lap,91290,173287,254566,334925,415187,495496,576020,656564,737725,818870,899405,979630,1060687,1141137,1221859,1302176,1382473,1462862,1542951,1623690,1704015,1784367,1881066,1962802,2042123,2121816,2201703,2281160,2361637,2441485,2521459,2601479,2681108,2760718,2840418,2920017,2999736,3081325,3161739,3241798,3321438,3400868,3480294,3559458,3638994.0,3718551.0,3801461.0,3881277.0,3960823.0,4040346.0,4119825.0,4199625.0,4279842.0,4360043.0,4439604.0,4518925.0,4598413.0,4678312.0,4758282.0,4838035.0,4917363.0,4996857.0,5076147.0,5157342.0,5237209.0,5316625.0,5395685.0,5477627.0,5559283.0,
10,932,815,perez,10,11,11,+1 Lap,91917,174240,255422,336308,416857,496874,576869,657086,737052,817214,897443,977682,1057908,1138524,1219704,1300600,1380915,1461314,1541816,1622061,1702226,1782493,1863037,1959031,2040800,2119702,2199787,2278973,2358537,2438303,2517890,2597606,2677656,2757056,2836246,2916179,2995783,3075622,3155861,3235828,3315690,3395290,3474844,3554398,3634069.0,3713325.0,3792708.0,3871818.0,3950707.0,4029932.0,4111858.0,4191380.0,4270444.0,4349880.0,4431193.0,4511157.0,4590817.0,4670019.0,4749695.0,4829237.0,4908135.0,4987295.0,5066572.0,5146204.0,5225871.0,5305942.0,5386904.0,5467708.0,5547871.0,
