,0,1,2
0,4,4,1:20.826
1,20,9,1:20.604
2,17,9,1:20.358
3,1,1,1:20.465
4,3,3,1:20.793
5,5,1,1:20.807
6,8,6,1:20.647
7,18,23,1:20.707
8,6,3,1:20.570
9,13,6,1:20.823
10,67,5,1:21.002
11,15,7,1:21.082
12,22,23,1:21.222
13,10,7,1:21.242
14,12,4,1:21.278
15,2,2,1:21.738
16,21,10,1:21.807
17,16,10,1:21.868
18,9,2,1:21.901
19,153,5,1:22.359
