,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
4,10.0,4.0,alonso,18.0,36.0,Wheel,89838.0,175014.0,259450.0,342979.0,426996.0,510639.0,594318.0,678586.0,762545.0,846769.0,930522.0,1015293.0,1167260.0,1282649.0,1377511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10.0,17.0,webber,3.0,1.0,Finished,91128.0,176849.0,261758.0,346007.0,431351.0,515234.0,598797.0,682633.0,765823.0,849935.0,933622.0,1017279.0,1100784.0,1184464.0,1267679.0,1350707.0,1433745.0,1517422.0,1603016.0,1715988.0,1801589.0,1886498.0,1970953.0,2055304.0,2139711.0,2223967.0,2308138.0,2392342.0,2476459.0,2560908.0,2645456.0,2729577.0,2813675.0,2897773.0,2981742.0,3065800.0,3149332.0,3232961.0,3316467.0,3400550.0,3484032.0,3568122.0,3651815.0,3735446.0,3819120.0,3902412.0,3985686.0,4069585.0,4153266.0,4238687.0,4344827.0,4428985.0,4512798.0,4596243.0,4679549.0,4762617.0,4845579.0,4928590.0,5011653.0,5094134.0,5176727.0,5259612.0,5342341.0,5424828.0,5506759.0,5589188.0,5671855.0,5754480.0,5836938.0,5920762.0
1,10.0,1.0,hamilton,1.0,1.0,Finished,92008.0,177471.0,262365.0,346441.0,429995.0,513213.0,596420.0,680019.0,763807.0,848019.0,931563.0,1014843.0,1097711.0,1181200.0,1263995.0,1346474.0,1429330.0,1512272.0,1595199.0,1679974.0,1789033.0,1873919.0,1958476.0,2043093.0,2127395.0,2211076.0,2294970.0,2378805.0,2462591.0,2546342.0,2629706.0,2712632.0,2795562.0,2879677.0,2963052.0,3046187.0,3129018.0,3212318.0,3295417.0,3378446.0,3461353.0,3544404.0,3627552.0,3710313.0,3793108.0,3877644.0,3984117.0,4068107.0,4151539.0,4234923.0,4318656.0,4402407.0,4485667.0,4568808.0,4652272.0,4735695.0,4819782.0,4902911.0,4986363.0,5069770.0,5153264.0,5236791.0,5319907.0,5402805.0,5485736.0,5568723.0,5652456.0,5736074.0,5819352.0,5903876.0
7,10.0,8.0,raikkonen,2.0,1.0,Finished,92803.0,178418.0,263700.0,347957.0,432204.0,516218.0,599870.0,683638.0,767346.0,850790.0,934396.0,1018207.0,1101747.0,1185477.0,1268943.0,1352211.0,1435525.0,1518929.0,1605019.0,1713603.0,1797763.0,1882333.0,1966576.0,2050472.0,2134370.0,2218262.0,2301780.0,2385340.0,2468763.0,2552564.0,2636123.0,2719568.0,2802824.0,2886216.0,2969657.0,3053064.0,3136170.0,3219180.0,3302296.0,3385900.0,3468766.0,3551922.0,3635026.0,3718124.0,3803966.0,3914608.0,3998384.0,4082188.0,4166573.0,4250903.0,4334896.0,4418545.0,4502137.0,4586021.0,4669368.0,4752635.0,4835937.0,4919621.0,5003343.0,5086889.0,5170148.0,5253072.0,5335956.0,5419044.0,5501707.0,5584526.0,5667448.0,5750429.0,5832971.0,5915405.0
3,10.0,3.0,rosberg,4.0,1.0,Finished,93862.0,179572.0,264353.0,348944.0,433085.0,517340.0,601519.0,685433.0,769203.0,852967.0,936672.0,1020330.0,1104024.0,1188064.0,1271835.0,1355533.0,1438732.0,1522284.0,1606307.0,1691916.0,1803038.0,1889846.0,1975456.0,2060313.0,2145004.0,2229523.0,2313753.0,2397635.0,2481563.0,2565462.0,2649130.0,2732758.0,2816311.0,2900192.0,2984181.0,3067928.0,3151702.0,3235460.0,3319161.0,3402736.0,3486316.0,3570101.0,3654076.0,3737491.0,3820572.0,3903701.0,3986781.0,4070395.0,4155961.0,4260591.0,4345564.0,4430089.0,4514249.0,4598032.0,4681560.0,4765613.0,4849201.0,4932624.0,5015956.0,5099082.0,5181735.0,5264886.0,5347795.0,5430754.0,5513222.0,5596669.0,5680166.0,5763722.0,5847249.0,5930843.0
5,10.0,5.0,kovalainen,5.0,1.0,Finished,95208.0,181444.0,266554.0,351062.0,435077.0,519139.0,603487.0,688432.0,772978.0,857332.0,941810.0,1026436.0,1110630.0,1194677.0,1278812.0,1362547.0,1445981.0,1529436.0,1613381.0,1697059.0,1782371.0,1889302.0,1974180.0,2058797.0,2142918.0,2226843.0,2310660.0,2394386.0,2478175.0,2562075.0,2646017.0,2730389.0,2814444.0,2898747.0,2982554.0,3066629.0,3150389.0,3233857.0,3317367.0,3401378.0,3484898.0,3569359.0,3653306.0,3738402.0,3845574.0,3929772.0,4013540.0,4097210.0,4180868.0,4264656.0,4348814.0,4432508.0,4516398.0,4600192.0,4684089.0,4769033.0,4853353.0,4937088.0,5020637.0,5104552.0,5188398.0,5272058.0,5355016.0,5438265.0,5521583.0,5605123.0,5688605.0,5771964.0,5855203.0,5938268.0
15,10.0,20.0,vettel,17.0,22.0,Suspension,95487.0,182168.0,267276.0,351955.0,435994.0,520094.0,604250.0,688903.0,773706.0,858110.0,942383.0,1027094.0,1111422.0,1195638.0,1279653.0,1363463.0,1447161.0,1530618.0,1614374.0,1698169.0,1783463.0,1894005.0,1979638.0,2064348.0,2149043.0,2235682.0,2327223.0,2455514.0,2555011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10.0,6.0,nakajima,9.0,1.0,Finished,96185.0,183551.0,269450.0,354299.0,438924.0,523312.0,607729.0,692584.0,777352.0,861987.0,946429.0,1030862.0,1115290.0,1200032.0,1284985.0,1369651.0,1453707.0,1538187.0,1622699.0,1707748.0,1792673.0,1879056.0,1987352.0,2074540.0,2159823.0,2244964.0,2329841.0,2414786.0,2499611.0,2584914.0,2670343.0,2755537.0,2840484.0,2925094.0,3009904.0,3094339.0,3178800.0,3262962.0,3347171.0,3431372.0,3515417.0,3599396.0,3683545.0,3767166.0,3850959.0,3934728.0,4018793.0,4103051.0,4186518.0,4270009.0,4353491.0,4436993.0,4520962.0,4604578.0,4687758.0,4772541.0,4877079.0,4961770.0,5046708.0,5131442.0,5215587.0,5299844.0,5383504.0,5467204.0,5550459.0,5634290.0,5718503.0,5803110.0,5887982.0,5972650.0
14,10.0,18.0,button,7.0,1.0,Finished,96508.0,182684.0,268468.0,353476.0,438036.0,522597.0,606946.0,691906.0,776674.0,861271.0,945823.0,1030296.0,1114664.0,1199502.0,1284397.0,1369060.0,1453173.0,1537551.0,1622279.0,1707209.0,1792017.0,1876749.0,1960534.0,2044744.0,2130895.0,2239423.0,2326804.0,2412462.0,2498205.0,2583617.0,2669202.0,2754086.0,2838582.0,2923249.0,3007987.0,3092481.0,3176623.0,3260972.0,3345160.0,3429006.0,3512871.0,3596619.0,3680336.0,3763659.0,3847740.0,3932650.0,4017344.0,4101402.0,4185197.0,4269004.0,4352410.0,4436272.0,4520257.0,4603756.0,4688544.0,4791029.0,4873735.0,4956648.0,5039836.0,5123044.0,5206146.0,5289453.0,5372922.0,5456054.0,5538980.0,5622340.0,5705916.0,5790238.0,5874660.0,5958964.0
11,10.0,15.0,trulli,8.0,1.0,Finished,97134.0,184542.0,270622.0,355689.0,440120.0,524451.0,608927.0,693502.0,778515.0,863525.0,948220.0,1032526.0,1116877.0,1201421.0,1286035.0,1370761.0,1454938.0,1539279.0,1623733.0,1708681.0,1793480.0,1878454.0,1962606.0,2046525.0,2130272.0,2214146.0,2298111.0,2384428.0,2493981.0,2579674.0,2665082.0,2749939.0,2834817.0,2919505.0,3004150.0,3088510.0,3172895.0,3257262.0,3341417.0,3425321.0,3509233.0,3592866.0,3676720.0,3760204.0,3846107.0,3931101.0,4015300.0,4099219.0,4182946.0,4266507.0,4350520.0,4434685.0,4518533.0,4602065.0,4685494.0,4769894.0,4854101.0,4940140.0,5045923.0,5130588.0,5214755.0,5298890.0,5382586.0,5466218.0,5549479.0,5633568.0,5717726.0,5802388.0,5887312.0,5972048.0
10,10.0,12.0,piquet_jr,12.0,1.0,Finished,98142.0,185850.0,271961.0,357277.0,442479.0,527256.0,612616.0,697619.0,782497.0,867222.0,951542.0,1035831.0,1120272.0,1204874.0,1288952.0,1373034.0,1457179.0,1541257.0,1625556.0,1709936.0,1794750.0,1879454.0,1965706.0,2073655.0,2158664.0,2243110.0,2328115.0,2413684.0,2499073.0,2584346.0,2669831.0,2754962.0,2839858.0,2924169.0,3009021.0,3093566.0,3177879.0,3262075.0,3346527.0,3430587.0,3514655.0,3598588.0,3682496.0,3766105.0,3849574.0,3933496.0,4018136.0,4104336.0,4210436.0,4295841.0,4381159.0,4465636.0,4550217.0,4634444.0,4719001.0,4803201.0,4887106.0,4971099.0,5055157.0,5138857.0,5222478.0,5306080.0,5389701.0,5473211.0,5556629.0,5640373.0,5724234.0,5808014.0,5891879.0,5975388.0
9,10.0,10.0,glock,6.0,1.0,Finished,98557.0,186295.0,272722.0,357999.0,443336.0,528282.0,613233.0,698185.0,783271.0,868081.0,952562.0,1036860.0,1121734.0,1206228.0,1290770.0,1375357.0,1459906.0,1543877.0,1627849.0,1714484.0,1799076.0,1883090.0,1967419.0,2051602.0,2135568.0,2219656.0,2303540.0,2387212.0,2470711.0,2554383.0,2637715.0,2723121.0,2829243.0,2913744.0,2998385.0,3082682.0,3166312.0,3249884.0,3333217.0,3416658.0,3499977.0,3583222.0,3666557.0,3749927.0,3832935.0,3916212.0,3999475.0,4082911.0,4167134.0,4251520.0,4335453.0,4419404.0,4502640.0,4586653.0,4669989.0,4753109.0,4836641.0,4920418.0,5003911.0,5089497.0,5192152.0,5275468.0,5357974.0,5440717.0,5523953.0,5606785.0,5689685.0,5772978.0,5856035.0,5939113.0
8,10.0,9.0,kubica,13.0,1.0,Finished,99478.0,187091.0,273696.0,359379.0,444419.0,529276.0,614021.0,699096.0,784044.0,869054.0,953652.0,1037988.0,1123595.0,1207954.0,1292317.0,1376745.0,1461638.0,1546094.0,1630599.0,1716489.0,1806198.0,1914608.0,1999472.0,2084226.0,2168783.0,2253340.0,2338006.0,2422573.0,2507410.0,2591715.0,2675759.0,2760208.0,2844413.0,2928450.0,3012973.0,3097540.0,3181823.0,3266119.0,3350419.0,3434615.0,3519015.0,3603436.0,3687801.0,3771972.0,3856133.0,3940095.0,4023792.0,4107524.0,4191674.0,4275465.0,4359576.0,4445735.0,4551912.0,4635659.0,4719863.0,4804375.0,4888526.0,4972791.0,5057117.0,5140884.0,5224671.0,5308266.0,5392226.0,5475735.0,5558959.0,5642626.0,5726599.0,5810317.0,5894099.0,5977922.0
18,10.0,67.0,buemi,16.0,11.0,+1 Lap,100141.0,187851.0,274475.0,360429.0,446025.0,531351.0,616562.0,701683.0,787213.0,872229.0,956907.0,1041527.0,1129425.0,1214606.0,1299521.0,1384123.0,1468775.0,1553091.0,1637544.0,1722021.0,1806617.0,1894683.0,1980520.0,2065343.0,2150288.0,2237886.0,2345548.0,2430193.0,2514663.0,2599272.0,2683305.0,2767567.0,2851835.0,2936254.0,3020531.0,3104796.0,3189359.0,3290396.0,3398140.0,3489213.0,3574764.0,3660125.0,3745032.0,3829844.0,3917640.0,4001821.0,4086268.0,4170945.0,4255549.0,4340225.0,4424472.0,4508684.0,4592915.0,4676951.0,4760865.0,4851485.0,4940955.0,5025044.0,5108699.0,5193578.0,5279812.0,5363267.0,5446684.0,5529786.0,5615234.0,5701080.0,5785089.0,5868444.0,5951399.0,
2,10.0,2.0,heidfeld,11.0,1.0,Finished,101174.0,189568.0,276066.0,361520.0,446738.0,531934.0,617105.0,702660.0,787828.0,872760.0,957666.0,1042037.0,1128223.0,1211780.0,1295472.0,1379234.0,1463155.0,1549376.0,1655757.0,1739744.0,1823755.0,1908088.0,1992251.0,2077262.0,2162089.0,2246978.0,2332014.0,2416896.0,2501887.0,2586535.0,2671474.0,2756469.0,2841306.0,2926124.0,3011468.0,3095705.0,3180007.0,3264308.0,3348386.0,3432706.0,3516952.0,3601078.0,3685102.0,3768984.0,3852941.0,3937012.0,4020597.0,4104303.0,4190158.0,4294992.0,4380509.0,4464946.0,4549205.0,4632917.0,4716565.0,4800350.0,4884512.0,4969203.0,5053319.0,5136914.0,5220721.0,5304350.0,5388060.0,5471366.0,5554648.0,5638675.0,5722432.0,5806433.0,5890406.0,5974488.0
17,10.0,22.0,barrichello,10.0,1.0,Finished,101443.0,190204.0,276924.0,362622.0,448042.0,533358.0,618927.0,704120.0,789179.0,874129.0,958861.0,1043728.0,1130006.0,1215546.0,1300548.0,1385212.0,1469733.0,1554400.0,1639361.0,1723783.0,1808621.0,1895250.0,1981233.0,2066442.0,2151116.0,2236122.0,2320881.0,2404542.0,2488983.0,2572858.0,2656770.0,2740181.0,2825032.0,2931602.0,3016031.0,3100440.0,3184953.0,3269545.0,3353576.0,3437600.0,3521818.0,3606325.0,3690478.0,3774712.0,3858955.0,3942596.0,4026138.0,4109625.0,4193496.0,4277294.0,4361021.0,4444670.0,4528081.0,4611260.0,4694284.0,4777408.0,4862310.0,4964808.0,5047856.0,5131896.0,5215990.0,5300307.0,5384017.0,5467764.0,5551120.0,5634761.0,5719045.0,5803592.0,5888490.0,5973132.0
16,10.0,21.0,fisichella,14.0,11.0,+1 Lap,101704.0,190652.0,277798.0,363610.0,448912.0,534195.0,619620.0,705113.0,790348.0,875495.0,960563.0,1045253.0,1130857.0,1216412.0,1301689.0,1386762.0,1472118.0,1557109.0,1642564.0,1727479.0,1812435.0,1897427.0,1982647.0,2067980.0,2152791.0,2237757.0,2323612.0,2407908.0,2496314.0,2601842.0,2686330.0,2770651.0,2855030.0,2939544.0,3023552.0,3107354.0,3191156.0,3275164.0,3358739.0,3441913.0,3525453.0,3608948.0,3692256.0,3775623.0,3859636.0,3943470.0,4029069.0,4136457.0,4221097.0,4306003.0,4391028.0,4475159.0,4559590.0,4643236.0,4727169.0,4811441.0,4895408.0,4979229.0,5063187.0,5146888.0,5230539.0,5314062.0,5397520.0,5481108.0,5566209.0,5651065.0,5737381.0,5821531.0,5906239.0,
19,10.0,153.0,alguersuari,15.0,11.0,+1 Lap,102380.0,191317.0,278398.0,364582.0,450252.0,535218.0,620403.0,705796.0,791208.0,876328.0,961586.0,1046467.0,1132443.0,1217774.0,1302978.0,1388204.0,1473884.0,1559266.0,1644382.0,1729353.0,1814033.0,1898564.0,1983498.0,2068968.0,2154091.0,2240176.0,2327496.0,2415247.0,2522857.0,2607310.0,2691880.0,2776118.0,2860371.0,2944744.0,3028823.0,3112800.0,3196897.0,3282040.0,3366589.0,3450399.0,3534791.0,3619206.0,3703723.0,3788157.0,3872683.0,3957105.0,4040958.0,4124695.0,4211298.0,4296627.0,4381626.0,4468160.0,4573177.0,4657573.0,4742089.0,4825989.0,4910045.0,4994908.0,5079187.0,5163197.0,5246922.0,5330727.0,5414980.0,5498641.0,5582825.0,5670407.0,5756913.0,5841154.0,5924598.0,
12,10.0,16.0,sutil,19.0,25.0,Overheating,104266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
