,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,250314.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1
1,251577.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2
2,252595.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,253233.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,254012.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,0
5,254820.0,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,256203.0,7,7,7,7,7,7,7,7,7,7,6,7,7,8,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5
7,256746.0,8,8,8,8,8,8,8,8,8,8,7,6,6,6,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,7,7,7,7,6,6,6,6,6,6,5,4,4,4,4,4,4,4,4,4,4
8,257813.0,9,9,9,9,9,9,9,9,9,9,8,8,8,9,8,8,8,8,8,8,9,9,9,8,8,8,8,8,9,8,8,8,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,0
9,259004.0,10,10,10,10,10,10,10,10,10,10,9,9,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,260047.0,11,11,11,11,11,11,11,11,11,11,10,11,11,11,10,9,10,10,10,10,10,10,10,9,9,9,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,0
11,260630.0,12,12,12,12,12,12,13,12,12,12,11,12,12,12,12,11,11,11,11,11,11,11,11,10,10,10,11,11,10,9,9,9,8,8,8,8,7,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,0
12,261407.0,13,13,13,13,13,13,14,13,13,13,12,10,9,7,6,4,4,4,4,4,3,3,3,11,11,11,10,9,8,7,7,7,6,6,6,6,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6
13,329170.0,14,14,14,14,14,14,12,14,14,14,13,13,13,13,11,10,9,9,9,9,8,8,8,7,6,6,6,6,6,10,10,10,10,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,0
14,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,429344.0,16,15,15,15,15,15,15,15,15,15,14,14,14,14,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0
