,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
6,171.0,30.0,michael_schumacher,1.0,1.0,Finished,97034.0,250314.0,399803.0,548310.0,698104.0,848675.0,997494.0,1145497.0,1293615.0,1442256.0,1588728.0,1677022.0,1764370.0,1851591.0,1938510.0,2025570.0,2112743.0,2199770.0,2286590.0,2373325.0,2459948.0,2546376.0,2632808.0,2719240.0,2805761.0,2892163.0,2978585.0,3064809.0,3151087.0,3237095.0,3323660.0,3410292.0,3496914.0,3583227.0,3670130.0,3755793.0,3841843.0,3927605.0,4017269.0,4124876.0,4210905.0,4297227.0,4383454.0,4470460.0,4557143.0,4643676.0,4730365.0,4817401.0,4903918.0,4990826.0,5077559.0,5164074.0,5251638.0
12,171.0,57.0,hakkinen,2.0,1.0,Finished,100077.0,251577.0,400986.0,549356.0,699269.0,849914.0,998641.0,1146441.0,1294389.0,1443027.0,1589355.0,1678483.0,1766510.0,1854218.0,1941521.0,2028756.0,2116085.0,2203367.0,2290450.0,2377680.0,2464687.0,2551803.0,2638859.0,2725809.0,2812801.0,2899552.0,2986092.0,3072624.0,3159080.0,3245676.0,3332707.0,3419079.0,3505456.0,3591745.0,3679214.0,3765339.0,3851802.0,3938122.0,4025185.0,4111233.0,4197176.0,4287503.0,4395464.0,4481509.0,4567431.0,4653586.0,4739636.0,4825767.0,4911520.0,4997115.0,5083546.0,5169358.0,5255448.0
7,171.0,35.0,villeneuve,14.0,10.0,Electrical,101496.0,252595.0,401930.0,549996.0,699854.0,850642.0,999798.0,1147244.0,1295720.0,1443706.0,1589877.0,1679592.0,1768036.0,1856074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,171.0,23.0,ralf_schumacher,3.0,1.0,Finished,102231.0,253233.0,402517.0,550552.0,700360.0,851274.0,1000257.0,1147774.0,1296245.0,1444190.0,1590433.0,1680323.0,1769473.0,1858545.0,1947375.0,2037197.0,2126263.0,2215268.0,2303684.0,2394059.0,2482623.0,2570847.0,2659256.0,2747568.0,2835465.0,2923310.0,3011144.0,3098835.0,3186372.0,3273779.0,3361206.0,3448666.0,3536346.0,3623572.0,3710931.0,3798305.0,3885193.0,3972232.0,4059042.0,4145977.0,4232837.0,4319955.0,4411059.0,4518418.0,4605436.0,4692360.0,4779643.0,4867438.0,4954074.0,5040754.0,5127984.0,5215341.0,5304070.0
3,171.0,21.0,fisichella,11.0,11.0,+1 Lap,102943.0,254012.0,403507.0,550928.0,701029.0,851739.0,1000846.0,1148091.0,1296757.0,1444585.0,1591150.0,1681130.0,1770415.0,1859071.0,1949147.0,2038486.0,2127703.0,2216489.0,2305156.0,2394580.0,2483382.0,2572129.0,2660479.0,2748739.0,2836922.0,2924990.0,3012820.0,3100718.0,3188478.0,3276345.0,3364145.0,3451725.0,3539287.0,3626805.0,3715428.0,3802913.0,3890252.0,3977606.0,4064926.0,4152088.0,4239206.0,4326386.0,4417322.0,4615068.0,4702053.0,4788784.0,4875531.0,4962425.0,5049598.0,5136979.0,5224230.0,5311870.0,
2,171.0,18.0,button,15.0,20.0,Spun off,103666.0,254820.0,404036.0,551507.0,701869.0,852548.0,1001754.0,1148885.0,1297764.0,1445583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,171.0,25.0,wurz,5.0,1.0,Finished,104651.0,256203.0,404863.0,552124.0,702846.0,853727.0,1002856.0,1149640.0,1298407.0,1446547.0,1592250.0,1683549.0,1773269.0,1862582.0,1951877.0,2041376.0,2130828.0,2219853.0,2308673.0,2397628.0,2486521.0,2575231.0,2664136.0,2752556.0,2842666.0,2931187.0,3019723.0,3107869.0,3196113.0,3284114.0,3371892.0,3459904.0,3547704.0,3635391.0,3723241.0,3810866.0,3898288.0,3985761.0,4073128.0,4160024.0,4246985.0,4337906.0,4445019.0,4531888.0,4619002.0,4706367.0,4793436.0,4880774.0,4968347.0,5056032.0,5143463.0,5231198.0,5319064.0
10,171.0,50.0,verstappen,4.0,1.0,Finished,106028.0,256746.0,405506.0,552879.0,703267.0,854192.0,1003472.0,1150131.0,1299092.0,1446919.0,1592591.0,1681784.0,1771043.0,1859396.0,1948164.0,2035899.0,2123857.0,2211715.0,2299592.0,2387454.0,2477031.0,2564704.0,2652329.0,2739691.0,2827307.0,2914661.0,3001961.0,3089307.0,3176770.0,3264441.0,3351474.0,3442551.0,3555477.0,3643479.0,3731410.0,3819343.0,3907401.0,3995300.0,4083201.0,4171207.0,4258978.0,4346892.0,4434505.0,4522635.0,4610380.0,4698098.0,4785944.0,4873638.0,4961383.0,5048951.0,5136452.0,5223872.0,5311576.0
9,171.0,48.0,gene,9.0,11.0,+1 Lap,107057.0,257813.0,407051.0,554811.0,704931.0,855055.0,1004984.0,1151851.0,1301140.0,1448176.0,1593082.0,1683994.0,1773936.0,1863837.0,1953140.0,2042302.0,2131910.0,2221037.0,2310140.0,2399793.0,2489333.0,2578184.0,2667805.0,2756335.0,2844856.0,2933898.0,3022149.0,3110635.0,3200217.0,3288610.0,3376741.0,3465233.0,3558292.0,3670707.0,3759751.0,3848299.0,3937030.0,4028292.0,4116854.0,4205517.0,4294130.0,4383176.0,4472475.0,4560885.0,4649146.0,4737582.0,4826410.0,4914574.0,5002811.0,5091228.0,5179882.0,5268796.0,
1,171.0,2.0,heidfeld,13.0,20.0,Spun off,108123.0,259004.0,407619.0,555741.0,705574.0,855690.0,1005606.0,1152495.0,1301901.0,1448904.0,1594310.0,1684858.0,1775376.0,1864956.0,1954945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
