,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,224514.0,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,224852.0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,2,2,2,1,2,3,4,4,4,6,5,5,5,5,5,4,4,4,4,4,4,4,4
2,226454.0,3,3,3,3,3,3,3,3,3,3,4,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,227921.0,4,4,5,4,4,4,4,4,5,5,5,4,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,0
4,228079.0,5,5,4,5,5,6,5,5,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,4,4,4,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5,230174.0,6,6,7,8,8,8,8,7,7,7,6,5,2,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,230583.0,7,7,6,6,6,5,6,9,9,9,17,13,10,9,9,9,9,9,9,9,9,9,9,9,9,10,9,7,7,7,7,7,7,6,6,6,6,6,6,7,9,8,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6
7,230937.0,8,8,8,7,7,7,7,6,6,6,11,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,6,6,6,4,4,4,4,4,4,5,5,5,5,5,5,5,5
8,232515.0,9,9,9,9,9,9,9,8,8,8,7,11,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,9,9,9,9,8,8,8,8,8,8,7,9,13,12,12,12,13,12,11,10,10,10,10,10,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,0
9,235580.0,10,10,10,10,10,10,10,10,10,10,8,7,11,10,10,10,10,10,10,10,10,10,10,10,10,9,8,6,6,6,6,6,6,8,13,13,13,12,12,12,12,12,11,10,10,10,10,9,8,8,8,8,8,7,7,7,7,7,8,8,10,11,11,11,11,11,11,11,11,0
10,237931.0,11,12,13,13,13,13,13,13,13,14,19,17,12,11,11,11,11,11,11,11,11,11,11,12,13,11,10,10,10,10,10,10,10,10,9,9,12,13,13,13,13,13,12,11,11,11,11,11,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0
11,236849.0,12,11,11,11,11,11,11,11,11,13,20,18,13,12,12,12,12,12,12,12,12,12,12,11,11,13,12,12,12,12,12,12,12,13,12,12,11,11,11,11,11,11,9,9,9,9,9,8,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
12,240814.0,13,15,15,15,15,15,15,15,15,15,12,19,14,13,13,15,17,16,16,16,16,17,17,16,16,16,14,14,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,15,15,15,16,16,16,16,16,0,0
13,238232.0,14,13,12,12,12,12,12,12,12,11,9,10,15,14,14,14,14,14,14,14,14,14,14,14,12,14,13,13,13,13,13,13,13,12,11,11,10,10,10,10,10,10,10,13,13,13,12,13,12,9,9,9,9,9,8,9,9,9,9,9,8,8,8,8,8,8,8,8,8,0
14,239492.0,15,14,14,14,14,14,14,14,14,12,10,9,9,15,15,13,13,13,13,13,13,13,13,13,14,12,11,11,11,11,11,11,11,11,10,10,9,9,9,9,8,7,8,8,8,8,8,10,10,11,11,11,11,11,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,0
15,243703.0,16,18,19,19,19,18,18,18,18,18,16,20,18,17,17,17,16,18,18,18,18,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,243079.0,17,17,17,18,18,19,21,21,21,21,21,22,22,20,20,20,20,20,20,20,20,20,20,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0
17,242179.0,18,16,16,16,16,16,16,16,16,16,13,12,17,16,16,16,15,15,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,245048.0,19,20,20,20,20,20,19,19,19,19,15,15,20,19,19,19,19,19,19,19,19,19,18,18,18,18,16,16,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,16,16,16,15,15,15,15,15,0,0
19,244048.0,20,19,18,17,17,17,17,17,17,17,14,14,19,18,18,18,18,17,17,17,17,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0
20,245526.0,21,21,21,21,21,21,20,20,20,20,18,16,16,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
