,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,172849.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,175861.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,178614.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,179203.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,180124.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5,181274.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6,183092.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
7,184927.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
8,185376.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
9,186019.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,188670.0,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,9,11,12,12,12,12,10,10,10,10,10,13,12,12,12,12,12,12,12,12,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,0,0
11,186411.0,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,13,13,12,12,12,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0
12,189101.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,19,17,15,15,14,13,13,13,13,12,12,12,12,12,11,10,10,10,10,11,11,11,11,13,13,13,13,12,12,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,0,0
13,189492.0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,190319.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,15,17,17,16,16,16,16,16,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,0,0
15,190892.0,16,16,16,16,16,17,17,17,17,18,18,18,18,18,18,18,18,18,18,16,16,14,14,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,0,0
16,191176.0,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,17,20,20,16,16,15,15,15,15,15,13,13,13,13,13,12,11,11,11,11,10,10,10,10,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,0,0
17,191748.0,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,17,18,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,0,0
