,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
9,125,22,barrichello,6,14,5,Engine,106902,208196,309286,410398,511809,612712,713942,814733,915100,1015918.0,1116699.0,1217109.0,1317522.0,1417824.0,1517925.0,1617579.0,1717272.0,1817085.0,1916467.0,2015398.0,2118458.0,2241399.0,2341150.0,2441737.0,2541467.0,2641144.0,2741033.0,2840627.0,2940149.0,3039986.0,3139604.0,3240434.0,3339525.0,3439703.0,3543699.0,3671104.0,3771240.0,3871450.0,3972158.0,,,,,,,,,,,,,,,,,
10,125,23,ralf_schumacher,3,1,1,Finished,108335,210525,312021,413623,515180,616241,717775,819091,919916,1020795.0,1121606.0,1222389.0,1323491.0,1424016.0,1524008.0,1623619.0,1722971.0,1822210.0,1921851.0,2021198.0,2120281.0,2219217.0,2318382.0,2417324.0,2517330.0,2616250.0,2716975.0,2816158.0,2914527.0,3013128.0,3115947.0,3244326.0,3344601.0,3444836.0,3545800.0,3646840.0,3747872.0,3849467.0,3949897.0,4050743.0,4151243.0,4251084.0,4350451.0,4449824.0,4549414.0,4648715.0,4748148.0,4847672.0,4948328.0,5048666.0,5149309.0,5249571.0,5349822.0,5450418.0,5550799.0,5652912.0
1,125,8,raikkonen,1,18,5,Engine,110247,213128,315803,418418,520850,622787,724758,826835,928520,1030647.0,1132434.0,1234200.0,1335473.0,1436618.0,1537961.0,1638671.0,1739569.0,1840639.0,1940818.0,2040965.0,2140765.0,2240701.0,2340647.0,2455900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,125,14,coulthard,1,20,5,Engine,111092,214383,316959,419528,522046,623951,725976,827902,929989,1031444.0,1133341.0,1235199.0,1338359.0,1447094.0,1565350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,125,2,heidfeld,15,5,11,+1 Lap,111402,214810,317633,420416,522907,625284,727239,829042,931211,1033220.0,1134792.0,1236318.0,1338278.0,1439899.0,1540834.0,1641549.0,1742251.0,1842826.0,1947266.0,2074814.0,2175757.0,2277826.0,2379765.0,2481634.0,2583012.0,2684214.0,2786366.0,2887453.0,2988804.0,3090207.0,3191592.0,3292878.0,3393880.0,3494538.0,3595850.0,3701302.0,3829061.0,3930265.0,4031747.0,4133747.0,4235063.0,4336743.0,4437988.0,4539217.0,4640236.0,4741210.0,4842158.0,4943082.0,5044167.0,5145044.0,5246147.0,5346945.0,5447959.0,5549241.0,5653608.0,
7,125,18,button,4,4,1,Finished,112242,215679,319042,421876,524752,627333,730342,832777,935224,1037625.0,1139851.0,1241756.0,1343506.0,1445672.0,1547276.0,1648455.0,1749595.0,1850724.0,1951462.0,2052382.0,2153447.0,2254783.0,2355265.0,2455629.0,2555803.0,2655876.0,2755970.0,2855981.0,2956043.0,3056325.0,3160468.0,3289857.0,3390835.0,3491743.0,3592563.0,3693931.0,3795390.0,3896905.0,3998025.0,4098740.0,4199556.0,4300049.0,4400746.0,4503038.0,4603215.0,4703371.0,4803547.0,4903733.0,5004109.0,5104546.0,5204802.0,5305449.0,5406057.0,5507972.0,5612988.0,5722678.0
5,125,15,trulli,4,22,25,Overheating,113379,218252,322853,428023,532395,636097,741289,850312,987198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,125,21,fisichella,17,13,13,+3 Laps,114682,239951,584144,686877,789691,892735,996275,1099726,1203442,1306378.0,1409348.0,1511735.0,1614474.0,1717097.0,1819838.0,1921418.0,2024128.0,2125658.0,2227137.0,2328674.0,2430586.0,2532182.0,2634042.0,2735472.0,2837236.0,2939102.0,3043706.0,3146084.0,3255359.0,3389242.0,3491195.0,3595798.0,3700505.0,3804066.0,3906919.0,4009400.0,4111987.0,4214407.0,4316747.0,4418657.0,4520947.0,4624482.0,4728642.0,4830896.0,4933282.0,5036876.0,5138559.0,5240082.0,5341492.0,5443429.0,5546377.0,5649096.0,5752699.0,,,
20,125,63,salo,7,12,13,+3 Laps,114779,218527,322945,425074,527333,629188,731229,833614,935724,1038159.0,1140520.0,1242388.0,1344349.0,1446194.0,1548048.0,1649298.0,1750741.0,1851328.0,1951968.0,2053296.0,2159032.0,2285944.0,2386416.0,2487160.0,2597202.0,2900908.0,3002898.0,3106027.0,3207979.0,3309044.0,3411173.0,3513356.0,3615241.0,3716586.0,3817805.0,3918970.0,4019359.0,4127113.0,4255873.0,4356973.0,4457585.0,4558753.0,4665206.0,4791749.0,4893379.0,4993534.0,5093183.0,5193146.0,5293628.0,5394796.0,5498449.0,5600058.0,5739091.0,,,
2,125,11,sato,17,9,12,+2 Laps,115556,240972,383774,487052,591010,695473,799693,904032,1009068,1114083.0,1219791.0,1324276.0,1428193.0,1531821.0,1634841.0,1737862.0,1841437.0,1946638.0,2048950.0,2152497.0,2257553.0,2360500.0,2463381.0,2565724.0,2668199.0,2771453.0,2874580.0,2978414.0,3088701.0,3221314.0,3323687.0,3427006.0,3531099.0,3634610.0,3738083.0,3841919.0,3944930.0,4047786.0,4150649.0,4255001.0,4357503.0,4459891.0,4562692.0,4664896.0,4766415.0,4867827.0,4969312.0,5070666.0,5172148.0,5273615.0,5374796.0,5476004.0,5577363.0,5678730.0,,
12,125,31,montoya,3,2,1,Finished,116109,218658,322161,423327,525301,627648,728857,829794,935519,1051595.0,1151456.0,1251231.0,1351455.0,1453860.0,1555720.0,1655112.0,1753984.0,1852760.0,1952388.0,2052852.0,2157739.0,2283911.0,2383625.0,2483715.0,2583600.0,2684408.0,2784054.0,2883431.0,2982753.0,3082526.0,3181453.0,3280254.0,3378762.0,3477574.0,3579067.0,3677764.0,3776270.0,3874319.0,3976454.0,4100977.0,4200176.0,4300565.0,4401124.0,4501405.0,4600643.0,4700033.0,4799169.0,4898567.0,4999969.0,5099148.0,5199196.0,5298141.0,5396762.0,5495538.0,5593841.0,5692611.0
18,125,59,bernoldi,21,19,74,Fuel,119315,222708,325435,428423,532936,637561,741660,846019,948635,1052228.0,1155221.0,1257975.0,1360749.0,1463188.0,1565558.0,1668912.0,1771015.0,1872998.0,1974889.0,2077673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,125,13,massa,15,6,11,+1 Lap,119781,224535,327738,430589,534234,638079,742181,846695,949519,1052911.0,1155817.0,1258750.0,1361479.0,1464811.0,1567590.0,1670087.0,1772033.0,1873919.0,1975937.0,2078331.0,2182152.0,2284431.0,2390497.0,2518847.0,2620171.0,2721771.0,2823563.0,2925543.0,3028334.0,3132340.0,3235058.0,3337517.0,3440246.0,3543396.0,3645491.0,3747219.0,3853487.0,3980684.0,4082277.0,4184074.0,4285634.0,4387690.0,4489846.0,4591715.0,4693654.0,4795582.0,4897807.0,5000611.0,5102491.0,5204033.0,5307227.0,5408617.0,5510304.0,5613362.0,5721343.0,
21,125,66,mcnish,7,7,11,+1 Lap,120032,223851,326517,429115,533136,636513,738638,840776,942704,1044404.0,1146439.0,1248865.0,1350973.0,1453434.0,1558691.0,1660502.0,1762191.0,1863790.0,1970134.0,2102113.0,2204305.0,2306691.0,2409641.0,2512365.0,2615213.0,2719073.0,2822095.0,2924899.0,3027958.0,3131940.0,3234652.0,3336881.0,3439262.0,3542579.0,3644522.0,3746406.0,3847950.0,3949271.0,4052083.0,4157838.0,4304924.0,4407723.0,4510644.0,4613004.0,4715273.0,4817812.0,4920026.0,5023488.0,5125220.0,5226944.0,5328765.0,5430525.0,5532833.0,5635093.0,5738086.0,
