,0,1,2
0,1,131,1:22.000
1,3,131,1:22.280
2,817,9,1:22.680
3,830,9,1:23.087
4,8,6,1:23.113
5,20,6,1:23.334
6,822,3,1:23.522
7,832,5,1:23.643
8,815,10,1:23.782
9,4,1,1:23.981
10,807,10,1:24.203
11,18,1,1:24.348
12,826,5,1:24.445
13,154,210,1:24.480
14,825,4,1:24.625
15,821,210,1:24.406
16,835,4,1:24.903
17,13,3,1:24.941
18,828,15,1:25.202
19,831,15,1:25.579
20,836,209,1:25.745
21,837,209,1:25.939
