,0,1,2
0,15,7,1:32.671
1,10,7,1:32.613
2,20,9,1:32.474
3,18,23,1:32.842
4,1,1,1:32.851
5,22,23,1:32.842
6,4,4,1:32.860
7,13,6,1:33.014
8,3,3,1:33.166
9,8,6,1:32.827
10,5,1,1:33.242
11,6,3,1:33.221
12,9,2,1:33.487
13,2,2,1:33.377
14,12,4,1:33.608
15,16,10,1:33.722
16,67,5,1:33.753
17,21,10,1:33.910
18,17,9,1:34.038
19,7,5,1:34.159
