,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
11,968.0,18.0,button,20.0,22.0,Suspension,8824.0,11581.0,14204.0,16665.0,18849.0,23154.0,25354.0,26331.0,26371.0,11663.0,14768.0,61074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,968.0,826.0,kvyat,19.0,6.0,Gearbox,9366.0,12320.0,15232.0,17908.0,20900.0,24457.0,26347.0,30226.0,52280.0,37939.0,40485.0,43149.0,45284.0,48428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,968.0,831.0,nasr,16.0,11.0,+1 Lap,9955.0,13265.0,16137.0,19600.0,23388.0,28192.0,32952.0,54695.0,54500.0,40367.0,43202.0,46926.0,49379.0,52211.0,54557.0,56865.0,58730.0,60853.0,63390.0,65932.0,68345.0,72562.0,75219.0,77555.0,79875.0,82018.0,84831.0,85496.0,84977.0,78993.0,81640.0,85497.0,88910.0,91714.0,94606.0,103770.0,131112.0,130866.0,132000.0,133167.0,134679.0,135769.0,137013.0,137002.0,137892.0,138828.0,139500.0,141839.0,142492.0,144330.0,144793.0,146181.0,148215.0,150242.0,
14,968.0,154.0,grosjean,11.0,1.0,Finished,10373.0,13721.0,18416.0,21075.0,23966.0,27044.0,28448.0,29999.0,30495.0,16403.0,18742.0,21699.0,23877.0,28032.0,30443.0,32398.0,35135.0,37708.0,40042.0,43977.0,65549.0,66669.0,68243.0,69378.0,71695.0,72122.0,72090.0,70360.0,68215.0,60109.0,60528.0,60798.0,61064.0,61230.0,61385.0,61703.0,59915.0,61819.0,81787.0,81062.0,80492.0,79365.0,78948.0,77651.0,76678.0,76106.0,75751.0,75350.0,75407.0,76189.0,76094.0,75746.0,76300.0,76260.0,76777.0
15,968.0,821.0,gutierrez,12.0,1.0,Finished,10801.0,14539.0,17474.0,20257.0,22342.0,25579.0,27021.0,31026.0,51435.0,36075.0,38417.0,40313.0,41998.0,44146.0,45982.0,47356.0,49427.0,52405.0,54469.0,55848.0,57413.0,60367.0,62540.0,64621.0,66643.0,67721.0,69242.0,70774.0,89511.0,82015.0,82702.0,84037.0,85441.0,86288.0,87136.0,87338.0,85555.0,85478.0,86531.0,87168.0,87996.0,88194.0,89170.0,89152.0,89137.0,89893.0,90818.0,91539.0,92123.0,93199.0,93639.0,94032.0,94552.0,94580.0,95113.0
16,968.0,839.0,ocon,13.0,11.0,+1 Lap,11900.0,15878.0,19398.0,22350.0,24832.0,28869.0,31911.0,32910.0,33041.0,18780.0,21585.0,25594.0,29568.0,32880.0,35862.0,38908.0,41746.0,45251.0,48790.0,51964.0,55387.0,60920.0,85072.0,86962.0,88626.0,89644.0,91047.0,90524.0,90769.0,84408.0,85839.0,87248.0,89659.0,92681.0,95465.0,99656.0,118879.0,118423.0,123816.0,125402.0,127069.0,127334.0,128785.0,128945.0,129503.0,130138.0,130950.0,132755.0,133781.0,135445.0,135989.0,136680.0,137515.0,137674.0,
17,968.0,828.0,ericsson,15.0,11.0,+1 Lap,12407.0,19120.0,22227.0,25333.0,28069.0,31428.0,32812.0,33941.0,34225.0,19963.0,23377.0,27287.0,30620.0,34328.0,37510.0,39965.0,43398.0,46577.0,50142.0,53124.0,56144.0,59852.0,64064.0,67595.0,70970.0,74078.0,77081.0,78198.0,78736.0,73595.0,76977.0,80501.0,84384.0,88752.0,92786.0,96805.0,98697.0,107026.0,129597.0,129913.0,130843.0,131707.0,133014.0,133023.0,133708.0,134968.0,136212.0,137068.0,138214.0,139343.0,140106.0,141458.0,143246.0,144872.0,
18,968.0,830.0,max_verstappen,4.0,1.0,Finished,12733.0,14252.0,16509.0,18346.0,19349.0,22416.0,21430.0,20499.0,18293.0,1636.0,1694.0,1885.0,1777.0,2392.0,2922.0,2867.0,3202.0,3611.0,4267.0,7173.0,10019.0,29062.0,29208.0,29542.0,30488.0,30099.0,29150.0,26395.0,23040.0,14030.0,13387.0,12402.0,11606.0,10737.0,9959.0,8892.0,5834.0,4708.0,4396.0,4456.0,4736.0,4811.0,4756.0,4227.0,3692.0,3523.0,3160.0,2730.0,2231.0,2053.0,2873.0,2485.0,2551.0,2310.0,1685.0
19,968.0,832.0,sainz,18.0,130.0,Collision damage,13566.0,17473.0,20091.0,22986.0,25436.0,30696.0,49992.0,52425.0,53096.0,38733.0,41563.0,44520.0,47053.0,49998.0,52761.0,54505.0,56305.0,58182.0,60198.0,61697.0,63502.0,65816.0,69266.0,71999.0,74333.0,75978.0,78767.0,81374.0,99426.0,91338.0,92519.0,93174.0,94074.0,94982.0,97196.0,99768.0,99908.0,102534.0,104847.0,109652.0,122819.0,,,,,,,,,,,,,,
20,968.0,836.0,wehrlein,14.0,11.0,+1 Lap,13996.0,18363.0,20840.0,23718.0,26094.0,31692.0,64184.0,63897.0,62329.0,46322.0,47504.0,49236.0,50869.0,53270.0,55587.0,57954.0,59654.0,61844.0,64385.0,66974.0,69119.0,73453.0,76293.0,81179.0,104190.0,103655.0,104103.0,102651.0,101320.0,93871.0,95089.0,96181.0,97397.0,98770.0,100481.0,102250.0,101805.0,105305.0,111563.0,114542.0,117702.0,120602.0,124076.0,125344.0,126835.0,128320.0,129996.0,132010.0,134750.0,137299.0,138883.0,140694.0,142425.0,143979.0,
