,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
20,968.0,835.0,jolyon_palmer,17.0,11.0,+1 Lap,116116.0,225424.0,334198.0,442751.0,552087.0,662622.0,775624.0,908102.0,1016166.0,1124259.0,1232393.0,1340429.0,1448623.0,1556967.0,1665283.0,1773857.0,1882950.0,1992582.0,2103121.0,2212561.0,2324222.0,2453328.0,2561648.0,2669507.0,2777231.0,2884615.0,2992140.0,3099634.0,3207605.0,3315262.0,3422650.0,3530206.0,3638499.0,3747771.0,3856656.0,3965631.0,4074455.0,4183587.0,4291536.0,4402644.0,4520452.0,4648876.0,4755215.0,4861595.0,4967876.0,5073591.0,5179628.0,5286332.0,5392498.0,5498983.0,5606073.0,5713980.0,5821901.0,5930205.0,
6,968.0,18.0,button,20.0,22.0,Suspension,116932.0,226535.0,335497.0,444250.0,553329.0,663825.0,774187.0,883061.0,991931.0,1100757.0,1210220.0,1362839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,968.0,826.0,kvyat,19.0,6.0,Gearbox,117474.0,227274.0,336525.0,445493.0,555380.0,665128.0,775180.0,886956.0,1017840.0,1127033.0,1235937.0,1344914.0,1453666.0,1562917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,968.0,831.0,nasr,16.0,11.0,+1 Lap,118063.0,228219.0,337430.0,447185.0,557868.0,668863.0,781785.0,911425.0,1020060.0,1129461.0,1238654.0,1348691.0,1457761.0,1566700.0,1675384.0,1784578.0,1893176.0,2001752.0,2110690.0,2219845.0,2328988.0,2439375.0,2548309.0,2656803.0,2765185.0,2874008.0,2983131.0,3091923.0,3200289.0,3308984.0,3417601.0,3527714.0,3637252.0,3746262.0,3855160.0,3970578.0,4106288.0,4212727.0,4319667.0,4426734.0,4533989.0,4641219.0,4748148.0,4854435.0,4961268.0,5067758.0,5174209.0,5282379.0,5388978.0,5496368.0,5603108.0,5710752.0,5818686.0,5927042.0,
8,968.0,154.0,grosjean,11.0,1.0,Finished,118481.0,228675.0,339709.0,448660.0,558446.0,667715.0,777281.0,886729.0,996055.0,1105497.0,1214194.0,1323464.0,1432259.0,1542521.0,1651270.0,1760111.0,1869581.0,1978607.0,2087342.0,2197890.0,2326192.0,2433482.0,2541333.0,2648626.0,2757005.0,2864112.0,2970390.0,3076787.0,3183527.0,3290100.0,3396489.0,3503015.0,3609406.0,3715778.0,3821939.0,3928511.0,4035091.0,4143680.0,4269454.0,4374629.0,4479802.0,4584815.0,4690083.0,4795084.0,4900054.0,5005036.0,5110460.0,5215890.0,5321893.0,5428227.0,5534409.0,5640317.0,5746771.0,5853060.0,5960790.0
12,968.0,821.0,gutierrez,12.0,1.0,Finished,118909.0,229493.0,338767.0,447842.0,556822.0,666250.0,775854.0,887756.0,1016995.0,1125169.0,1233869.0,1342078.0,1450380.0,1558635.0,1666809.0,1775069.0,1883873.0,1993304.0,2101769.0,2209761.0,2318056.0,2427180.0,2535630.0,2643869.0,2751953.0,2859711.0,2967542.0,3077201.0,3204823.0,3312006.0,3418663.0,3526254.0,3633783.0,3740836.0,3847690.0,3954146.0,4060731.0,4167339.0,4274198.0,4380735.0,4487306.0,4593644.0,4700305.0,4806585.0,4912513.0,5018823.0,5125527.0,5232079.0,5338609.0,5445237.0,5551954.0,5658603.0,5765023.0,5871380.0,5979126.0
22,968.0,839.0,ocon,13.0,11.0,+1 Lap,120008.0,230832.0,340691.0,449935.0,559312.0,669540.0,780744.0,889640.0,998601.0,1107874.0,1217037.0,1327359.0,1437950.0,1547369.0,1656689.0,1766621.0,1876192.0,1986150.0,2096090.0,2205877.0,2316030.0,2427733.0,2558162.0,2666210.0,2773936.0,2881634.0,2989347.0,3096951.0,3206081.0,3314399.0,3421800.0,3529465.0,3638001.0,3747229.0,3856019.0,3966464.0,4094055.0,4200284.0,4311483.0,4418969.0,4526379.0,4632784.0,4739920.0,4846378.0,4952879.0,5059068.0,5165659.0,5273295.0,5380267.0,5487483.0,5594304.0,5701251.0,5807986.0,5914474.0,
16,968.0,828.0,ericsson,15.0,11.0,+1 Lap,120515.0,234074.0,343520.0,452918.0,562549.0,672099.0,781645.0,890671.0,999785.0,1109057.0,1218829.0,1329052.0,1439002.0,1548817.0,1658337.0,1767678.0,1877844.0,1987476.0,2097442.0,2207037.0,2316787.0,2426665.0,2537154.0,2646843.0,2756280.0,2866068.0,2975381.0,3084625.0,3194048.0,3303586.0,3412938.0,3522718.0,3632726.0,3743300.0,3853340.0,3963613.0,4073873.0,4188887.0,4317264.0,4423480.0,4530153.0,4637157.0,4744149.0,4850456.0,4957084.0,5063898.0,5170921.0,5277608.0,5384700.0,5491381.0,5598421.0,5706029.0,5813717.0,5921672.0,
17,968.0,830.0,max_verstappen,4.0,1.0,Finished,120841.0,229206.0,337802.0,445931.0,553829.0,663087.0,770263.0,877229.0,983853.0,1090730.0,1197146.0,1303650.0,1410159.0,1516881.0,1623749.0,1730580.0,1837648.0,1944510.0,2051567.0,2161086.0,2270662.0,2395875.0,2502298.0,2608790.0,2715798.0,2822089.0,2927450.0,3032822.0,3138352.0,3244021.0,3349348.0,3454619.0,3559948.0,3665285.0,3770513.0,3875700.0,3981010.0,4086569.0,4192063.0,4298023.0,4404046.0,4510261.0,4615891.0,4721660.0,4827068.0,4932453.0,5037869.0,5143270.0,5248717.0,5354091.0,5461188.0,5567056.0,5673022.0,5779110.0,5885698.0
19,968.0,832.0,sainz,18.0,130.0,Collision damage,121674.0,232427.0,341384.0,450571.0,559916.0,671367.0,798825.0,909155.0,1018656.0,1127827.0,1237015.0,1346285.0,1455435.0,1564487.0,1673588.0,1782218.0,1890751.0,1999081.0,2107498.0,2215610.0,2324145.0,2432629.0,2542356.0,2651247.0,2759643.0,2867968.0,2977067.0,3087801.0,3214738.0,3321329.0,3428480.0,3535391.0,3642416.0,3749530.0,3857750.0,3966576.0,4075084.0,4184395.0,4292514.0,4403219.0,4522129.0,,,,,,,,,,,,,,
21,968.0,836.0,wehrlein,14.0,11.0,+1 Lap,122104.0,233317.0,342133.0,451303.0,560574.0,672363.0,813017.0,920627.0,1027889.0,1135416.0,1242956.0,1351001.0,1459251.0,1567759.0,1676414.0,1785667.0,1894100.0,2002743.0,2111685.0,2220887.0,2329762.0,2440266.0,2549383.0,2660427.0,2789500.0,2895645.0,3002403.0,3109078.0,3216632.0,3323862.0,3431050.0,3538398.0,3645739.0,3753318.0,3861035.0,3969058.0,4076981.0,4187166.0,4299230.0,4408109.0,4517012.0,4626052.0,4735211.0,4842777.0,4950211.0,5057250.0,5164705.0,5272550.0,5381236.0,5489337.0,5597198.0,5705265.0,5812896.0,5920779.0,
14,968.0,825.0,kevin_magnussen,22.0,22.0,Suspension,125231.0,258698.0,367442.0,476043.0,587308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
