,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,182.0,57.0,hakkinen,18.0,36.0,Wheel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,38606.0,55548.0,54520.0,81649.0,122840.0,162827.0,95005.0,93468.0,93606.0,103667.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,182.0,56.0,irvine,2.0,1.0,Finished,1164.0,494.0,1591.0,2173.0,2403.0,3547.0,3901.0,4043.0,3889.0,3511.0,4181.0,4664.0,4781.0,4972.0,5172.0,5621.0,5782.0,5874.0,6123.0,6195.0,6081.0,6272.0,6382.0,6079.0,0.0,0.0,859.0,720.0,858.0,1220.0,1591.0,452.0,651.0,628.0,787.0,552.0,468.0,718.0,819.0,1154.0,5983.0,18108.0,7908.0,8571.0,3948.0,2618.0,2758.0,2998.0,3182.0,3544.0,3823.0,3340.0,3547.0,3270.0,3197.0,2912.0,2454.0,2719.0,2462.0,1829.0
2,182.0,14.0,coulthard,1.0,1.0,Finished,1635.0,562.0,2296.0,2995.0,3761.0,4349.0,4773.0,4956.0,4941.0,4712.0,5475.0,6305.0,6535.0,6778.0,6779.0,7078.0,7521.0,7517.0,7827.0,8439.0,8748.0,9200.0,9506.0,15374.0,26807.0,21732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6872.0,6087.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,182.0,49.0,frentzen,4.0,1.0,Finished,2252.0,1445.0,3280.0,4826.0,5886.0,7052.0,8678.0,9848.0,10960.0,11999.0,13637.0,15227.0,16585.0,17767.0,18759.0,19842.0,20878.0,21797.0,22904.0,24110.0,25238.0,26770.0,28421.0,35409.0,51104.0,46554.0,25482.0,26394.0,27441.0,29198.0,31926.0,3135.0,6249.0,8233.0,8966.0,9429.0,10535.0,11694.0,12692.0,13850.0,14528.0,9144.0,0.0,0.0,1397.0,17884.0,18368.0,19181.0,20366.0,21682.0,22604.0,22989.0,23899.0,24689.0,25866.0,26675.0,27806.0,28051.0,28196.0,27789.0
4,182.0,23.0,ralf_schumacher,3.0,1.0,Finished,3329.0,1958.0,4238.0,6079.0,7928.0,9117.0,10646.0,11811.0,12681.0,13091.0,14540.0,16830.0,18291.0,19458.0,20638.0,21562.0,22768.0,23517.0,24598.0,25636.0,26640.0,27850.0,29231.0,36169.0,48481.0,43002.0,21557.0,21920.0,22420.0,23637.0,25731.0,2793.0,3326.0,3716.0,4121.0,4284.0,4498.0,5001.0,5568.0,11883.0,33588.0,28749.0,19454.0,19838.0,15824.0,15292.0,17016.0,18727.0,19916.0,20783.0,21930.0,22641.0,23439.0,24167.0,25395.0,25793.0,26411.0,26922.0,27505.0,27411.0
5,182.0,71.0,damon_hill,5.0,1.0,Finished,4856.0,2494.0,4879.0,6902.0,8748.0,10439.0,11893.0,13258.0,14052.0,14692.0,16302.0,17880.0,19404.0,20833.0,22021.0,23054.0,24107.0,25205.0,26583.0,28029.0,29136.0,30127.0,36425.0,56738.0,52564.0,48352.0,27685.0,28610.0,29508.0,31328.0,37191.0,4418.0,7631.0,10287.0,11324.0,12457.0,13185.0,14413.0,15491.0,16961.0,17877.0,12815.0,3694.0,4021.0,0.0,4485.0,23440.0,23825.0,24475.0,24825.0,25424.0,25306.0,26076.0,26613.0,27998.0,29213.0,30460.0,31156.0,33407.0,38606.0
6,182.0,22.0,barrichello,8.0,1.0,Finished,5277.0,2740.0,5724.0,7905.0,9970.0,12021.0,14310.0,16610.0,18278.0,19376.0,21297.0,23268.0,25135.0,26492.0,27899.0,29294.0,30533.0,31673.0,32765.0,33931.0,35049.0,35724.0,36225.0,36125.0,36138.0,52780.0,31989.0,32831.0,32965.0,34504.0,37517.0,4489.0,6519.0,8911.0,9968.0,10589.0,11168.0,12417.0,13261.0,14337.0,15337.0,15134.0,24904.0,25070.0,20796.0,20460.0,38573.0,58162.0,58525.0,59329.0,60062.0,60382.0,61881.0,62971.0,65793.0,66306.0,66551.0,67894.0,69206.0,68590.0
7,182.0,55.0,alesi,14.0,11.0,+1 Lap,6076.0,3406.0,6262.0,8493.0,10546.0,12601.0,14820.0,17127.0,18792.0,19908.0,21790.0,23828.0,25693.0,27171.0,28514.0,29794.0,31144.0,32680.0,34000.0,35085.0,42245.0,63003.0,65595.0,66149.0,61187.0,56818.0,36266.0,37678.0,39062.0,42741.0,48269.0,5549.0,21206.0,60015.0,96831.0,97886.0,98796.0,105855.0,110914.0,112271.0,115422.0,111722.0,103490.0,104384.0,101067.0,100974.0,102888.0,105038.0,106993.0,109599.0,111337.0,117092.0,119430.0,122081.0,124288.0,125933.0,128045.0,129823.0,132823.0,
8,182.0,64.0,diniz,6.0,1.0,Finished,6565.0,4275.0,7810.0,11206.0,13651.0,15907.0,18301.0,20000.0,21891.0,23190.0,25075.0,27646.0,29591.0,31530.0,33047.0,34844.0,36788.0,38795.0,40602.0,42445.0,44273.0,45503.0,46718.0,53330.0,67520.0,62805.0,41603.0,42092.0,43418.0,47620.0,51848.0,6159.0,8671.0,12596.0,13683.0,14413.0,15635.0,17122.0,18649.0,20551.0,26419.0,42273.0,33687.0,34512.0,31714.0,31733.0,34146.0,36444.0,38632.0,41113.0,43525.0,44606.0,46066.0,47607.0,49129.0,50118.0,51275.0,52087.0,52934.0,53643.0
9,182.0,65.0,herbert,12.0,1.0,Finished,7248.0,4423.0,6767.0,10477.0,12911.0,15316.0,17651.0,19399.0,21261.0,22516.0,24436.0,26981.0,28984.0,30759.0,32346.0,33936.0,35367.0,36917.0,38618.0,40197.0,42238.0,43748.0,50499.0,68816.0,64371.0,61025.0,40471.0,41546.0,42730.0,46784.0,51362.0,5507.0,7920.0,11115.0,12604.0,13658.0,14974.0,15896.0,16818.0,23744.0,44034.0,39571.0,30978.0,31638.0,28114.0,28029.0,29799.0,31711.0,39947.0,64640.0,66357.0,67062.0,68152.0,69504.0,71197.0,72080.0,73004.0,75075.0,77015.0,77709.0
10,182.0,35.0,villeneuve,19.0,86.0,Halfshaft,7988.0,4968.0,8761.0,12119.0,14879.0,17447.0,20045.0,22302.0,24618.0,26336.0,29227.0,32252.0,35122.0,37615.0,39656.0,41699.0,44001.0,46228.0,48457.0,50565.0,52564.0,54915.0,57449.0,59279.0,55747.0,52416.0,33734.0,35879.0,45150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,182.0,70.0,zanardi,11.0,1.0,Finished,8485.0,5377.0,9537.0,12782.0,15723.0,18706.0,21061.0,23239.0,25179.0,27423.0,30444.0,33302.0,36322.0,39190.0,41354.0,43766.0,45904.0,47910.0,49969.0,51940.0,53917.0,62999.0,83485.0,84727.0,80439.0,76766.0,58084.0,60225.0,62178.0,64472.0,67441.0,7721.0,10481.0,13806.0,16260.0,17719.0,19569.0,21395.0,29141.0,51069.0,52524.0,49808.0,42301.0,44507.0,41994.0,42922.0,46355.0,49205.0,51912.0,54575.0,56849.0,58290.0,60349.0,62480.0,65701.0,68934.0,71480.0,74202.0,76369.0,77124.0
12,182.0,15.0,trulli,9.0,1.0,Finished,9305.0,6018.0,10242.0,13610.0,16487.0,19579.0,22158.0,24147.0,26284.0,28169.0,31289.0,34267.0,37099.0,39753.0,42095.0,44674.0,47079.0,49375.0,51733.0,53927.0,56311.0,58419.0,60165.0,67617.0,81371.0,77468.0,58485.0,60981.0,63162.0,66605.0,74823.0,27999.0,30116.0,32745.0,35513.0,37654.0,40140.0,42691.0,45280.0,47850.0,50219.0,46842.0,39942.0,42129.0,39674.0,40662.0,43543.0,46092.0,48398.0,50847.0,52983.0,54387.0,57200.0,59117.0,61693.0,63661.0,65597.0,67552.0,70641.0,72045.0
