,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,66.0,13.0,massa,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5354.0,6217.0,6982.0,7121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,66.0,30.0,michael_schumacher,3.0,1.0,Finished,824.0,2549.0,3233.0,2924.0,3186.0,3252.0,3666.0,3416.0,3277.0,2896.0,2518.0,2222.0,1955.0,1397.0,3283.0,1989.0,3198.0,3944.0,4781.0,5476.0,6168.0,6708.0,7148.0,7554.0,8414.0,9136.0,9851.0,15161.0,15633.0,15691.0,16206.0,16244.0,16448.0,15863.0,15630.0,15913.0,16054.0,16286.0,15473.0,0.0,0.0,0.0,0.0,11819.0,11307.0,11229.0,11673.0,12101.0,11826.0,13781.0,13094.0,12875.0,12681.0,12532.0,10479.0,8554.0,7427.0,5656.0
2,66.0,4.0,alonso,2.0,1.0,Finished,1313.0,3157.0,6511.0,7503.0,8283.0,8716.0,9162.0,9424.0,9640.0,9953.0,9825.0,9926.0,10774.0,11690.0,2308.0,1015.0,1212.0,1728.0,2437.0,2811.0,3245.0,3830.0,4276.0,4468.0,4993.0,5616.0,6211.0,6789.0,7188.0,7302.0,7657.0,7666.0,7818.0,7621.0,7479.0,8387.0,8885.0,9007.0,8440.0,14080.0,15378.0,16167.0,16724.0,10831.0,10850.0,10827.0,11296.0,11596.0,11250.0,13065.0,12600.0,12304.0,12276.0,11120.0,9514.0,8102.0,7086.0,5575.0
3,66.0,17.0,webber,10.0,11.0,+1 Lap,3924.0,7206.0,10011.0,12694.0,15149.0,17887.0,20422.0,22488.0,24596.0,26349.0,28008.0,30112.0,31837.0,33926.0,11086.0,7806.0,10100.0,13278.0,17879.0,21632.0,24593.0,27507.0,30432.0,33499.0,36198.0,38307.0,40046.0,42285.0,44438.0,46145.0,49159.0,51601.0,53808.0,55397.0,57512.0,59864.0,62270.0,65493.0,68338.0,81487.0,84727.0,86999.0,88504.0,82678.0,83470.0,84274.0,85334.0,86729.0,87244.0,87855.0,88375.0,88689.0,90745.0,90740.0,92548.0,92660.0,93794.0,
4,66.0,18.0,button,4.0,1.0,Finished,4305.0,5986.0,7493.0,8582.0,9761.0,10968.0,12273.0,13101.0,13898.0,14306.0,15111.0,15521.0,16095.0,16205.0,3724.0,2924.0,3788.0,5246.0,6455.0,7524.0,9020.0,10071.0,11344.0,12726.0,13792.0,14891.0,15699.0,16961.0,17935.0,18960.0,19978.0,20381.0,20653.0,20725.0,21141.0,21817.0,22365.0,22823.0,22727.0,28196.0,29398.0,30092.0,30770.0,23908.0,23609.0,23192.0,22982.0,22729.0,21949.0,22032.0,21055.0,19870.0,19085.0,17750.0,16754.0,16533.0,15053.0,12334.0
5,66.0,3.0,rosberg,18.0,47.0,Water leak,5676.0,8970.0,11858.0,14819.0,17930.0,20888.0,23347.0,25819.0,28257.0,30442.0,32718.0,34846.0,36906.0,41750.0,4693.0,3650.0,5544.0,6953.0,8368.0,9422.0,10424.0,12531.0,13654.0,15258.0,26533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,66.0,24.0,liuzzi,20.0,20.0,Spun off,7232.0,12653.0,16520.0,19779.0,24067.0,28929.0,33335.0,36990.0,40560.0,43447.0,46218.0,49279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,66.0,9.0,kubica,12.0,11.0,+1 Lap,7487.0,10160.0,12361.0,14289.0,16089.0,18422.0,20773.0,23044.0,26665.0,28472.0,30330.0,32428.0,34056.0,40201.0,12372.0,8258.0,10317.0,13550.0,16704.0,20033.0,23334.0,26339.0,29825.0,31971.0,34686.0,36621.0,38146.0,39869.0,41145.0,42275.0,43732.0,45093.0,46330.0,47010.0,70666.0,75091.0,79446.0,85120.0,89537.0,81078.0,85363.0,89220.0,92317.0,87488.0,89594.0,92371.0,94106.0,96053.0,97274.0,98777.0,100289.0,103266.0,105045.0,105590.0,106493.0,108215.0,109441.0,
8,66.0,32.0,klien,11.0,11.0,+1 Lap,7944.0,11469.0,15092.0,17438.0,20043.0,23427.0,26365.0,28503.0,31032.0,33056.0,35336.0,37740.0,40260.0,45122.0,5854.0,4839.0,7303.0,9454.0,11005.0,12491.0,15358.0,17355.0,18875.0,19972.0,21563.0,22863.0,44708.0,49657.0,52719.0,55321.0,58290.0,60699.0,64275.0,66145.0,68498.0,71323.0,74031.0,77402.0,78960.0,64960.0,66963.0,69306.0,70676.0,84208.0,85584.0,86382.0,87831.0,90642.0,91729.0,93274.0,94349.0,95034.0,95651.0,95813.0,96221.0,98494.0,101394.0,
9,66.0,37.0,rosa,5.0,1.0,Finished,9066.0,13184.0,17150.0,20464.0,23573.0,26440.0,29053.0,30840.0,33011.0,34891.0,36363.0,38951.0,41135.0,48398.0,6528.0,5605.0,7678.0,9979.0,11751.0,13120.0,14599.0,15432.0,16280.0,17006.0,18352.0,18938.0,19200.0,20117.0,20974.0,22259.0,48531.0,50796.0,52808.0,54550.0,56709.0,59196.0,61422.0,63850.0,65278.0,51302.0,53351.0,55242.0,56787.0,50682.0,51561.0,51780.0,52181.0,52737.0,52883.0,53502.0,53005.0,52581.0,52061.0,50820.0,49811.0,48568.0,47501.0,45908.0
10,66.0,14.0,coulthard,15.0,6.0,Gearbox,9526.0,14053.0,17697.0,20981.0,25314.0,29353.0,32984.0,34981.0,37231.0,39878.0,41927.0,44034.0,48097.0,51020.0,10003.0,7299.0,9326.0,12379.0,14797.0,17774.0,19448.0,20993.0,22409.0,23251.0,25599.0,49581.0,50949.0,52711.0,55131.0,58056.0,60322.0,63065.0,65405.0,67213.0,70044.0,72548.0,75101.0,78247.0,79733.0,65914.0,68274.0,70186.0,71583.0,65582.0,66300.0,85091.0,86077.0,87473.0,88114.0,90453.0,91226.0,91488.0,91934.0,95223.0,108256.0,,,
11,66.0,15.0,trulli,9.0,11.0,+1 Lap,10007.0,15347.0,19035.0,21618.0,24719.0,28443.0,30697.0,32341.0,33872.0,35655.0,37186.0,39660.0,42039.0,49027.0,8177.0,6271.0,8297.0,11367.0,14508.0,16209.0,17592.0,19266.0,20837.0,21701.0,23503.0,44996.0,46677.0,49224.0,51609.0,53466.0,55901.0,58456.0,60972.0,63100.0,65345.0,67928.0,70507.0,73021.0,74698.0,60989.0,63417.0,65223.0,66645.0,60885.0,81057.0,81993.0,83198.0,84535.0,85047.0,86316.0,87124.0,87771.0,89051.0,89650.0,92190.0,92375.0,93313.0,
12,66.0,29.0,yamamoto,19.0,20.0,Spun off,10444.0,16552.0,21261.0,26729.0,31093.0,35291.0,39116.0,42275.0,45854.0,49302.0,52382.0,55632.0,60591.0,69572.0,40896.0,13143.0,15715.0,19652.0,23404.0,26964.0,31454.0,35437.0,38918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,66.0,22.0,barrichello,8.0,1.0,Finished,10751.0,14476.0,19714.0,22327.0,26234.0,29770.0,33764.0,36655.0,38439.0,40276.0,42613.0,44707.0,47376.0,50148.0,8890.0,6780.0,8771.0,11795.0,14577.0,16762.0,18044.0,19618.0,21214.0,22260.0,23538.0,23546.0,23621.0,45046.0,45727.0,46538.0,49508.0,52085.0,54174.0,55797.0,57976.0,60368.0,62633.0,65040.0,67758.0,52721.0,53916.0,55731.0,57274.0,51271.0,69288.0,68081.0,67658.0,67308.0,66697.0,67433.0,66644.0,65928.0,65354.0,64617.0,63642.0,62464.0,61990.0,60034.0
14,66.0,27.0,albers,16.0,20.0,Spun off,12073.0,17096.0,21394.0,24128.0,27763.0,30705.0,34379.0,37866.0,41095.0,44039.0,46735.0,49691.0,53439.0,56698.0,24445.0,11398.0,13407.0,16755.0,19850.0,22917.0,26151.0,29021.0,31606.0,34788.0,37567.0,40343.0,42615.0,45691.0,48950.0,51423.0,54790.0,57177.0,59463.0,61247.0,63224.0,66069.0,68407.0,71275.0,105065.0,92272.0,98270.0,101340.0,104226.0,99867.0,103885.0,105411.0,,,,,,,,,,,,
15,66.0,23.0,ralf_schumacher,7.0,1.0,Finished,16733.0,40661.0,43090.0,45077.0,47380.0,49888.0,52868.0,55025.0,57818.0,60384.0,63013.0,65984.0,69923.0,71306.0,14822.0,10209.0,11539.0,14758.0,18202.0,21362.0,23821.0,26869.0,29487.0,30552.0,31928.0,32962.0,33652.0,35114.0,36307.0,37216.0,38100.0,39355.0,63807.0,65013.0,67032.0,69512.0,71846.0,74434.0,75915.0,62008.0,65125.0,66812.0,67992.0,61794.0,62899.0,63231.0,64192.0,64887.0,64995.0,65344.0,65245.0,65149.0,64708.0,64044.0,63094.0,61928.0,61446.0,59337.0
16,66.0,21.0,fisichella,6.0,1.0,Finished,18154.0,53383.0,55443.0,57078.0,59066.0,60826.0,62828.0,64106.0,65821.0,66942.0,68133.0,69945.0,72176.0,72902.0,15613.0,10858.0,12118.0,14109.0,17546.0,19953.0,21381.0,22308.0,23211.0,25623.0,26180.0,26850.0,26798.0,27120.0,27108.0,27180.0,53563.0,55496.0,57595.0,58894.0,60844.0,63225.0,65510.0,67988.0,69700.0,55938.0,57924.0,59209.0,60122.0,53671.0,53817.0,53958.0,54191.0,54546.0,54597.0,54752.0,54262.0,53736.0,53140.0,51772.0,50540.0,49219.0,48443.0,46594.0
17,66.0,2.0,heidfeld,14.0,12.0,+2 Laps,32919.0,71187.0,74641.0,77719.0,81391.0,84999.0,88910.0,94784.0,98743.0,103338.0,108655.0,112654.0,120206.0,149901.0,152000.0,97515.0,105325.0,108010.0,111469.0,116706.0,119414.0,122591.0,124802.0,127334.0,132665.0,155392.0,157502.0,160782.0,165568.0,169343.0,174403.0,179220.0,182566.0,186194.0,189283.0,193703.0,196900.0,201822.0,202938.0,189104.0,192506.0,223701.0,225912.0,221516.0,224298.0,227045.0,230116.0,236319.0,238733.0,241316.0,242957.0,245618.0,246816.0,247273.0,247631.0,247563.0,,
