,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
7,66,14,coulthard,9,15,6,Gearbox,101352,195838.0,289275.0,382943.0,477267.0,571320.0,664614.0,756647.0,848392.0,940746.0,1032350.0,1123544.0,1216877.0,1310853.0,1418484.0,1566937.0,1659317.0,1751953.0,1843747.0,1936138.0,2026881.0,2117294.0,2207709.0,2297735.0,2388770.0,2501477.0,2591697.0,2681918.0,2772896.0,2864689.0,2955537.0,3047143.0,3138235.0,3229086.0,3320343.0,3411075.0,3501820.0,3593089.0,3683873.0,3774588.0,3865054.0,3955835.0,4046287.0,4136526.0,4227028.0,4335854.0,4426453.0,4517294.0,4608014.0,4699830.0,4790545.0,4880849.0,4971036.0,5064525.0,5167616.0,,,
8,66,15,trulli,7,9,11,+1 Lap,101833,197132.0,290613.0,383580.0,476672.0,570410.0,662327.0,754007.0,845033.0,936523.0,1027609.0,1119170.0,1210819.0,1308860.0,1416658.0,1565909.0,1658288.0,1750941.0,1843458.0,1934573.0,2025025.0,2115567.0,2206137.0,2296185.0,2386674.0,2496892.0,2587425.0,2678431.0,2769374.0,2860099.0,2951116.0,3042534.0,3133802.0,3224973.0,3315644.0,3406455.0,3497226.0,3587863.0,3678838.0,3769663.0,3860197.0,3950872.0,4041349.0,4131829.0,4241785.0,4332756.0,4423574.0,4514356.0,4604947.0,4695693.0,4786443.0,4877132.0,4968153.0,5058952.0,5151550.0,5242138.0,5333202.0,
17,66,29,yamamoto,8,19,20,Spun off,102270,198337.0,292839.0,388691.0,483046.0,577258.0,670746.0,763941.0,857015.0,950170.0,1042805.0,1135142.0,1229371.0,1329405.0,1449377.0,1572781.0,1665706.0,1759226.0,1852354.0,1945328.0,2038887.0,2131738.0,2224218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,66,22,barrichello,11,8,1,Finished,102577,196261.0,291292.0,384289.0,478187.0,571737.0,665394.0,758321.0,849600.0,941144.0,1033036.0,1124217.0,1216156.0,1309981.0,1417371.0,1566418.0,1658762.0,1751369.0,1843527.0,1935126.0,2025477.0,2115919.0,2206514.0,2296744.0,2386709.0,2475442.0,2564369.0,2674253.0,2763492.0,2853171.0,2944723.0,3036163.0,3127004.0,3217670.0,3308275.0,3398895.0,3489352.0,3579882.0,3671898.0,3761395.0,3850696.0,3941380.0,4031978.0,4122215.0,4230016.0,4318844.0,4408034.0,4497129.0,4586597.0,4676810.0,4765963.0,4855289.0,4944456.0,5033919.0,5123002.0,5212227.0,5301879.0,5391116.0
16,66,27,albers,13,16,20,Spun off,103899,198881.0,292972.0,386090.0,479716.0,572672.0,666009.0,759532.0,852256.0,944907.0,1037158.0,1129201.0,1222219.0,1316531.0,1432926.0,1571036.0,1663398.0,1756329.0,1848800.0,1941281.0,2033584.0,2125322.0,2216906.0,2309272.0,2400738.0,2492239.0,2583363.0,2674898.0,2766715.0,2858056.0,2950005.0,3041255.0,3132293.0,3223120.0,3313523.0,3404596.0,3495126.0,3586117.0,3709205.0,3800946.0,3895050.0,3986989.0,4078930.0,4170811.0,4264613.0,4356174.0,,,,,,,,,,,,
13,66,23,ralf_schumacher,7,7,1,Finished,108559,222446.0,314668.0,407039.0,499333.0,591855.0,684498.0,776691.0,868979.0,961252.0,1053436.0,1145494.0,1238703.0,1331139.0,1423303.0,1569847.0,1661530.0,1754332.0,1847152.0,1939726.0,2031254.0,2123170.0,2214787.0,2305036.0,2395099.0,2484858.0,2574400.0,2664321.0,2754072.0,2843849.0,2933315.0,3023433.0,3136637.0,3226886.0,3317331.0,3408039.0,3498565.0,3589276.0,3680055.0,3770682.0,3861905.0,3952461.0,4042696.0,4132738.0,4223627.0,4313994.0,4404568.0,4494708.0,4584895.0,4674721.0,4764564.0,4854510.0,4943810.0,5033346.0,5122454.0,5211691.0,5301335.0,5390419.0
11,66,21,fisichella,4,6,1,Finished,109980,235168.0,327021.0,419040.0,511019.0,602793.0,694458.0,785772.0,876982.0,967810.0,1058556.0,1149455.0,1240956.0,1332735.0,1424094.0,1570496.0,1662109.0,1753683.0,1846496.0,1938317.0,2028814.0,2118609.0,2208511.0,2300107.0,2389351.0,2478746.0,2567546.0,2656327.0,2744873.0,2833813.0,2948778.0,3039574.0,3130425.0,3220767.0,3311143.0,3401752.0,3492229.0,3582830.0,3673840.0,3764612.0,3854704.0,3944858.0,4034826.0,4124615.0,4214545.0,4304721.0,4394567.0,4484367.0,4574497.0,4664129.0,4753581.0,4843097.0,4932242.0,5021074.0,5109900.0,5198982.0,5288332.0,5377676.0
0,66,2,heidfeld,2,14,12,+2 Laps,124745,252972.0,346219.0,439681.0,533344.0,626966.0,720540.0,816450.0,909904.0,1004206.0,1099078.0,1192164.0,1288986.0,1409734.0,1560481.0,1657153.0,1755316.0,1847584.0,1940419.0,2035070.0,2126847.0,2218892.0,2310102.0,2401818.0,2495836.0,2607288.0,2698250.0,2789989.0,2883333.0,2975976.0,3069618.0,3163298.0,3255396.0,3348067.0,3439582.0,3532230.0,3623619.0,3716664.0,3807078.0,3897778.0,3989286.0,4109350.0,4200616.0,4292460.0,4385026.0,4477808.0,4570492.0,4666140.0,4758633.0,4850693.0,4942276.0,5034979.0,5125918.0,5216575.0,5306991.0,5397326.0,,
15,66,26,speed,5,13,11,+1 Lap,126036,250946.0,343889.0,436734.0,529404.0,622047.0,714185.0,806308.0,898306.0,991628.0,1085014.0,1176813.0,1270986.0,1367795.0,1461804.0,1573586.0,1666142.0,1758461.0,1850690.0,1942275.0,2034258.0,2125789.0,2217464.0,2308681.0,2399869.0,2491045.0,2581264.0,2691660.0,2782326.0,2872534.0,2963037.0,3053885.0,3144388.0,3234795.0,3325281.0,3415854.0,3506836.0,3599214.0,3689838.0,3780046.0,3870240.0,3960958.0,4050891.0,4162586.0,4253221.0,4343985.0,4435171.0,4526534.0,4617972.0,4709302.0,4800458.0,4893691.0,4984585.0,5075459.0,5167028.0,5258492.0,5349660.0,
3,66,8,raikkonen,1,21,4,Collision,155779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
