,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,1007.0,830.0,max_verstappen,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12861.0,11002.0,9794.0,4903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1007.0,1.0,hamilton,4.0,1.0,Finished,1125.0,1391.0,1920.0,2121.0,3215.0,2065.0,1883.0,2490.0,3473.0,4969.0,9661.0,25616.0,21253.0,15021.0,15270.0,16289.0,12164.0,8133.0,8736.0,8975.0,9037.0,9345.0,9686.0,9906.0,8592.0,9377.0,10604.0,11514.0,11661.0,12236.0,16903.0,13635.0,12549.0,12790.0,12665.0,13294.0,13702.0,14215.0,17317.0,18201.0,19208.0,20234.0,21357.0,22801.0,24647.0,25654.0,31393.0,47568.0,30238.0,31491.0,31617.0,31973.0,31911.0,32549.0,34803.0,36259.0,39657.0,42501.0,45882.0,49177.0,52824.0,74887.0,58168.0,56103.0,59761.0,63647.0,66262.0,69236.0,71604.0,74056.0,78738.0
2,1007.0,817.0,ricciardo,17.0,5.0,Engine,2412.0,3006.0,3609.0,3816.0,5006.0,3615.0,3760.0,4446.0,5075.0,5951.0,7093.0,9633.0,23935.0,17471.0,16317.0,16745.0,13390.0,10547.0,11114.0,11317.0,11458.0,11482.0,11346.0,11189.0,10242.0,10917.0,11992.0,13263.0,14406.0,15260.0,23210.0,16692.0,16416.0,18360.0,19733.0,21166.0,21319.0,21534.0,22616.0,22618.0,22502.0,22622.0,22958.0,23583.0,25455.0,26222.0,25866.0,22331.0,5186.0,6098.0,6131.0,7139.0,6756.0,6315.0,8359.0,9018.0,8916.0,9705.0,10736.0,11268.0,11539.0,,,,,,,,,,
3,1007.0,20.0,vettel,2.0,1.0,Finished,3467.0,4307.0,5636.0,6433.0,7430.0,6250.0,6991.0,7940.0,8698.0,9088.0,9292.0,9241.0,6037.0,0.0,0.0,0.0,0.0,14371.0,14074.0,13609.0,13334.0,13069.0,12656.0,12331.0,11600.0,12275.0,13506.0,14336.0,15008.0,15861.0,23711.0,17804.0,16945.0,16794.0,16155.0,15763.0,15177.0,15005.0,14880.0,14241.0,13653.0,13145.0,12394.0,12146.0,11912.0,11292.0,13840.0,26765.0,8229.0,8399.0,8118.0,8651.0,8942.0,8251.0,9293.0,9666.0,9953.0,11779.0,12294.0,12694.0,13382.0,20955.0,19123.0,14061.0,14297.0,14946.0,15015.0,15265.0,15260.0,15969.0,17316.0
4,1007.0,822.0,bottas,5.0,11.0,+1 Lap,4811.0,6393.0,7341.0,8166.0,9376.0,8192.0,9665.0,11314.0,13107.0,14781.0,19268.0,37117.0,32649.0,26133.0,25585.0,25138.0,20910.0,18092.0,18374.0,18515.0,18593.0,18686.0,19070.0,18873.0,18291.0,19014.0,20570.0,21773.0,21684.0,24627.0,30101.0,23575.0,22523.0,22704.0,23625.0,23973.0,23993.0,24759.0,26887.0,27442.0,28331.0,29763.0,31008.0,32543.0,34162.0,35389.0,36101.0,41863.0,46090.0,47666.0,48654.0,50106.0,50644.0,50656.0,52929.0,54946.0,58422.0,61868.0,66171.0,70838.0,82474.0,104813.0,93542.0,87808.0,87022.0,88295.0,88276.0,88863.0,90630.0,93645.0,
5,1007.0,832.0,sainz,19.0,22.0,Suspension,5566.0,8437.0,10744.0,12473.0,15106.0,14027.0,15986.0,18674.0,21275.0,23693.0,28878.0,48602.0,47745.0,45363.0,47051.0,48674.0,47262.0,46230.0,49267.0,52217.0,54633.0,58353.0,61388.0,64569.0,67206.0,71333.0,75040.0,78281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1007.0,8.0,raikkonen,3.0,1.0,Finished,6100.0,7199.0,8414.0,9668.0,11257.0,9519.0,10647.0,12525.0,14364.0,16505.0,18528.0,19282.0,16720.0,12659.0,14595.0,15687.0,19366.0,34119.0,33080.0,32193.0,31501.0,31344.0,31236.0,30919.0,30159.0,30576.0,30614.0,30964.0,30937.0,36292.0,41253.0,31552.0,30074.0,30216.0,29745.0,30029.0,31446.0,31981.0,32801.0,32998.0,33891.0,34357.0,34867.0,35429.0,36681.0,36573.0,36955.0,33504.0,16553.0,17737.0,18202.0,18894.0,18893.0,18141.0,19816.0,20430.0,22224.0,24784.0,27296.0,31201.0,33687.0,48552.0,40696.0,37558.0,39070.0,41277.0,42088.0,43963.0,46236.0,47739.0,49914.0
7,1007.0,807.0,hulkenberg,6.0,12.0,+2 Laps,6565.0,9028.0,11578.0,13255.0,16025.0,15569.0,17686.0,20337.0,23162.0,26250.0,28804.0,33944.0,51784.0,47805.0,49933.0,52098.0,50927.0,49696.0,52780.0,55289.0,58432.0,61777.0,65287.0,68367.0,70457.0,73977.0,77582.0,82628.0,84526.0,107204.0,111711.0,87252.0,88103.0,90106.0,92559.0,99328.0,101558.0,106605.0,112208.0,117606.0,120913.0,124023.0,128433.0,132681.0,136921.0,139768.0,142539.0,142317.0,130246.0,133959.0,136726.0,140079.0,142404.0,144108.0,147662.0,150115.0,153931.0,157270.0,162334.0,177059.0,208241.0,203267.0,175706.0,172257.0,176349.0,178154.0,178710.0,179662.0,181215.0,,
8,1007.0,844.0,leclerc,7.0,12.0,+2 Laps,8345.0,11351.0,13884.0,16081.0,18805.0,18681.0,21254.0,23862.0,27106.0,31126.0,34207.0,37151.0,39782.0,53232.0,55396.0,57404.0,55883.0,55828.0,59774.0,63358.0,66503.0,69594.0,72464.0,74492.0,76563.0,81934.0,85988.0,89722.0,92495.0,117890.0,120515.0,98520.0,102591.0,107588.0,111891.0,115391.0,118750.0,121605.0,125711.0,129955.0,134228.0,138174.0,141973.0,146178.0,149918.0,153898.0,157199.0,157689.0,143835.0,148420.0,152167.0,156024.0,158632.0,161594.0,165109.0,167386.0,174493.0,177425.0,180599.0,200154.0,228843.0,219398.0,189039.0,185224.0,187774.0,189539.0,189995.0,190883.0,192779.0,,
9,1007.0,828.0,ericsson,9.0,12.0,+2 Laps,10548.0,13748.0,16780.0,19326.0,21400.0,21860.0,24850.0,28825.0,32431.0,36614.0,41525.0,45459.0,46316.0,45055.0,49651.0,57844.0,82271.0,79377.0,82601.0,84462.0,85950.0,88220.0,90813.0,96367.0,97482.0,100296.0,105069.0,107795.0,114904.0,142731.0,137223.0,114553.0,115331.0,118151.0,120339.0,123553.0,126310.0,131510.0,135162.0,138651.0,142397.0,146317.0,150009.0,153708.0,157681.0,161121.0,164208.0,164137.0,150493.0,154497.0,158157.0,162509.0,166462.0,169271.0,175208.0,178982.0,183919.0,188976.0,194725.0,221360.0,244728.0,237737.0,209434.0,207371.0,211208.0,215377.0,218393.0,221420.0,224332.0,,
