,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
11,1007,830,max_verstappen,9,1,1,Finished,83044,164003,245094,326256.0,424957.0,508422.0,589599.0,670522.0,751771.0,833405.0,915696.0,998388.0,1084092.0,1185040.0,1265339.0,1346258.0,1426918.0,1507349.0,1588722.0,1670329.0,1751732.0,1832997.0,1914167.0,1995779.0,2078125.0,2159190.0,2240060.0,2320958.0,2402638.0,2484721.0,2589460.0,2697675.0,2780621.0,2862080.0,2943575.0,3024712.0,3106367.0,3187683.0,3268324.0,3349349.0,3430200.0,3510968.0,3591831.0,3672217.0,3752789.0,3833812.0,3915203.0,3999504.0,4097562.0,4177735.0,4258425.0,4338859.0,4420115.0,4501772.0,4581510.0,4662296.0,4741860.0,4821607.0,4901356.0,4981151.0,5061250.0,5152428.0,5263925.0,5348990.0,5428517.0,5507703.0,5587784.0,5667580.0,5747563.0,5827805.0,5908851.0
0,1007,1,hamilton,131,4,1,Finished,84169,165394,247014,328377.0,428172.0,510487.0,591482.0,673012.0,755244.0,838374.0,925357.0,1024004.0,1105345.0,1187200.0,1269607.0,1352753.0,1434179.0,1515482.0,1597458.0,1679304.0,1760769.0,1842342.0,1923853.0,2005685.0,2086717.0,2168567.0,2250664.0,2332472.0,2414299.0,2496957.0,2606363.0,2711310.0,2793170.0,2874870.0,2956240.0,3038006.0,3120069.0,3201898.0,3285641.0,3367550.0,3449408.0,3531202.0,3613188.0,3695018.0,3777436.0,3859466.0,3946596.0,4047072.0,4127800.0,4209226.0,4290042.0,4370832.0,4452026.0,4534321.0,4616313.0,4698555.0,4781517.0,4864108.0,4947238.0,5030328.0,5114074.0,5227315.0,5322093.0,5405093.0,5488278.0,5571350.0,5654046.0,5736816.0,5819167.0,5901861.0,5987589.0
7,1007,817,ricciardo,9,17,5,Engine,85456,167009,248703,330072.0,429963.0,512037.0,593359.0,674968.0,756846.0,839356.0,922789.0,1008021.0,1108027.0,1189650.0,1270654.0,1353209.0,1435405.0,1517896.0,1599836.0,1681646.0,1763190.0,1844479.0,1925513.0,2006968.0,2088367.0,2170107.0,2252052.0,2334221.0,2417044.0,2499981.0,2612670.0,2714367.0,2797037.0,2880440.0,2963308.0,3045878.0,3127686.0,3209217.0,3290940.0,3371967.0,3452702.0,3533590.0,3614789.0,3695800.0,3778244.0,3860034.0,3941069.0,4021835.0,4102748.0,4183833.0,4264556.0,4345998.0,4426871.0,4508087.0,4589869.0,4671314.0,4750776.0,4831312.0,4912092.0,4992419.0,5072789.0,,,,,,,,,,
3,1007,20,vettel,6,2,1,Finished,86511,168310,250730,332689.0,432387.0,514672.0,596590.0,678462.0,760469.0,842493.0,924988.0,1007629.0,1090129.0,1172179.0,1254337.0,1336464.0,1422015.0,1521720.0,1602796.0,1683938.0,1765066.0,1846066.0,1926823.0,2008110.0,2089725.0,2171465.0,2253566.0,2335294.0,2417646.0,2500582.0,2613171.0,2715479.0,2797566.0,2878874.0,2959730.0,3040475.0,3121544.0,3202688.0,3283204.0,3363590.0,3443853.0,3524113.0,3604225.0,3684363.0,3764701.0,3845104.0,3929043.0,4026269.0,4105791.0,4186134.0,4266543.0,4347510.0,4429057.0,4510023.0,4590803.0,4671962.0,4751813.0,4833386.0,4913650.0,4993845.0,5074632.0,5173383.0,5283048.0,5363051.0,5442814.0,5522649.0,5602799.0,5682845.0,5762823.0,5843774.0,5926167.0
8,1007,822,bottas,131,5,11,+1 Lap,87855,170396,252435,334422.0,434333.0,516614.0,599264.0,681836.0,764878.0,848186.0,934964.0,1035505.0,1116741.0,1198312.0,1279922.0,1361602.0,1442925.0,1525441.0,1607096.0,1688844.0,1770325.0,1851683.0,1933237.0,2014652.0,2096416.0,2178204.0,2260630.0,2342731.0,2424322.0,2509348.0,2619561.0,2721250.0,2803144.0,2884784.0,2967200.0,3048685.0,3130360.0,3212442.0,3295211.0,3376791.0,3458531.0,3540731.0,3622839.0,3704760.0,3786951.0,3869201.0,3951304.0,4041367.0,4143652.0,4225401.0,4307079.0,4388965.0,4470759.0,4552428.0,4634439.0,4717242.0,4800282.0,4883475.0,4967527.0,5051989.0,5143724.0,5257241.0,5357467.0,5436798.0,5515539.0,5595998.0,5676060.0,5756443.0,5838193.0,5921450.0,
12,1007,832,sainz,4,19,22,Suspension,88610,172440,255838,338729.0,440063.0,522449.0,605585.0,689196.0,773046.0,857098.0,944574.0,1046990.0,1131837.0,1217542.0,1301388.0,1385138.0,1469277.0,1553579.0,1637989.0,1722546.0,1806365.0,1891350.0,1975555.0,2060348.0,2145331.0,2230523.0,2315100.0,2399239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1007,8,raikkonen,6,3,1,Finished,89144,171202,253508,335924.0,436214.0,517941.0,600246.0,683047.0,766135.0,849910.0,934224.0,1017670.0,1100812.0,1184838.0,1268932.0,1352151.0,1441381.0,1541468.0,1621802.0,1702522.0,1783233.0,1864341.0,1945403.0,2026698.0,2108284.0,2189766.0,2270674.0,2351922.0,2433575.0,2521013.0,2630713.0,2729227.0,2810695.0,2892296.0,2973320.0,3054741.0,3137813.0,3219664.0,3301125.0,3382347.0,3464091.0,3545325.0,3626698.0,3707646.0,3789470.0,3870385.0,3952158.0,4033008.0,4114115.0,4195472.0,4276627.0,4357753.0,4439008.0,4519913.0,4601326.0,4682726.0,4764084.0,4846391.0,4928652.0,5012352.0,5094937.0,5200980.0,5304621.0,5386548.0,5467587.0,5548980.0,5629872.0,5711543.0,5793799.0,5875544.0,5958765.0
5,1007,807,hulkenberg,4,6,12,+2 Laps,89609,173031,256672,339511.0,440982.0,523991.0,607285.0,690859.0,774933.0,859655.0,944500.0,1032332.0,1135876.0,1219984.0,1304270.0,1388562.0,1472942.0,1557045.0,1641502.0,1725618.0,1810164.0,1894774.0,1979454.0,2064146.0,2148582.0,2233167.0,2317642.0,2403586.0,2487164.0,2591925.0,2701171.0,2784927.0,2868724.0,2952186.0,3036134.0,3124040.0,3207925.0,3294288.0,3380532.0,3466955.0,3551113.0,3634991.0,3720264.0,3804898.0,3889710.0,3973580.0,4057742.0,4141821.0,4227808.0,4311694.0,4395151.0,4478938.0,4562519.0,4645880.0,4729172.0,4812411.0,4895791.0,4978877.0,5063690.0,5158210.0,5269491.0,5355695.0,5439631.0,5521247.0,5604866.0,5685857.0,5766494.0,5847242.0,5928778.0,,
18,1007,844,leclerc,15,7,12,+2 Laps,91389,175354,258978,342337.0,443762.0,527103.0,610853.0,694384.0,778877.0,864531.0,949903.0,1035539.0,1123874.0,1225411.0,1309733.0,1393868.0,1477898.0,1563177.0,1648496.0,1733687.0,1818235.0,1902591.0,1986631.0,2070271.0,2154688.0,2241124.0,2326048.0,2410680.0,2495133.0,2602611.0,2709975.0,2796195.0,2883212.0,2969668.0,3055466.0,3140103.0,3225117.0,3309288.0,3394035.0,3479304.0,3564428.0,3649142.0,3733804.0,3818395.0,3902707.0,3987710.0,4072402.0,4157193.0,4241397.0,4326155.0,4410592.0,4494883.0,4578747.0,4663366.0,4746619.0,4829682.0,4916353.0,4999032.0,5081955.0,5181305.0,5290093.0,5371826.0,5452964.0,5534214.0,5616291.0,5697242.0,5777779.0,5858463.0,5940342.0,,
10,1007,828,ericsson,15,9,12,+2 Laps,93592,177751,261874,345582.0,446357.0,530282.0,614449.0,699347.0,784202.0,870019.0,957221.0,1043847.0,1130408.0,1217234.0,1303988.0,1394308.0,1504286.0,1586726.0,1671323.0,1754791.0,1837682.0,1921217.0,2004980.0,2092146.0,2175607.0,2259486.0,2345129.0,2428753.0,2517542.0,2627452.0,2726683.0,2812228.0,2895952.0,2980231.0,3063914.0,3148265.0,3232677.0,3319193.0,3403486.0,3488000.0,3572597.0,3657285.0,3741840.0,3825925.0,3910470.0,3994933.0,4079411.0,4163641.0,4248055.0,4332232.0,4416582.0,4501368.0,4586577.0,4671043.0,4756718.0,4841278.0,4925779.0,5010583.0,5096081.0,5202511.0,5305978.0,5390165.0,5473359.0,5556361.0,5639725.0,5723080.0,5806177.0,5889000.0,5971895.0,,
