,0,1,2
0,3,131,1:19.480
1,1,131,1:19.668
2,20,6,1:19.850
3,826,9,1:20.398
4,817,9,1:20.399
5,822,3,1:20.448
6,13,3,1:20.567
7,830,5,1:20.710
8,815,10,1:20.669
9,807,10,1:20.788
10,832,5,1:20.942
11,154,208,1:21.038
12,813,208,1:21.261
13,828,15,1:21.299
14,8,6,1:21.422
15,4,1,1:21.779
16,831,15,1:21.788
17,834,206,1:24.136
18,829,206,1:24.386
19,18,1,3:00.00
