,0,1,2
0,20,9,1:36.338
1,17,9,1:36.441
2,154,208,1:37.155
3,807,15,1:37.296
4,1,131,1:37.345
5,4,6,1:37.368
6,815,1,1:37.452
7,5,208,1:37.715
8,822,3,1:37.439
9,821,15,1:38.031
10,817,5,1:38.131
11,814,10,1:38.139
12,18,1,1:38.217
13,3,131,1:38.364
14,13,6,1:38.592
15,818,5,1:38.696
16,16,10,1:39.250
17,813,3,1:39.351
18,823,207,1:40.491
19,824,206,1:40.528
20,819,207,1:40.596
21,820,206,1:41.401
