,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1,898,3,rosberg,131,9,1,Finished,125297,287098,448653,598212,705366,811880,917825,1023502,1129347,1234990,1340877,1446413,1552274,1657853,1763391,1868691,1973926,2079026,2184026,2288687,2393780,2499230,2623753,2727808,2832389,2936800,3041519,3146629,3251236,3355041,3458900,3562371,3665904,3769350,3872589,3976041,4078946,4181633,4284192,4386744,4489388,4591962,4694510,4796354,4897812,4999522,5101172,5203070,5304834,5406330,5507463,5608625,5710260,5811746,5913589.0,6016289.0
3,898,5,kovalainen,208,15,1,Finished,126331,287932,449505,598861,705842,812496,918394,1024072,1129983,1235567,1341540,1447099,1552779,1658504,1764057,1869277,1974889,2100031,2204489,2308988,2413105,2517337,2621821,2725962,2831089,2935212,3039660,3144525,3249935,3354372,3460157,3595066,3697337,3799990,3903110,4005489,4107537,4209859,4312753,4415429,4517611,4620299,4723896,4826342,4929594,5032191,5134427,5237057,5340778,5443205,5544930,5645958,5747331,5848464,5949721.0,6052211.0
4,898,13,massa,6,13,1,Finished,127049,289046,450903,599730,706566,813261,919292,1025128,1130915,1236592,1342511,1448445,1554363,1660121,1765507,1870939,1976336,2081525,2186524,2291598,2396695,2520457,2625562,2729770,2834649,2939143,3043776,3148888,3253660,3358021,3462359,3566471,3670397,3773982,3877852,3981772,4085401,4189122,4310988,4413270,4515522,4617886,4720038,4822198,4924680,5026795,5128607,5230764,5332378,5433813,5535206,5637024,5738233,5840090,5941645.0,6044062.0
17,898,821,gutierrez,15,14,1,Finished,127928,298197,461702,607226,714249,821730,927830,1033076,1137826,1242787,1348144,1453687,1559192,1664495,1769554,1874436,1979470,2084302,2189960,2295092,2399609,2504234,2608916,2713532,2817536,2921342,3025320,3129471,3234116,3339148,3444294,3548390,3652986,3758062,3864613,3970261,4094403,4196909,4299254,4401768,4503987,4606807,4709092,4811397,4913241,5015168,5117338,5219907,5322854,5425305,5526706,5628669,5730371,5832236,5936186.0,6048855.0
6,898,18,button,1,10,1,Finished,128009,289584,452294,600548,707226,813914,920061,1025938,1131855,1237449,1343371,1449683,1555234,1660914,1766383,1871846,1976968,2082550,2187399,2292783,2416440,2521109,2626314,2731010,2836134,2940771,3045575,3150594,3255484,3360044,3464302,3568078,3671712,3775316,3879410,3983099,4086725,4190334,4293806,4397054,4499813,4602583,4705225,4807714,4910250,5012755,5115439,5218815,5321824,5423109,5524529,5625948,5727688,5831004,5932802.0,6034426.0
14,898,818,vergne,5,12,1,Finished,129076,290579,453511,601564,708241,814893,921512,1027509,1133413,1239196,1345337,1451161,1556658,1662343,1767724,1873187,1978591,2083741,2189359,2294429,2399047,2503626,2608300,2713028,2818711,2924599,3030561,3154621,3258845,3363259,3467338,3571458,3675451,3779335,3883132,3986898,4090548,4193994,4297275,4400133,4502657,4605185,4707925,4810009,4912149,5014077,5116417,5219410,5322521,5424352,5525789,5627109,5728855,5831477,5935633.0,6041722.0
10,898,813,maldonado,3,17,11,+1 Lap,129751,291408,454312,602518,709682,817650,925663,1032690,1166781,1272814,1379123,1485095,1591476,1696979,1802664,1908356,2013998,2119611,2224812,2330044,2435301,2540010,2644219,2748311,2853167,2957377,3061546,3165499,3269246,3373838,3477715,3581371,3685030,3788193,3891787,3994988,4098418,4201847,4305138,4408223,4511355,4614413,4717617,4820848,4924137,5028762,5132367,5236565,5340602,5446537,5550390,5656648,5760965,5869197,5974305.0,
20,898,824,jules_bianchi,206,18,11,+1 Lap,130384,293126,456131,604862,713165,821285,929448,1037010,1144145,1250838,1357791,1464304,1571046,1677843,1784474,1891120,1997459,2103933,2209957,2316370,2422581,2552449,2658156,2763811,2870190,2975011,3080070,3185032,3290154,3395249,3500455,3605482,3710042,3814253,3919081,4023863,4128269,4233608,4337656,4442248,4546558,4653843,4757994,4862043,4965462,5069155,5173251,5280271,5384417,5488840,5594416,5698733,5802891,5906902,6013681.0,
19,898,823,garde,207,19,11,+1 Lap,131273,294385,457280,605720,713872,822621,930251,1037673,1144942,1251728,1358643,1465284,1572185,1679085,1785620,1892174,1998499,2105036,2210908,2317405,2423606,2553183,2658658,2764423,2870721,2975901,3081241,3186603,3292014,3397304,3502181,3606782,3711279,3815638,3920224,4024903,4130374,4234936,4339278,4443748,4548906,4654539,4758759,4862803,4966736,5070955,5177443,5281838,5386583,5491525,5595887,5699952,5804309,5910870,6015632.0,
15,898,819,pic,207,20,11,+1 Lap,132940,295435,459592,606272,715333,823301,931054,1038485,1145574,1252694,1359799,1466494,1573301,1680046,1786683,1893369,1999721,2106272,2212200,2318689,2448209,2553836,2659646,2765457,2871264,2977257,3082670,3188164,3293291,3398452,3503016,3607885,3712483,3817527,3922609,4028593,4133296,4237916,4342493,4448886,4553319,4658065,4762564,4867306,4973814,5077892,5183537,5287505,5392064,5498260,5617958,5723117,5828198,5937839,6045887.0,
