,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,898,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12742,10721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1,898,154,grosjean,208,2,1,Finished,1691,1608,1124,977,1986,2472,2908,3474,3588,3897,4223,4430,4754,5229,5653,6304,6923,7427,7822,8304,8247,8425,8230,8126,7942,7349,5986,0,0,9911,10023,10340,10442,10389,10712,10048,9469,9551,9223,10485,10409,10642,10671,10528,10482,9991,9242,8734,7775,7868,7553,7004,6335,7392,7478.0,6284.0
2,898,1,hamilton,131,4,1,Finished,2482,3787,3707,1639,3272,4451,5030,5867,7068,7887,8727,9300,11250,12908,14142,15303,16404,17659,18466,19381,20296,20868,21515,22117,23133,42249,40619,34254,33092,22724,23058,23389,23109,23166,23702,23627,23071,23051,23085,24355,24780,24665,24783,24608,25112,25472,24827,25025,23935,23836,23982,24215,24001,25500,26643.0,27358.0
3,898,17,webber,9,3,1,Finished,4475,5171,5226,2088,3933,5129,5765,7200,8542,9751,9856,9936,9984,10555,10685,11271,12083,12588,12818,13850,14326,14275,14116,13505,12847,12229,10577,5043,23075,12112,12059,11534,11463,11297,12780,13063,11567,11135,11041,11985,12800,12642,12838,12804,12298,11048,10024,9517,8633,8701,8415,8012,8082,9086,9034.0,8396.0
4,898,807,hulkenberg,15,6,1,Finished,5280,5813,5876,2731,5073,6654,8002,9246,10709,12178,13400,14354,15202,16116,17116,18077,19502,20592,22041,22914,23571,24330,25015,25381,25238,24779,23408,36405,34703,24264,24729,24966,24975,25104,25514,25210,24853,24953,24932,26238,26712,26714,26772,26920,27948,27761,27395,27649,27430,27699,28103,28207,28267,29363,30033.0,30400.0
5,898,815,perez,1,7,1,Finished,6135,6093,7522,3240,5686,7646,8806,10041,11440,12912,14302,15352,16394,17219,18244,19553,21158,22231,23608,24968,26220,28257,48089,47933,48782,48665,47887,41298,40803,31461,31927,31993,32446,32324,32552,32306,31566,31773,31852,33057,33515,33744,33684,33483,33662,33592,33347,33662,33808,35480,37403,39160,40116,42606,44929.0,46692.0
6,898,4,alonso,6,5,1,Finished,7108,7237,8249,3849,6185,8467,9570,10626,12065,13444,15134,16064,18572,19919,21117,22393,23349,24240,25198,26050,26812,28456,28733,28930,28983,29255,46504,40178,38830,28520,28716,28942,29305,29335,29743,29191,28433,28115,27589,28038,28033,27919,27641,27415,27081,26663,25998,26251,25976,26438,26745,26937,26994,28488,29597.0,29592.0
7,898,822,bottas,3,8,1,Finished,7657,8289,9143,4646,7209,9311,10794,12231,13855,15385,16951,18290,19632,21002,22024,23423,24352,25280,26569,28057,28960,30182,31271,51825,51338,50989,50741,44414,44249,34793,36173,37252,38253,40136,42072,43081,44088,45739,46516,48664,49631,50142,50718,50981,51097,51086,50542,50303,49185,49734,50295,50783,51296,51932,53965.0,54509.0
8,898,814,resta,10,16,1,Finished,8470,9566,10523,5303,7936,10350,12040,13733,15537,17354,19124,20678,22238,23640,25283,27196,29147,30791,32640,34452,36052,38071,59887,60571,61379,61517,60823,55522,54927,45941,47436,48785,51316,52578,54042,55048,55361,56515,57868,60253,61513,62184,63027,65785,66598,66972,67933,69401,71370,92898,93292,93810,94125,95417,96078.0,96853.0
9,898,817,ricciardo,5,11,1,Finished,9768,10625,11612,5902,8645,11131,12857,14518,16395,18142,20067,21679,23510,25067,26887,28522,30580,32128,35446,37242,38811,40267,61367,62061,62703,63067,63157,58116,57840,48456,49930,50832,52203,53659,55633,56824,57159,58131,58890,60855,62166,63023,63612,64328,64519,64950,65488,66329,66980,68412,69515,70828,71957,75796,79659.0,81004.0
