,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
2,959,4,alonso,1,12,11,+1 Lap,91418,175242,257811,340364,422896,505240,587666,669798,752188,834555,917280,1000147,1083796,1171258,1267496,1348972,1430829,1512638,1594871,1677130,1759509,1842380,1924467,2006594,2088704,2170837,2252593,2337953,2433087,2513331,2594487,2676143,2757170,2838039,2919233,2999983,3081258.0,3162340.0,3243469.0,3324649.0,3406242.0,3487423.0,3568547.0,3649717.0,3731570.0,3812800.0,3897563.0,3992396.0,4072927.0,4153059.0,4233256.0,4313394.0,4393616.0,4473890.0,4554291.0,4635280.0,4716587.0,4798086.0,4879777.0,4962745.0,5044877.0,5128106.0,5210969.0,5296813.0,5381406.0,5469605.0,
13,959,825,kevin_magnussen,4,16,11,+1 Lap,91960,176515,259752,342507,425195,508051,591024,674201,757780,840531,926240,1022230,1105177,1187774,1270719,1353126,1435452,1518053,1600257,1682388,1764559,1846902,1929539,2012619,2095349,2177896,2260604,2344990,2427571,2509960,2592341,2678457,2776099,2857783,2939674,3021796,3103464.0,3185167.0,3267897.0,3349662.0,3431386.0,3513035.0,3594733.0,3676848.0,3758900.0,3840887.0,3922779.0,4004480.0,4087592.0,4169406.0,4253033.0,4336395.0,4418619.0,4502399.0,4584677.0,4667360.0,4750161.0,4832453.0,4915930.0,4999173.0,5081733.0,5164106.0,5246773.0,5329002.0,5411672.0,5494607.0,
18,959,832,sainz,5,14,11,+1 Lap,92496,175794,258506,341101,423618,506776,589937,673397,759962,859443,941131,1023134,1105945,1188574,1272260,1354804,1437193,1519275,1602327,1685741,1767601,1849749,1933661,2016265,2099201,2182109,2265179,2348356,2434754,2530817,2611632,2692693,2775363,2856807,2938355,3019754,3101367.0,3182775.0,3264294.0,3345606.0,3428403.0,3510008.0,3591926.0,3673765.0,3756083.0,3837818.0,3919282.0,4000896.0,4082553.0,4164021.0,4250126.0,4346292.0,4426587.0,4506544.0,4587007.0,4667747.0,4748313.0,4828807.0,4909630.0,4990069.0,5070427.0,5150725.0,5231231.0,5312006.0,5392995.0,5475868.0,
19,959,835,jolyon_palmer,4,19,12,+2 Laps,93179,183380,280220,362834,445787,528809,612074,695460,779204,863265,948825,1032828,1116729,1201172,1285088,1369140,1453338,1536941,1620694,1705703,1789785,1873532,1957653,2043548,2131340,2234665,2315931,2397771,2479616,2561308,2643622,2726615,2809467,2892934,2975159,3058044,3141178.0,3223506.0,3305754.0,3387968.0,3470097.0,3552481.0,3637940.0,3720802.0,3806790.0,3904590.0,3986743.0,4069758.0,4151740.0,4235113.0,4318508.0,4400289.0,4482060.0,4564615.0,4645742.0,4728249.0,4811684.0,4893451.0,4975330.0,5058729.0,5141668.0,5223469.0,5305384.0,5387237.0,5470137.0,,
14,959,826,kvyat,5,15,11,+1 Lap,93633,178152,260987,343779,426575,512411,599038,699902,781794,864419,947220,1029965,1112849,1195487,1278213,1360850,1443242,1525899,1608476,1691215,1773837,1856464,1939294,2022129,2105236,2188199,2271142,2356846,2453722,2534477,2616306,2698215,2779542,2861185,2942544,3023923,3105223.0,3188211.0,3269632.0,3351093.0,3432544.0,3514057.0,3595840.0,3678121.0,3761701.0,3843314.0,3926491.0,4008921.0,4093493.0,4188692.0,4268277.0,4348296.0,4428151.0,4508125.0,4588467.0,4669087.0,4750802.0,4833296.0,4914404.0,4995310.0,5075809.0,5156146.0,5236460.0,5316825.0,5397379.0,5478366.0,
9,959,815,perez,10,10,11,+1 Lap,94261,179056,261783,344679,427327,511092,593652,678944,774446,855889,937835,1019674,1102366,1184485,1266292,1348045,1430162,1514033,1596602,1678804,1761213,1844190,1927102,2009713,2092020,2174571,2260080,2355315,2435585,2515870,2596567,2677969,2759545,2841094,2922532,3004001,3085288.0,3166772.0,3248325.0,3330028.0,3411709.0,3494193.0,3579379.0,3674213.0,3754132.0,3833738.0,3913766.0,3994310.0,4074645.0,4155535.0,4236616.0,4317316.0,4397731.0,4478002.0,4558269.0,4638661.0,4719986.0,4802422.0,4883289.0,4964469.0,5045850.0,5128812.0,5212287.0,5294849.0,5376766.0,5458498.0,
17,959,831,nasr,15,21,131,Power Unit,94643,179442,262630,346601,429411,512998,600261,707134,788885,871129,953512,1036284,1119304,1202574,1286373,1370137,1454238,1538011,1624939,1722211,1807653,1890796,1973147,2055583,2139186,2221746,2304321,2388611,2472290,2556157,2641042,2723903,2807086,2890886,2974484,3057517,3142398.0,3225717.0,3308542.0,3391581.0,3476430.0,3563321.0,3662093.0,3744011.0,3825431.0,3907427.0,3990349.0,4072211.0,4154944.0,4238263.0,4320370.0,4402351.0,4485109.0,4566950.0,4650155.0,4732901.0,4814877.0,,,,,,,,,,
11,959,821,gutierrez,210,11,11,+1 Lap,95102,180738,263805,347375,430549,513585,597610,680136,762677,845291,928161,1011094,1093952,1177773,1260449,1343300,1426148,1509940,1593069,1676024,1758917,1843461,1928580,2012369,2100889,2197447,2277786,2358789,2439745,2520376,2601130,2682263,2763146,2844524,2926918,3008075,3089400.0,3170606.0,3252578.0,3334470.0,3415971.0,3497549.0,3578894.0,3661140.0,3742853.0,3824581.0,3909645.0,4007230.0,4088134.0,4169999.0,4250508.0,4330762.0,4412198.0,4494071.0,4574388.0,4654271.0,4734584.0,4815424.0,4897645.0,4978175.0,5059167.0,5140326.0,5220626.0,5301269.0,5382159.0,5465195.0,
20,959,836,wehrlein,209,17,12,+2 Laps,95300,181017,264584,347972,431569,514683,598492,681530,764675,847799,931320,1018112,1117209,1199736,1282188,1364475,1446950,1529323,1611913,1694443,1777167,1859940,1942825,2026052,2109595,2196850,2296043,2377986,2459686,2541362,2623134,2705097,2787030,2869500,2951574,3035082,3119622.0,3201893.0,3283786.0,3365739.0,3447997.0,3531970.0,3615866.0,3698473.0,3782044.0,3869434.0,3966875.0,4047738.0,4128448.0,4209645.0,4290936.0,4372146.0,4453855.0,4535760.0,4617523.0,4699095.0,4780797.0,4863038.0,4947251.0,5029953.0,5113172.0,5196735.0,5279777.0,5364298.0,5448953.0,,
7,959,154,grosjean,210,13,11,+1 Lap,95568,180254,263107,345837,428387,511842,594597,677021,759674,842128,924532,1006772,1088949,1171379,1254452,1338018,1424165,1520934,1602790,1686043,1768257,1850480,1932190,2014089,2096569,2178874,2261441,2345788,2429219,2511731,2593861,2677434,2761039,2843511,2926383,3009858,3092582.0,3175219.0,3257746.0,3340523.0,3423400.0,3506454.0,3593879.0,3691677.0,3772341.0,3852709.0,3933239.0,4014007.0,4095244.0,4176763.0,4257369.0,4338256.0,4420223.0,4501187.0,4582383.0,4662739.0,4743179.0,4823429.0,4904371.0,4984863.0,5067982.0,5148699.0,5229354.0,5310083.0,5391027.0,5473025.0,
15,959,828,ericsson,15,18,12,+2 Laps,95917,181711,265443,348954,432223,515488,599028,682242,768535,851701,935157,1018548,1101907,1186348,1271889,1359977,1456846,1538594,1621817,1704357,1786485,1868705,1951258,2033902,2116491,2199727,2282586,2366826,2449628,2532880,2616002,2700477,2787712,2883612,2964824,3046286,3128190.0,3211060.0,3293863.0,3376109.0,3458458.0,3541025.0,3623506.0,3707178.0,3789833.0,3872446.0,3955695.0,4038751.0,4121255.0,4203921.0,4286336.0,4370219.0,4453248.0,4537028.0,4620103.0,4704216.0,4787414.0,4870347.0,4953120.0,5036213.0,5119089.0,5203314.0,5288597.0,5372315.0,5457841.0,,
