,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,959,1,hamilton,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,959,830,max_verstappen,9,3,1,Finished,1334,1541,1873,2015,2131,2166,2715,3237,3805,4859,8739,23390,23413,19899,6009,5996,6055,6726,6929,6878,6933,7163,6857,6900,7195,8324,8665,11548,26671,26431,26429,26265,26071,23228,9041,9291,10121.0,10696.0,10763.0,12306.0,12908.0,13702.0,13752.0,14136.0,18258.0,31517.0,27400.0,12322.0,10642.0,9812.0,9260.0,10366.0,11010.0,10557.0,9879.0,9543.0,9556.0,9475.0,9678.0,9467.0,8942.0,9115.0,9638.0,10781.0,11465.0,12478.0,13413.0
2,959,817,ricciardo,9,2,1,Finished,2613,3491,3757,3915,3897,3811,4412,4789,5476,6419,7223,10930,24761,21259,7319,7522,7657,7986,8258,8186,8299,9032,9029,9154,9242,10225,10673,10742,10749,11483,12238,12896,17051,26830,11683,10972,11389.0,11531.0,11440.0,10606.0,10513.0,10767.0,10717.0,11388.0,11879.0,15497.0,26425.0,10527.0,8561.0,6945.0,6362.0,7191.0,7973.0,7563.0,6497.0,6444.0,6924.0,7117.0,6993.0,6486.0,5788.0,6031.0,6625.0,6395.0,6526.0,7371.0,6996.0
3,959,3,rosberg,131,4,1,Finished,3237,4358,5069,5460,5705,5222,5515,5970,6626,7904,11890,26764,27982,24263,9981,9647,9394,9631,9852,9946,9780,10458,10240,10328,10626,11290,15295,26914,25753,25336,25112,25213,24626,20682,5762,5549,6803.0,7260.0,7395.0,7596.0,8150.0,9391.0,9967.0,14220.0,37176.0,36435.0,32608.0,17688.0,15811.0,14832.0,14483.0,15193.0,15841.0,16346.0,15715.0,15614.0,15659.0,15342.0,15609.0,15823.0,15779.0,16011.0,15778.0,15379.0,15813.0,16352.0,15845.0
4,959,20,vettel,6,5,1,Finished,4011,5251,5925,6470,6904,7067,7552,8178,9064,10106,11093,12201,16481,28310,14221,14344,14089,14389,14705,14780,14757,15088,14866,14941,15625,16394,17229,17979,19021,19980,24567,38815,38477,34934,20517,20546,21123.0,21742.0,21503.0,21546.0,21894.0,22545.0,22544.0,22390.0,22961.0,26680.0,37269.0,21639.0,19773.0,19120.0,19421.0,20349.0,21246.0,21786.0,21714.0,22909.0,23528.0,23718.0,24617.0,25291.0,25454.0,26215.0,26586.0,26640.0,26600.0,26790.0,32570.0
5,959,8,raikkonen,6,6,1,Finished,4700,6061,6709,7233,7662,8118,8801,9534,10541,11619,12671,14075,15440,16136,19251,19004,18918,19072,19344,19336,19306,19747,19656,19700,20018,20611,21383,21707,22085,22851,23799,28107,43155,39087,24765,23945,24486.0,24623.0,24806.0,25252.0,25523.0,26071.0,26156.0,26373.0,27119.0,27975.0,29480.0,30228.0,28862.0,28430.0,28746.0,29916.0,30812.0,31007.0,31466.0,32220.0,33352.0,33948.0,35219.0,36040.0,36363.0,37231.0,37700.0,37517.0,37135.0,37946.0,37023.0
6,959,822,bottas,3,9,11,+1 Lap,5317,7148,8157,8986,9673,10532,11815,13011,14579,16351,18171,23085,37428,34758,22079,23354,24490,25733,26716,27478,28431,29448,30034,30744,31670,32815,34447,35089,35728,37217,38510,41228,46080,57293,43161,43211,44407.0,45154.0,45661.0,46213.0,46976.0,48106.0,48457.0,49482.0,50671.0,51571.0,49592.0,36732.0,36888.0,37873.0,40160.0,43176.0,46201.0,48296.0,50271.0,52882.0,55565.0,58009.0,60643.0,63446.0,67978.0,72174.0,77472.0,83170.0,89198.0,95075.0,
7,959,807,hulkenberg,10,7,1,Finished,5711,7892,8966,9943,10751,11839,13333,14797,16627,18455,20137,25223,40656,38101,25413,26700,28199,29809,30853,31655,32340,33433,34160,34904,35485,36578,37614,38307,39138,40331,41835,46248,59688,55734,41289,41594,42799.0,43831.0,44298.0,44988.0,46077.0,47208.0,47597.0,51447.0,66830.0,66738.0,64602.0,51313.0,50826.0,51728.0,53217.0,54844.0,56596.0,57745.0,58387.0,59771.0,61824.0,62737.0,63924.0,64892.0,66016.0,67606.0,68594.0,69360.0,69278.0,69593.0,70049.0
8,959,18,button,1,8,11,+1 Lap,6210,8562,9901,10896,11961,13084,14689,16432,18389,20544,22600,25451,30934,42631,29514,30683,32809,33940,35188,35957,37031,38472,39202,40226,41470,42939,44519,45437,46289,47700,52183,66190,66048,62760,48871,49411,51188.0,52415.0,53692.0,54807.0,56274.0,57730.0,58641.0,59700.0,61504.0,66122.0,77605.0,63046.0,61735.0,62232.0,63105.0,64890.0,67951.0,68929.0,69404.0,70603.0,72363.0,73718.0,75281.0,76622.0,78036.0,81627.0,83660.0,84994.0,86098.0,90324.0,
9,959,13,massa,3,22,22,Suspension,6752,9389,10793,12114,13592,16406,18922,21456,29543,44648,45861,48189,50298,49093,36849,38781,40836,43124,46702,49144,52643,55156,56984,59189,61735,67562,100161,100990,101514,102626,103493,104302,106767,105765,93691,99159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
