,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
9,878,20,vettel,9,2,1,Finished,107821,214165,320881,426473,531071,635503,739495,843374,947224,1051026,1154694,1257875,1361453,1465596,1569485.0,1673429.0,1777269.0,1880817.0,1984971.0,2089199.0,2193956.0,2315698.0,2418740.0,2521447.0,2623646.0,2725866.0,2827864.0,2929711.0,3031521.0,3133398.0,3235417.0,3337425.0,3439113.0,3541263.0,3642232.0,3743143.0,3844275.0,3945334.0,4046259.0,4147798.0,4248648.0,4351394.0,4452071.0,4552453.0,4652992.0,4753498.0,4854054.0,4954707.0,5055393.0,5155632.0,5256054.0,5356522.0,5456604.0,5556736.0,5656597.0,5755944.0
7,878,17,webber,9,23,91,Alternator,108558,215623,322762,429846,535290,640009,744109,848514,952577,1057046,1161171,1264937,1368536,1473004,1577119.0,1683127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,878,1,hamilton,1,1,1,Finished,109559,216943,323583,429080,533863,638156,741770,845564,948843,1052526,1156203,1259475,1362947,1466861,1570441.0,1674494.0,1778745.0,1883412.0,1988252.0,2093342.0,2215101.0,2317855.0,2420667.0,2523823.0,2625649.0,2727701.0,2829453.0,2932157.0,3034107.0,3135940.0,3237572.0,3339097.0,3440389.0,3541891.0,3643230.0,3744254.0,3845323.0,3946284.0,4047325.0,4148487.0,4249487.0,4350488.0,4450728.0,4551248.0,4651683.0,4752232.0,4852638.0,4953707.0,5054018.0,5154384.0,5254678.0,5354941.0,5455153.0,5555066.0,5654775.0,5755269.0
2,878,4,alonso,6,3,1,Finished,110603,219518,326449,432897,538226,643327,747894,852270,956303,1060540,1164818,1268574,1372672,1476506,1581876.0,1686479.0,1790998.0,1894891.0,1999768.0,2105179.0,2232447.0,2337091.0,2441802.0,2545107.0,2647841.0,2750673.0,2853719.0,2956640.0,3059257.0,3161625.0,3264195.0,3366175.0,3468039.0,3570042.0,3671814.0,3773269.0,3874811.0,3976377.0,4077861.0,4179095.0,4280082.0,4381338.0,4482294.0,4583345.0,4683486.0,4785104.0,4886152.0,4987129.0,5088451.0,5189000.0,5289328.0,5390680.0,5492369.0,5593822.0,5694826.0,5794498.0
10,878,30,michael_schumacher,131,16,11,+1 Lap,113401,225994,334796,443349,550650,658085,766028,872635,978841,1086634,1192014,1296965,1404314,1511130,1637858.0,1743443.0,1848023.0,1952452.0,2057344.0,2161908.0,2266982.0,2371114.0,2475215.0,2578935.0,2682586.0,2787104.0,2890937.0,2994840.0,3098394.0,3202064.0,3305287.0,3408343.0,3511562.0,3614631.0,3718764.0,3821674.0,3925935.0,4029252.0,4131730.0,4255183.0,4358179.0,4460411.0,4561851.0,4663475.0,4764844.0,4866038.0,4967412.0,5068720.0,5170202.0,5271367.0,5373562.0,5475115.0,5576627.0,5677550.0,5778617.0,
15,878,807,hulkenberg,10,8,1,Finished,113678,222527,329791,436679,542790,648486,753627,858458,963295,1069053,1174612,1280467,1387270,1492620,1598877.0,1704740.0,1810670.0,1934285.0,2037792.0,2141174.0,2244442.0,2348030.0,2453482.0,2557591.0,2660970.0,2764752.0,2868338.0,2971964.0,3075779.0,3178904.0,3281817.0,3384433.0,3487100.0,3589857.0,3691818.0,3793751.0,3895919.0,3998310.0,4100567.0,4202503.0,4304141.0,4405621.0,4507432.0,4609423.0,4710666.0,4812045.0,4913642.0,5015376.0,5117729.0,5218999.0,5320703.0,5422451.0,5523499.0,5625184.0,5727599.0,5829061.0
4,878,8,raikkonen,208,6,1,Finished,114246,226360,333433,439356,544603,649920,755040,859381,963813,1069452,1175022,1280755,1384839,1488502,1592223.0,1696272.0,1799830.0,1902984.0,2006285.0,2109469.0,2212892.0,2316700.0,2420181.0,2525118.0,2651569.0,2755420.0,2860283.0,2964044.0,3069102.0,3171869.0,3273869.0,3375930.0,3477816.0,3579964.0,3682118.0,3783828.0,3885897.0,3988009.0,4091221.0,4193745.0,4295652.0,4397723.0,4499049.0,4601122.0,4703819.0,4805439.0,4907363.0,5009020.0,5111353.0,5215105.0,5317050.0,5418785.0,5519611.0,5620347.0,5720220.0,5819694.0
13,878,154,grosjean,208,7,1,Finished,115014,224863,331365,437175,543209,658411,767008,874182,982239,1106013,1209553,1313659,1417299,1522494,1626080.0,1730022.0,1833341.0,1935799.0,2039089.0,2141770.0,2245304.0,2348751.0,2452221.0,2555108.0,2657905.0,2761376.0,2864255.0,2968543.0,3071776.0,3174504.0,3277076.0,3379520.0,3481733.0,3583700.0,3685477.0,3787490.0,3888960.0,3992165.0,4094231.0,4195962.0,4297595.0,4399577.0,4501417.0,4603108.0,4704933.0,4806537.0,4908204.0,5010836.0,5113082.0,5215700.0,5318794.0,5420308.0,5521969.0,5623541.0,5724166.0,5825582.0
19,878,814,resta,10,15,11,+1 Lap,115873,226703,335453,442451,549315,655359,760616,865975,970885,1075981,1181855,1287020,1392097,1496971,1601960.0,1707113.0,1812063.0,1916401.0,2020909.0,2125652.0,2231831.0,2356135.0,2460152.0,2563635.0,2666774.0,2770416.0,2874002.0,2978866.0,3091936.0,3196974.0,3321085.0,3425143.0,3528601.0,3631720.0,3734624.0,3837257.0,3940014.0,4042849.0,4145306.0,4250662.0,4353112.0,4455608.0,4557414.0,4659605.0,4761634.0,4863631.0,4965381.0,5067414.0,5169232.0,5270828.0,5372793.0,5474390.0,5575835.0,5676835.0,5777429.0,
6,878,13,massa,6,4,1,Finished,116792,227235,335894,443771,551064,657901,763173,867852,972098,1076576,1180836,1284720,1388779,1493286,1597708.0,1701477.0,1805123.0,1908053.0,2011214.0,2114250.0,2217502.0,2320722.0,2424254.0,2527707.0,2630999.0,2734924.0,2859888.0,2965449.0,3069922.0,3172717.0,3275053.0,3377053.0,3479391.0,3581341.0,3683438.0,3785172.0,3886750.0,3988472.0,4089811.0,4190745.0,4291317.0,4392054.0,4492958.0,4593939.0,4695087.0,4796059.0,4897970.0,4999245.0,5100129.0,5200619.0,5302088.0,5402342.0,5502392.0,5602135.0,5701880.0,5801282.0
20,878,815,perez,15,11,1,Finished,118172,227602,336454,444290,551626,658628,764672,869566,973892,1078092,1182472,1287640,1392800,1497678,1602807.0,1708242.0,1813278.0,1917462.0,2021852.0,2127028.0,2233973.0,2339964.0,2464229.0,2568060.0,2671171.0,2774278.0,2877163.0,2980508.0,3084340.0,3187557.0,3291029.0,3394323.0,3496661.0,3599283.0,3701409.0,3803991.0,3906217.0,4008442.0,4110995.0,4213639.0,4315663.0,4417607.0,4519599.0,4621476.0,4723893.0,4825962.0,4927403.0,5029068.0,5130416.0,5231321.0,5332343.0,5433301.0,5534002.0,5635017.0,5736890.0,5839610.0
17,878,811,bruno_senna,3,10,1,Finished,118883,228413,336890,444896,552131,659001,766469,871409,975840,1079764,1183743,1288298,1393532,1498603,1603456.0,1708823.0,1813915.0,1918149.0,2022560.0,2129263.0,2251651.0,2355022.0,2457412.0,2560148.0,2662713.0,2765635.0,2869324.0,2972755.0,3076517.0,3179796.0,3282567.0,3385288.0,3488122.0,3590896.0,3693252.0,3794843.0,3896890.0,3999539.0,4101249.0,4203619.0,4305241.0,4406480.0,4508140.0,4611495.0,4713014.0,4813952.0,4915242.0,5016528.0,5118697.0,5220007.0,5321792.0,5424574.0,5525319.0,5626802.0,5729065.0,5830402.0
18,878,813,maldonado,3,9,1,Finished,119311,228874,338416,445520,552917,660276,767964,875467,981339,1087139,1192865,1297627,1402536,1506730,1611130.0,1714994.0,1818786.0,1922815.0,2026594.0,2130271.0,2234766.0,2357723.0,2461202.0,2564727.0,2667701.0,2771285.0,2874764.0,2979326.0,3083844.0,3186563.0,3290351.0,3392415.0,3494637.0,3596835.0,3698417.0,3800177.0,3901499.0,4002748.0,4104015.0,4205316.0,4307355.0,4408379.0,4509684.0,4612081.0,4713966.0,4815050.0,4916610.0,5017859.0,5119337.0,5220585.0,5322282.0,5423724.0,5524443.0,5625749.0,5728401.0,5829794.0
