,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
2,58,4,alonso,4,1,1,Finished,81975,160387,238559,316643,394450,472244,549660,627264,704532,781779,859269.0,936495.0,1013565.0,1090613.0,1167983.0,1244811.0,1324888.0,1423807.0,1502052.0,1580222.0,1658780.0,1737010.0,1814946.0,1892763.0,1970191.0,2047750.0,2125165.0,2202907.0,2280595.0,2359212.0,2436952.0,2514795.0,2592905.0,2670282.0,2747557.0,2824772.0,2901826.0,2978917.0,3055640.0,3135380.0,3232911.0,3309965.0,3387796.0,3465508.0,3543576.0,3621730.0,3699536.0,3777240.0,3855157.0,3932924.0,4010691.0,4088495.0,4166184.0,4243739.0,4321358.0,4399505.0,4477108.0,4554749.0,4632447.0,4710255.0,4788487.0,4866410.0,4944302.0,5022506.0,5101335.0,5181759.0
10,58,21,fisichella,4,3,1,Finished,83669,162655,241560,320461,398703,477337,555207,633126,711089,789055,866759.0,944651.0,1022282.0,1100014.0,1177442.0,1254910.0,1332737.0,1413159.0,1511680.0,1589669.0,1667694.0,1745920.0,1824287.0,1903834.0,1983342.0,2066425.0,2144268.0,2222064.0,2300085.0,2378138.0,2456317.0,2534450.0,2613215.0,2690592.0,2768127.0,2845316.0,2922869.0,2999952.0,3077284.0,3154883.0,3235200.0,3333676.0,3411811.0,3490406.0,3568468.0,3647274.0,3725553.0,3804093.0,3882250.0,3960236.0,4038362.0,4116216.0,4194568.0,4272792.0,4350775.0,4428872.0,4506370.0,4583866.0,4661581.0,4739290.0,4817263.0,4894756.0,4972297.0,5049486.0,5127101.0,5205710.0
16,58,30,michael_schumacher,6,2,1,Finished,85096,164448,242932,321789,400155,478631,556931,634892,712879,790667,868569.0,946789.0,1024371.0,1102401.0,1180010.0,1257624.0,1335255.0,1413391.0,1490786.0,1568595.0,1645700.0,1723561.0,1803725.0,1902765.0,1980548.0,2058139.0,2135603.0,2213394.0,2291121.0,2368905.0,2446657.0,2524829.0,2603437.0,2681883.0,2759964.0,2837216.0,2914693.0,2991826.0,3069044.0,3146623.0,3224220.0,3301191.0,3378113.0,3455494.0,3532758.0,3613521.0,3711713.0,3790356.0,3868750.0,3947036.0,4025096.0,4103064.0,4180949.0,4258886.0,4337093.0,4415263.0,4493092.0,4571267.0,4649145.0,4727298.0,4805136.0,4883286.0,4961638.0,5039755.0,5118775.0,5200261.0
5,58,13,massa,6,4,1,Finished,85672,165229,243972,323251,401552,480007,558599,636610,714454,792282,870128.0,947947.0,1025841.0,1103582.0,1181387.0,1259106.0,1336784.0,1415140.0,1496623.0,1595611.0,1673761.0,1752010.0,1830322.0,1909033.0,1987751.0,2067357.0,2146415.0,2224486.0,2302393.0,2380095.0,2458426.0,2536484.0,2615092.0,2694094.0,2771743.0,2849157.0,2926289.0,3003859.0,3080959.0,3157961.0,3236516.0,3313164.0,3393719.0,3493695.0,3572270.0,3651370.0,3729820.0,3807990.0,3885837.0,3964608.0,4043297.0,4121707.0,4199367.0,4276941.0,4354753.0,4432551.0,4510420.0,4589113.0,4667083.0,4744556.0,4821891.0,4899305.0,4976531.0,5053902.0,5131694.0,5211618.0
3,58,8,raikkonen,1,5,1,Finished,86335,166494,246191,325777,404976,484953,564362,643400,722029,801053,879482.0,958815.0,1037121.0,1115273.0,1193416.0,1271288.0,1349651.0,1427753.0,1506874.0,1585037.0,1663069.0,1744781.0,1844231.0,1922698.0,2001309.0,2080312.0,2159132.0,2237911.0,2316630.0,2395976.0,2474477.0,2553227.0,2631544.0,2709796.0,2787817.0,2865719.0,2943553.0,3021772.0,3099706.0,3177063.0,3254646.0,3332529.0,3410589.0,3489197.0,3567376.0,3649327.0,3747691.0,3826296.0,3904848.0,3983319.0,4062429.0,4141126.0,4219752.0,4297925.0,4376222.0,4454763.0,4533177.0,4611721.0,4690090.0,4768326.0,4846481.0,4924833.0,5003270.0,5081572.0,5159699.0,5238634.0
11,58,22,barrichello,11,7,11,+1 Lap,87489,167967,248113,328231,407790,487629,567250,646654,725913,805230,884266.0,963122.0,1042058.0,1120743.0,1199546.0,1277957.0,1356401.0,1434985.0,1514849.0,1593257.0,1671483.0,1749826.0,1828044.0,1914595.0,2013625.0,2092610.0,2171508.0,2250272.0,2328719.0,2407152.0,2485661.0,2563806.0,2642032.0,2720235.0,2798475.0,2876731.0,2954809.0,3032591.0,3110357.0,3187756.0,3268891.0,3369096.0,3448756.0,3528325.0,3609036.0,3688420.0,3767515.0,3846463.0,3925616.0,4004646.0,4083657.0,4162539.0,4241387.0,4320172.0,4400883.0,4480390.0,4559967.0,4639229.0,4718125.0,4796949.0,4876167.0,4955082.0,5034532.0,5114569.0,5194248.0,
9,58,18,button,11,6,1,Finished,87845,168592,248730,328923,408542,488294,568016,647601,726840,806187,885203.0,964167.0,1042916.0,1121624.0,1200334.0,1278896.0,1357496.0,1435933.0,1515248.0,1594075.0,1672345.0,1750639.0,1828984.0,1906922.0,1989002.0,2088134.0,2166783.0,2245242.0,2323759.0,2402091.0,2480414.0,2558487.0,2636594.0,2715470.0,2793406.0,2871175.0,2948868.0,3026432.0,3104192.0,3181559.0,3259128.0,3336833.0,3414524.0,3497341.0,3595042.0,3673270.0,3751703.0,3830394.0,3908802.0,3987209.0,4065663.0,4144276.0,4222805.0,4301099.0,4379386.0,4457755.0,4536462.0,4614998.0,4693453.0,4771600.0,4849586.0,4927647.0,5005437.0,5083554.0,5162110.0,5240106.0
7,58,15,trulli,7,10,11,+1 Lap,88727,169651,249743,330056,410206,490087,569665,649326,729632,809633,889456.0,969157.0,1048657.0,1128129.0,1207679.0,1287527.0,1367037.0,1446546.0,1526764.0,1606651.0,1686226.0,1765627.0,1846195.0,1925581.0,2005096.0,2084499.0,2167070.0,2266352.0,2345627.0,2426214.0,2505778.0,2585049.0,2664123.0,2742881.0,2821576.0,2900125.0,2978717.0,3058410.0,3137752.0,3216836.0,3295353.0,3373818.0,3452301.0,3530905.0,3610047.0,3692160.0,3792452.0,3872604.0,3953121.0,4032593.0,4111619.0,4190861.0,4269979.0,4349083.0,4428582.0,4509050.0,4588777.0,4669425.0,4749164.0,4829008.0,4908293.0,4987512.0,5066718.0,5145769.0,5225221.0,
12,58,23,ralf_schumacher,7,20,40,Electronics,89430,169950,250229,330401,410771,490623,570358,649905,729950,810123,889820.0,969654.0,1048984.0,1128543.0,1207966.0,1316598.0,1420313.0,1499717.0,1579426.0,1660067.0,1740532.0,1820106.0,1899823.0,1978444.0,2057322.0,2137084.0,2215918.0,2296041.0,2376894.0,2457810.0,2581242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,58,2,heidfeld,2,8,11,+1 Lap,90249,171405,252086,332550,412847,493514,573848,653698,734168,814497,894357.0,974142.0,1053864.0,1133444.0,1213117.0,1292975.0,1372409.0,1453202.0,1532984.0,1612488.0,1691521.0,1770182.0,1849043.0,1927695.0,2006459.0,2085505.0,2164692.0,2242957.0,2324768.0,2423815.0,2502639.0,2581514.0,2660578.0,2739629.0,2818877.0,2897648.0,2976413.0,3056486.0,3135874.0,3214397.0,3292902.0,3371296.0,3449849.0,3528666.0,3607591.0,3685953.0,3764170.0,3842100.0,3919969.0,4001256.0,4098029.0,4176114.0,4254683.0,4333749.0,4412892.0,4492061.0,4573014.0,4652008.0,4730899.0,4809350.0,4887607.0,4965796.0,5043950.0,5122281.0,5201014.0,
