,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,997,1,hamilton,131,16,32,Fuel pressure,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7459.0,7107.0,6855.0,6470.0,6686.0,6933.0,6896.0,7443.0,7405.0,8099.0,8734.0,8343.0,9408.0,10717.0,10646.0,10593.0,10532.0,10443.0,9806.0,9891.0,9680.0,9476.0,9570.0,10221.0,10328.0,10787.0,14426.0,30284.0,29440.0,29211.0,28584.0,28816.0,28116.0,27882.0,28175.0,28454.0,29032.0,,,,,,,,,
1,997,822,bottas,131,19,9,Hydraulics,761,1342,1449,1780,1736,2591,2459,2627,2216,2244,2147,1871.0,2173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,997,830,max_verstappen,9,1,1,Finished,2225,2884,3067,3447,3868,4434,4630,5059,4690,4491,4471,4457.0,4741.0,4963.0,4991.0,13035.0,13115.0,13130.0,13148.0,13270.0,13296.0,13246.0,12870.0,12956.0,9071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,997,8,raikkonen,6,2,1,Finished,2733,3970,4228,4739,5401,6198,6917,7835,7668,7731,7850,7484.0,7857.0,8184.0,9009.0,16836.0,16503.0,16245.0,15992.0,17516.0,17956.0,18133.0,18085.0,18290.0,14621.0,5648.0,5879.0,5919.0,5631.0,5695.0,6087.0,6261.0,6520.0,6683.0,6973.0,7234.0,7123.0,7380.0,7360.0,7036.0,7143.0,7257.0,7047.0,6717.0,6561.0,6675.0,7063.0,7053.0,6721.0,6152.0,6378.0,6178.0,5985.0,5654.0,5354.0,5049.0,4890.0,4339.0,4257.0,3997.0,3721.0,4112.0,4008.0,3720.0,3480.0,2821.0,2734.0,2551.0,2395.0,2170.0,1504.0
4,997,817,ricciardo,9,18,43,Exhaust,3302,4711,5426,6046,6497,7040,7727,8438,8434,8634,8702,8747.0,9128.0,9352.0,10562.0,17879.0,17500.0,17152.0,16992.0,16278.0,16439.0,16488.0,16469.0,16822.0,13097.0,4102.0,4140.0,4424.0,4526.0,4826.0,5205.0,5380.0,5615.0,5661.0,5883.0,6264.0,6530.0,12345.0,29860.0,29996.0,29911.0,29924.0,29801.0,29075.0,28731.0,28188.0,28696.0,28802.0,28434.0,28975.0,29657.0,30016.0,29747.0,,,,,,,,,,,,,,,,,,
5,997,154,grosjean,210,4,11,+1 Lap,3536,5604,8393,9404,10252,11565,12293,13277,13641,14288,15231,16134.0,17081.0,18384.0,24452.0,30786.0,31250.0,32271.0,33243.0,34098.0,35543.0,36730.0,37568.0,38502.0,35810.0,27944.0,29102.0,30334.0,31027.0,32552.0,33827.0,35259.0,36510.0,37392.0,38320.0,39615.0,40045.0,40860.0,41756.0,42286.0,43173.0,43957.0,45490.0,45806.0,46922.0,48038.0,49256.0,50146.0,51241.0,52105.0,53405.0,54950.0,56187.0,57608.0,59427.0,60970.0,62269.0,63825.0,65641.0,69130.0,71290.0,75887.0,78220.0,79325.0,80608.0,82065.0,83588.0,85252.0,87311.0,89045.0,
6,997,825,kevin_magnussen,210,5,11,+1 Lap,4132,7199,9054,10564,11873,13459,14322,15772,16327,17153,18457,19682.0,20858.0,22391.0,29345.0,24904.0,25759.0,26815.0,27760.0,28518.0,29855.0,31112.0,32145.0,33320.0,30578.0,22347.0,23270.0,27825.0,45399.0,45554.0,47048.0,47498.0,48136.0,48677.0,49574.0,50742.0,51541.0,52391.0,53109.0,53880.0,54280.0,54942.0,55654.0,56235.0,57339.0,58300.0,59666.0,60328.0,61581.0,62762.0,64265.0,66319.0,69539.0,70825.0,71955.0,74736.0,76876.0,78400.0,79950.0,81607.0,82495.0,83436.0,84660.0,84928.0,85446.0,86349.0,87329.0,88426.0,89590.0,90624.0,
7,997,20,vettel,6,3,1,Finished,4366,6184,7436,8336,8742,9472,9548,10392,10024,9880,10225,10234.0,11036.0,11357.0,12954.0,23253.0,22967.0,23043.0,22820.0,22453.0,22282.0,22588.0,22319.0,22219.0,17958.0,9091.0,9275.0,9361.0,8903.0,8924.0,8875.0,8789.0,9414.0,9369.0,9314.0,9592.0,9354.0,9788.0,9594.0,9410.0,9351.0,9731.0,9449.0,8903.0,8805.0,8718.0,8765.0,8388.0,8623.0,8099.0,8014.0,7936.0,7506.0,7161.0,7316.0,7008.0,7535.0,6895.0,6736.0,6412.0,6171.0,5896.0,5743.0,5450.0,5053.0,4702.0,4226.0,4134.0,3865.0,3621.0,3181.0
8,997,807,hulkenberg,4,20,5,Engine,4928,7943,9770,11151,12601,14278,15449,17108,17862,18922,23710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,997,839,ocon,10,6,11,+1 Lap,5314,8524,10331,11963,13379,15213,16380,18001,19164,20190,21848,22948.0,23871.0,25376.0,33211.0,36170.0,36968.0,38104.0,39288.0,40069.0,41412.0,42448.0,43465.0,45011.0,42398.0,34518.0,35974.0,37410.0,38677.0,40455.0,42118.0,43774.0,45341.0,46593.0,47672.0,49179.0,50262.0,51336.0,52529.0,53235.0,53771.0,54484.0,55283.0,55773.0,56714.0,57835.0,59187.0,61440.0,63065.0,64530.0,66310.0,69274.0,70966.0,72624.0,76214.0,78171.0,79339.0,80715.0,82315.0,85125.0,86555.0,87849.0,90065.0,90556.0,91910.0,93459.0,95311.0,97018.0,98781.0,101544.0,
