,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,997,1,hamilton,131,16,32,Fuel pressure,73004,142256,211889,281215,350522,419573,488782,557754,627386,696905,766224,835544.0,905045.0,973956.0,1061481.0,1147294.0,1215901.0,1284568.0,1353286.0,1422201.0,1490620.0,1559227.0,1628054.0,1696397.0,1768647.0,1853686.0,1921685.0,1989894.0,2058293.0,2126885.0,2195434.0,2263814.0,2332836.0,2401487.0,2470775.0,2539838.0,2608359.0,2678239.0,2748114.0,2816762.0,2885422.0,2953832.0,3022301.0,3090537.0,3158993.0,3226916.0,3294893.0,3363371.0,3432225.0,3500597.0,3569093.0,3640731.0,3724801.0,3792372.0,3860434.0,3927894.0,3996181.0,4063422.0,4131013.0,4199009.0,4267213.0,4335652.0,,,,,,,,,
8,997,822,bottas,131,19,9,Hydraulics,73765,143598,213338,282995,352258,422164,491241,560381,629602,699149,768371,837415.0,907218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,997,830,max_verstappen,9,1,1,Finished,75229,145140,214956,284662,354390,424007,493412,562813,632076,701396,770695,840001.0,909786.0,978919.0,1066472.0,1160329.0,1229016.0,1297698.0,1366434.0,1435471.0,1503916.0,1572473.0,1640924.0,1709353.0,1777718.0,1846227.0,1914578.0,1983039.0,2051823.0,2120199.0,2188501.0,2256918.0,2325393.0,2394082.0,2462676.0,2531104.0,2600016.0,2668831.0,2737397.0,2806116.0,2874829.0,2943300.0,3011858.0,3080731.0,3149102.0,3217236.0,3285417.0,3353801.0,3422004.0,3490269.0,3558306.0,3626305.0,3694517.0,3762932.0,3831223.0,3899310.0,3967365.0,4035306.0,4103131.0,4170834.0,4238759.0,4306620.0,4374448.0,4442807.0,4510849.0,4578483.0,4646041.0,4713510.0,4780959.0,4848401.0,4916024.0
2,997,8,raikkonen,6,2,1,Finished,75737,146226,216117,285954,355923,425771,495699,565589,635054,704636,774074,843028.0,912902.0,982140.0,1070490.0,1164130.0,1232404.0,1300813.0,1369278.0,1439717.0,1508576.0,1577360.0,1646139.0,1714687.0,1783268.0,1851875.0,1920457.0,1988958.0,2057454.0,2125894.0,2194588.0,2263179.0,2331913.0,2400765.0,2469649.0,2538338.0,2607139.0,2676211.0,2744757.0,2813152.0,2881972.0,2950557.0,3018905.0,3087448.0,3155663.0,3223911.0,3292480.0,3360854.0,3428725.0,3496421.0,3564684.0,3632483.0,3700502.0,3768586.0,3836577.0,3904359.0,3972255.0,4039645.0,4107388.0,4174831.0,4242480.0,4310732.0,4378456.0,4446527.0,4514329.0,4581304.0,4648775.0,4716061.0,4783354.0,4850571.0,4917528.0
7,997,817,ricciardo,9,18,43,Exhaust,76306,146967,217315,287261,357019,426613,496509,566192,635820,705539,774926,844291.0,914173.0,983308.0,1072043.0,1165173.0,1233401.0,1301720.0,1370278.0,1438479.0,1507059.0,1575715.0,1644523.0,1713219.0,1781744.0,1850329.0,1918718.0,1987463.0,2056349.0,2125025.0,2193706.0,2262298.0,2331008.0,2399743.0,2468559.0,2537368.0,2606546.0,2681176.0,2767257.0,2836112.0,2904740.0,2973224.0,3041659.0,3109806.0,3177833.0,3245424.0,3314113.0,3382603.0,3450438.0,3519244.0,3587963.0,3656321.0,3724264.0,,,,,,,,,,,,,,,,,,
4,997,154,grosjean,210,4,11,+1 Lap,76540,147860,220282,290619,360774,431138,501075,571031,641027,711193,781455,851678.0,922126.0,992340.0,1085933.0,1178080.0,1247151.0,1316839.0,1386529.0,1456299.0,1526163.0,1595957.0,1665622.0,1734899.0,1804457.0,1874171.0,1943680.0,2013373.0,2082850.0,2152751.0,2222328.0,2292177.0,2361903.0,2431474.0,2500996.0,2570719.0,2640061.0,2709691.0,2779153.0,2848402.0,2918002.0,2987257.0,3057348.0,3126537.0,3196024.0,3265274.0,3334673.0,3403947.0,3473245.0,3542374.0,3611711.0,3681255.0,3750704.0,3820540.0,3890650.0,3960280.0,4029634.0,4099131.0,4168772.0,4239964.0,4310049.0,4382507.0,4452668.0,4522132.0,4591457.0,4660548.0,4729629.0,4798762.0,4868270.0,4937446.0,
9,997,825,kevin_magnussen,210,5,11,+1 Lap,77136,149455,220943,291779,362395,433032,503104,573526,643713,714058,784681,855226.0,925903.0,996347.0,1090826.0,1172198.0,1241660.0,1311383.0,1381046.0,1450719.0,1520475.0,1590339.0,1660199.0,1729717.0,1799225.0,1868574.0,1937848.0,2010864.0,2097222.0,2165753.0,2235549.0,2304416.0,2373529.0,2442759.0,2512250.0,2581846.0,2651557.0,2721222.0,2790506.0,2859996.0,2929109.0,2998242.0,3067512.0,3136966.0,3206441.0,3275536.0,3345083.0,3414129.0,3483585.0,3553031.0,3622571.0,3692624.0,3764056.0,3833757.0,3903178.0,3974046.0,4044241.0,4113706.0,4183081.0,4252441.0,4321254.0,4390056.0,4459108.0,4527735.0,4596295.0,4664832.0,4733370.0,4801936.0,4870549.0,4939025.0,
3,997,20,vettel,6,3,1,Finished,77370,148440,219325,289551,359264,429045,498330,568146,637410,706785,776449,845778.0,916081.0,985313.0,1074435.0,1170547.0,1238868.0,1307611.0,1376106.0,1444654.0,1512902.0,1581815.0,1650373.0,1718616.0,1786605.0,1855318.0,1923853.0,1992400.0,2060726.0,2129123.0,2197376.0,2265707.0,2334807.0,2403451.0,2471990.0,2540696.0,2609370.0,2678619.0,2746991.0,2815526.0,2884180.0,2953031.0,3021307.0,3089634.0,3157907.0,3225954.0,3294182.0,3362189.0,3430627.0,3498368.0,3566320.0,3634241.0,3702023.0,3770093.0,3838539.0,3906318.0,3974900.0,4042201.0,4109867.0,4177246.0,4244930.0,4312516.0,4380191.0,4448257.0,4515902.0,4583185.0,4650267.0,4717644.0,4784824.0,4852022.0,4919205.0
5,997,807,hulkenberg,4,20,5,Engine,77932,150199,221659,292366,363123,433851,504231,574862,645248,715827,789934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,997,839,ocon,10,6,11,+1 Lap,78318,150780,222220,293178,363901,434786,505162,575755,646550,717095,788072,858492.0,928916.0,999332.0,1094692.0,1183464.0,1252869.0,1322672.0,1392574.0,1462270.0,1532032.0,1601675.0,1671519.0,1741408.0,1811045.0,1880745.0,1950552.0,2020449.0,2090500.0,2160654.0,2230619.0,2300692.0,2370734.0,2440675.0,2510348.0,2580283.0,2650278.0,2720167.0,2789926.0,2859351.0,2928600.0,2997784.0,3067141.0,3136504.0,3205816.0,3275071.0,3344604.0,3415241.0,3485069.0,3554799.0,3624616.0,3695579.0,3765483.0,3835556.0,3907437.0,3977481.0,4046704.0,4116021.0,4185446.0,4255959.0,4325314.0,4394469.0,4464513.0,4533363.0,4602759.0,4671942.0,4741352.0,4810528.0,4879740.0,4949945.0,
