,0,1,2
0,3,131,1:37.113
1,1,131,1:37.433
2,822,3,1:37.912
3,20,6,1:37.965
4,8,6,1:38.224
5,807,10,1:38.659
6,815,10,1:38.691
7,154,208,1:38.754
8,830,5,1:38.924
9,817,9,1:39.005
10,826,9,1:39.214
11,831,15,1:39.323
12,18,1,1:39.739
13,813,208,1:39.724
14,13,3,1:38.926
15,4,1,1:40.144
16,828,15,1:40.660
17,829,206,1:43.693
18,833,206,1:43.804
