,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
12,137,30,michael_schumacher,6,1,1,Finished,112703,222149,331215,440408,549403.0,658368.0,767120.0,875467.0,983710.0,1091856.0,1199733.0,1307736.0,1415442.0,1523469.0,1630645.0,1747279.0,1872885.0,1981710.0,2092305.0,2200979.0,2309150.0,2416736.0,2524734.0,2632923.0,2741113.0,2849667.0,2957512.0,3066350.0,3174185.0,3292539.0,3418289.0,3528335.0,3637913.0,3748804.0,3860745.0,3972220.0,4084927.0,4196363.0,4308616.0,4422731.0,4535581.0,4650032.0,4764333.0,4880634.0
10,137,22,barrichello,6,2,1,Finished,114958,224598,334078,443192,552465.0,662122.0,771490.0,880834.0,990100.0,1099409.0,1208622.0,1317830.0,1426662.0,1535870.0,1644576.0,1752772.0,1870660.0,1998279.0,2107598.0,2216988.0,2326097.0,2434776.0,2543761.0,2652668.0,2762030.0,2871513.0,2980542.0,3089408.0,3198235.0,3307888.0,3426564.0,3554173.0,3663769.0,3773683.0,3883033.0,3992799.0,4102550.0,4213336.0,4325728.0,4436845.0,4548663.0,4659396.0,4770445.0,4882611.0
1,137,8,raikkonen,1,16,5,Engine,115972,227844,338710,449459,560277.0,670851.0,781400.0,892040.0,1002441.0,1112943.0,1223266.0,1333468.0,1443327.0,1553581.0,1663624.0,1773667.0,1883506.0,2002909.0,2129913.0,2240505.0,2351199.0,2461990.0,2572407.0,2682879.0,2793286.0,2903384.0,3013921.0,3124075.0,3234286.0,3344744.0,3454508.0,3564530.0,3674515.0,3794998.0,3924672.0,,,,,,,,,
13,137,31,montoya,3,3,1,Finished,116574,227307,337720,448415,558894.0,669452.0,779965.0,890543.0,1001188.0,1111579.0,1221719.0,1331954.0,1442195.0,1552848.0,1663090.0,1773049.0,1883110.0,2002019.0,2127661.0,2237597.0,2347565.0,2457704.0,2568156.0,2678468.0,2788929.0,2899273.0,3009463.0,3119431.0,3229233.0,3339239.0,3448865.0,3558940.0,3678034.0,3802623.0,3912158.0,4021837.0,4131695.0,4241478.0,4351555.0,4461089.0,4570764.0,4680453.0,4789786.0,4899079.0
4,137,14,coulthard,1,4,1,Finished,117067,228412,339818,450405,561213.0,671960.0,782486.0,892855.0,1003331.0,1113971.0,1224336.0,1334746.0,1445044.0,1555182.0,1664965.0,1774871.0,1884744.0,1994523.0,2113042.0,2239336.0,2349729.0,2459750.0,2570002.0,2680340.0,2790855.0,2901099.0,3011344.0,3121572.0,3231827.0,3341953.0,3451838.0,3561894.0,3671777.0,3781379.0,3899920.0,4023043.0,4132764.0,4242303.0,4352232.0,4461889.0,4571346.0,4680953.0,4790351.0,4899992.0
11,137,23,ralf_schumacher,3,5,1,Finished,117642,229158,340522,451909,562819.0,673658.0,784554.0,895203.0,1005945.0,1116728.0,1227104.0,1337511.0,1447293.0,1557105.0,1666786.0,1776468.0,1906115.0,2031954.0,2141825.0,2252276.0,2362547.0,2473180.0,2583953.0,2694661.0,2805361.0,2916252.0,3027076.0,3137422.0,3247976.0,3357673.0,3476496.0,3607665.0,3718995.0,3830732.0,3942287.0,4054144.0,4163845.0,4274226.0,4384943.0,4495833.0,4606931.0,4717158.0,4827368.0,4937074.0
5,137,15,trulli,4,17,5,Engine,118200,229821,341521,452959,563792.0,674780.0,785381.0,896209.0,1006857.0,1117729.0,1228436.0,1338963.0,1449558.0,1560294.0,1670529.0,1780821.0,1900870.0,2028107.0,2139257.0,2250255.0,2361147.0,2471691.0,2582727.0,2693613.0,2804554.0,2915321.0,3026037.0,3136397.0,3256348.0,3383941.0,3494926.0,3606070.0,3718185.0,3830237.0,3941701.0,,,,,,,,,
17,137,56,irvine,19,6,1,Finished,119322,230988,342647,454063,565500.0,676837.0,788243.0,899546.0,1010687.0,1122275.0,1233899.0,1345426.0,1456255.0,1567112.0,1686989.0,1817290.0,1928356.0,2039213.0,2150470.0,2261605.0,2372454.0,2483342.0,2594453.0,2705439.0,2816365.0,2927475.0,3038600.0,3149795.0,3260814.0,3381090.0,3508224.0,3619218.0,3730620.0,3841862.0,3953171.0,4065380.0,4176956.0,4288547.0,4400613.0,4512066.0,4623672.0,4734920.0,4846326.0,4958004.0
7,137,18,button,4,19,5,Engine,119680,231488,343264,454830,566370.0,677593.0,788998.0,900322.0,1011603.0,1122890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,137,63,salo,7,7,1,Finished,120264,232081,343864,455678,567332.0,679527.0,791206.0,903169.0,1015027.0,1126277.0,1237929.0,1349319.0,1460492.0,1571685.0,1682751.0,1802672.0,1929373.0,2040205.0,2151201.0,2262466.0,2373530.0,2484997.0,2596094.0,2707513.0,2818854.0,2930361.0,3041737.0,3153137.0,3264210.0,3384169.0,3510544.0,3621385.0,3732298.0,3843771.0,3955291.0,4067273.0,4179047.0,4290557.0,4402165.0,4513737.0,4625021.0,4736394.0,4847548.0,4958443.0
15,137,37,rosa,19,14,22,Suspension,120870,232823,344975,456817,568509.0,680290.0,792706.0,904602.0,1016395.0,1128115.0,1240543.0,1351892.0,1462359.0,1572580.0,1683631.0,1803711.0,1933308.0,2043900.0,2154689.0,2265582.0,2376759.0,2487837.0,2599050.0,2710746.0,2821964.0,2932768.0,3044324.0,3155394.0,3266031.0,3376379.0,3486732.0,3606096.0,3732973.0,3844193.0,3955628.0,4067745.0,4179607.0,,,,,,,
19,137,66,mcnish,7,9,11,+1 Lap,121343,233700,345920,457962,570106.0,681806.0,793584.0,905493.0,1017801.0,1129836.0,1241574.0,1353590.0,1465495.0,1578668.0,1699577.0,1827760.0,1939239.0,2051067.0,2162757.0,2274585.0,2386301.0,2498685.0,2611045.0,2723040.0,2835352.0,2947468.0,3059612.0,3171303.0,3293693.0,3421257.0,3532813.0,3645079.0,3757234.0,3869774.0,3982357.0,4094769.0,4207443.0,4320693.0,4432959.0,4544893.0,4656929.0,4768831.0,4883091.0,
9,137,21,fisichella,17,13,5,Engine,122054,234603,347027,459190,571757.0,683580.0,796130.0,910312.0,1022566.0,1134321.0,1246472.0,1358401.0,1469964.0,1581626.0,1693069.0,1804341.0,1915310.0,2026373.0,2137574.0,2248561.0,2368764.0,2502145.0,2615157.0,2728548.0,2841278.0,2954270.0,3067689.0,3180247.0,3292510.0,3404712.0,3516895.0,3628681.0,3740513.0,3852238.0,3963887.0,4075731.0,4187213.0,4298781.0,,,,,,
14,137,35,villeneuve,16,8,1,Finished,122359,235177,347339,459527,572104.0,683786.0,796333.0,907694.0,1018909.0,1130286.0,1241930.0,1353948.0,1465883.0,1577622.0,1697424.0,1827164.0,1938399.0,2049921.0,2161444.0,2272774.0,2383907.0,2494911.0,2606174.0,2717555.0,2828898.0,2940473.0,3051293.0,3163003.0,3273747.0,3384912.0,3496209.0,3607109.0,3727987.0,3854217.0,3964784.0,4076248.0,4187576.0,4299283.0,4410136.0,4520346.0,4630852.0,4740793.0,4850580.0,4960489.0
