,0,1,2
0,13,6,1:25.994
1,5,1,1:26.290
2,1,1,1:26.192
3,8,6,1:26.050
4,9,2,1:26.129
5,17,9,1:26.466
6,4,4,1:26.522
7,15,7,1:26.695
8,2,2,1:27.107
9,14,9,1:26.520
10,3,3,1:27.012
11,22,11,1:27.219
12,18,11,1:27.298
13,20,5,1:27.412
14,10,7,1:26.614
15,6,3,1:27.547
16,12,4,1:27.568
17,7,5,1:27.621
18,21,10,1:27.807
19,16,10,1:28.325
