,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,22.0,13.0,massa,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15734.0,15730.0,0.0,0.0,587.0,1877.0,2893.0,3848.0,4821.0,5585.0,6395.0,7520.0,8326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13508.0,14098.0,14035.0,14411.0,15224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.0,1.0,hamilton,2.0,1.0,Finished,848.0,349.0,632.0,1137.0,1520.0,1511.0,1465.0,1631.0,1564.0,1435.0,1530.0,1134.0,1166.0,1159.0,799.0,1226.0,24002.0,24667.0,25262.0,17250.0,16997.0,887.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13257.0,13384.0,13415.0,13368.0,13014.0,12720.0,12319.0,11559.0,1689.0,1597.0,1049.0,0.0,0.0,5224.0,5239.0,5148.0,5429.0,5755.0,5994.0,6113.0,5860.0,5736.0,5364.0,5374.0,5196.0,3779.0
2,22.0,9.0,kubica,4.0,1.0,Finished,2785.0,1073.0,2430.0,3236.0,4067.0,4412.0,4717.0,4973.0,5256.0,5706.0,6258.0,6446.0,6792.0,7256.0,7353.0,7729.0,7747.0,8059.0,8534.0,25982.0,26648.0,11669.0,12258.0,12150.0,13629.0,15600.0,17471.0,18866.0,20001.0,21330.0,22759.0,23872.0,15949.0,16214.0,16641.0,16884.0,16865.0,16998.0,16444.0,16791.0,30970.0,32218.0,33181.0,33890.0,35715.0,21403.0,22073.0,22464.0,22783.0,23112.0,23599.0,23537.0,23509.0,23478.0,23168.0,23140.0,23128.0,21945.0
3,22.0,5.0,kovalainen,12.0,11.0,+1 Lap,3583.0,3778.0,31392.0,32753.0,33917.0,34650.0,35474.0,37012.0,38359.0,39983.0,42918.0,45225.0,46389.0,47801.0,49221.0,51919.0,53999.0,55457.0,57066.0,49849.0,50702.0,36162.0,37157.0,37199.0,38689.0,40488.0,67726.0,69858.0,71427.0,74372.0,76825.0,79884.0,74638.0,78100.0,79571.0,81459.0,82616.0,83596.0,84059.0,84684.0,75915.0,76929.0,77642.0,78581.0,79886.0,64714.0,64947.0,65307.0,66144.0,66917.0,88654.0,88456.0,89814.0,90660.0,90294.0,91125.0,91086.0,
4,22.0,4.0,alonso,6.0,1.0,Finished,4479.0,1387.0,3984.0,4896.0,6067.0,6833.0,7478.0,7959.0,8390.0,8891.0,9462.0,9761.0,10280.0,10949.0,11654.0,38996.0,42079.0,44875.0,46955.0,40621.0,41999.0,27544.0,28638.0,29652.0,31463.0,33535.0,35300.0,37311.0,38916.0,40637.0,42537.0,44118.0,36567.0,37330.0,38291.0,38948.0,39548.0,39824.0,40607.0,40668.0,32485.0,56537.0,57386.0,58442.0,60336.0,46209.0,47285.0,48051.0,48505.0,49068.0,50260.0,50875.0,51543.0,52251.0,52168.0,52959.0,52554.0,53724.0
5,22.0,8.0,raikkonen,3.0,1.0,Finished,5772.0,2123.0,3456.0,4211.0,5051.0,5546.0,6219.0,6465.0,6768.0,7194.0,7528.0,7600.0,8092.0,8516.0,8441.0,8820.0,9369.0,9854.0,9364.0,0.0,0.0,8589.0,8991.0,9015.0,11082.0,12246.0,13341.0,14605.0,15639.0,16742.0,17941.0,18807.0,10586.0,10723.0,10857.0,10894.0,10602.0,10502.0,9779.0,9372.0,0.0,0.0,0.0,21543.0,21968.0,6627.0,6564.0,6419.0,6419.0,6515.0,6780.0,6745.0,6538.0,6449.0,6037.0,6155.0,5944.0,4271.0
6,22.0,17.0,webber,7.0,1.0,Finished,7111.0,2694.0,4629.0,5763.0,7011.0,7955.0,8905.0,9776.0,10998.0,11912.0,13114.0,13789.0,14629.0,15510.0,16391.0,17389.0,18323.0,19822.0,47831.0,41980.0,43607.0,29356.0,30993.0,32069.0,34402.0,36846.0,39000.0,41318.0,43625.0,45961.0,48338.0,50267.0,43049.0,44241.0,45310.0,46563.0,47213.0,47982.0,48191.0,49002.0,40227.0,41107.0,41118.0,41502.0,65226.0,51165.0,52526.0,53751.0,54840.0,56152.0,58261.0,59223.0,60344.0,61445.0,62088.0,63808.0,64757.0,64229.0
7,22.0,2.0,heidfeld,5.0,1.0,Finished,8466.0,4640.0,6807.0,8114.0,9394.0,10459.0,11543.0,12522.0,13427.0,14616.0,15975.0,16793.0,18065.0,18963.0,19511.0,20389.0,21275.0,22253.0,22344.0,13693.0,13713.0,23251.0,24216.0,24447.0,25696.0,27323.0,29052.0,30973.0,32743.0,34208.0,36146.0,37840.0,30195.0,30877.0,31708.0,32617.0,33153.0,33422.0,33081.0,33175.0,23700.0,24874.0,47954.0,49415.0,50978.0,36630.0,37389.0,37756.0,37856.0,38593.0,39181.0,39132.0,39165.0,39178.0,38943.0,39512.0,40034.0,38741.0
8,22.0,3.0,rosberg,8.0,1.0,Finished,10119.0,4948.0,7565.0,9763.0,11707.0,13375.0,15086.0,16674.0,18428.0,20231.0,22204.0,23644.0,25144.0,26900.0,28204.0,29613.0,31168.0,32769.0,33606.0,26981.0,27609.0,12526.0,13172.0,13458.0,40543.0,43732.0,46435.0,49061.0,51405.0,53346.0,55825.0,57463.0,50131.0,51264.0,52220.0,53213.0,54146.0,54789.0,55076.0,55760.0,46770.0,47832.0,49032.0,73048.0,75160.0,61594.0,62947.0,64088.0,66050.0,67918.0,69262.0,69682.0,70353.0,71239.0,71028.0,72029.0,72587.0,71406.0
9,22.0,14.0,coulthard,9.0,1.0,Finished,11048.0,5711.0,8358.0,10490.0,12646.0,14517.0,16400.0,18216.0,19665.0,21481.0,23316.0,25337.0,27056.0,28860.0,30613.0,32337.0,33810.0,35184.0,35900.0,28277.0,28660.0,13327.0,14981.0,40793.0,43374.0,46006.0,48652.0,51361.0,53919.0,56194.0,58511.0,60396.0,53392.0,54551.0,55797.0,57016.0,57938.0,58914.0,59254.0,59720.0,50796.0,52314.0,52553.0,52806.0,54350.0,62125.0,63723.0,65774.0,67352.0,68922.0,70684.0,71416.0,72503.0,73695.0,74255.0,75422.0,76217.0,75270.0
10,22.0,15.0,trulli,10.0,1.0,Finished,12382.0,6780.0,9239.0,11555.0,13846.0,15490.0,17214.0,18852.0,20386.0,22115.0,24060.0,25896.0,27666.0,29474.0,31181.0,32963.0,34621.0,36004.0,36897.0,29920.0,57658.0,43786.0,45611.0,47152.0,49874.0,52575.0,55441.0,58189.0,60613.0,62975.0,65487.0,67494.0,60741.0,62154.0,63387.0,64677.0,65732.0,66846.0,67399.0,67866.0,58978.0,60254.0,60617.0,61144.0,62320.0,47488.0,48489.0,49674.0,71480.0,72307.0,73586.0,73555.0,74164.0,74994.0,75379.0,76761.0,77416.0,76344.0
11,22.0,18.0,button,11.0,11.0,+1 Lap,12924.0,7129.0,10161.0,13017.0,15911.0,18508.0,21607.0,24123.0,26399.0,28652.0,31097.0,33356.0,35923.0,38268.0,40305.0,42584.0,44804.0,47087.0,49171.0,42675.0,44109.0,29869.0,31609.0,32807.0,34992.0,37623.0,40059.0,42277.0,44522.0,46437.0,49453.0,78515.0,72686.0,75565.0,79388.0,83138.0,85516.0,88492.0,90559.0,92380.0,84848.0,87880.0,90204.0,91462.0,93679.0,79834.0,81034.0,81945.0,82576.0,83342.0,84998.0,85374.0,86090.0,88552.0,89042.0,89990.0,90303.0,
12,22.0,22.0,barrichello,14.0,11.0,+1 Lap,14386.0,7623.0,10980.0,13801.0,16871.0,19808.0,22463.0,25268.0,27920.0,30616.0,33354.0,35704.0,38230.0,40620.0,42660.0,45063.0,47631.0,49870.0,51628.0,44717.0,45547.0,30880.0,32344.0,33569.0,35954.0,38364.0,41298.0,71960.0,75582.0,79159.0,82644.0,85780.0,80136.0,82906.0,85473.0,89493.0,91775.0,93996.0,95854.0,99359.0,92282.0,94745.0,96121.0,97295.0,99301.0,85620.0,87076.0,89747.0,90536.0,91392.0,93155.0,96677.0,98527.0,100425.0,101373.0,101984.0,102408.0,
13,22.0,20.0,vettel,17.0,11.0,+1 Lap,14582.0,11135.0,14786.0,17890.0,20304.0,22606.0,25480.0,28162.0,30795.0,33912.0,36902.0,39589.0,43153.0,46208.0,48502.0,51153.0,54387.0,57128.0,58776.0,51666.0,52552.0,38139.0,60294.0,98774.0,103427.0,106260.0,109056.0,111994.0,114421.0,116760.0,119373.0,122073.0,115226.0,117244.0,120576.0,122339.0,123344.0,124138.0,124964.0,125730.0,117197.0,118573.0,142819.0,144156.0,146540.0,133325.0,136682.0,138346.0,139670.0,141364.0,143582.0,144963.0,146480.0,147798.0,148828.0,150307.0,151759.0,
14,22.0,16.0,sutil,16.0,11.0,+1 Lap,15167.0,13574.0,17363.0,21971.0,25242.0,27911.0,30723.0,33808.0,36425.0,39122.0,42543.0,45676.0,49381.0,52354.0,54834.0,57313.0,60065.0,63091.0,64791.0,57788.0,59554.0,69367.0,70909.0,72104.0,74754.0,77840.0,80778.0,83617.0,87700.0,91031.0,93879.0,98180.0,91319.0,93031.0,94548.0,96482.0,101272.0,131287.0,134155.0,137857.0,131662.0,134972.0,138947.0,142700.0,145673.0,132717.0,134699.0,137228.0,139068.0,140665.0,142847.0,144291.0,145859.0,147149.0,148176.0,149609.0,151147.0,
