,0,1,2
0,30,6,1:33.074
1,17,19,1:33.715
2,22,6,1:33.756
3,31,3,1:34.054
4,8,1,1:34.164
5,18,16,1:34.221
6,23,3,1:34.235
7,15,4,1:34.413
8,14,1,1:34.602
9,43,7,1:34.917
10,13,15,1:35.039
11,21,15,1:35.061
12,32,19,1:35.158
13,44,7,1:35.617
14,2,17,1:36.569
15,46,18,1:38.577
16,47,18,1:39.272
17,45,17,1:39.902
18,4,4,3:00.00
19,11,16,3:00.00
