,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,34.0,1.0,hamilton,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6989.0,7289.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34.0,8.0,raikkonen,3.0,1.0,Finished,1107.0,1900.0,2505.0,2745.0,3134.0,3500.0,3605.0,3802.0,4031.0,3913.0,3749.0,3765.0,4141.0,4228.0,4555.0,12663.0,13590.0,9556.0,6886.0,6924.0,6766.0,6993.0,7274.0,7154.0,6920.0,6690.0,6417.0,6653.0,6132.0,7542.0,7880.0,8059.0,8031.0,8500.0,8293.0,7991.0,8920.0,10643.0,13096.0,12319.0,12215.0,12639.0,12947.0,13648.0,13445.0,13917.0,14627.0,14986.0,17573.0,20400.0,21042.0,20769.0,19778.0,18247.0,17090.0,16445.0
2,34.0,13.0,massa,2.0,1.0,Finished,1844.0,3049.0,4185.0,4813.0,5431.0,6175.0,6855.0,7311.0,7862.0,7983.0,8097.0,8069.0,8380.0,13615.0,36226.0,18298.0,19210.0,15575.0,13383.0,14137.0,14356.0,14799.0,14995.0,15338.0,15322.0,15470.0,15453.0,15538.0,14773.0,14621.0,14885.0,15856.0,15921.0,15980.0,15265.0,14429.0,18931.0,38578.0,16060.0,14973.0,14850.0,14706.0,15135.0,15612.0,15870.0,16008.0,16113.0,16135.0,16562.0,16622.0,16433.0,16659.0,16285.0,15733.0,14901.0,14925.0
3,34.0,4.0,alonso,4.0,1.0,Finished,3675.0,4555.0,5556.0,6375.0,7405.0,8522.0,9435.0,10285.0,11055.0,11425.0,11849.0,12445.0,13044.0,18352.0,41284.0,23407.0,24245.0,20525.0,18189.0,18709.0,19132.0,20124.0,20675.0,21027.0,21146.0,21513.0,21576.0,22005.0,21694.0,21770.0,22038.0,22295.0,22604.0,22512.0,21827.0,26223.0,51607.0,47630.0,25115.0,24932.0,25328.0,25956.0,26794.0,27509.0,27994.0,28128.0,28297.0,28264.0,28172.0,27711.0,27160.0,25886.0,24134.0,22312.0,20485.0,18370.0
4,34.0,5.0,kovalainen,18.0,9.0,Hydraulics,4302.0,6566.0,8935.0,10563.0,12316.0,13877.0,15109.0,16340.0,17459.0,18358.0,19187.0,20105.0,21225.0,22359.0,18895.0,0.0,0.0,0.0,24229.0,24736.0,25112.0,25775.0,26367.0,27307.0,27650.0,28290.0,28711.0,29366.0,29380.0,29701.0,30304.0,30720.0,31047.0,31730.0,76089.0,107244.0,109496.0,106347.0,84415.0,84652.0,85884.0,86970.0,88366.0,89682.0,90905.0,91881.0,92824.0,93748.0,99457.0,,,,,,,
5,34.0,2.0,heidfeld,5.0,1.0,Finished,4996.0,7591.0,9742.0,11578.0,13489.0,15214.0,16651.0,18050.0,19607.0,20803.0,21755.0,22792.0,24203.0,25555.0,22084.0,3634.0,8490.0,29297.0,27469.0,28214.0,28918.0,29985.0,30907.0,31584.0,32114.0,32375.0,32739.0,33323.0,33347.0,33924.0,34826.0,35432.0,35748.0,36017.0,35915.0,35615.0,36460.0,31476.0,12944.0,35244.0,35506.0,35630.0,35784.0,35965.0,37188.0,38186.0,37619.0,37229.0,36901.0,36483.0,36073.0,35446.0,34102.0,32556.0,31199.0,28923.0
6,34.0,20.0,vettel,9.0,1.0,Finished,5953.0,8581.0,10719.0,12726.0,14936.0,17243.0,19302.0,21208.0,23064.0,24915.0,26483.0,28071.0,29843.0,31588.0,28447.0,10351.0,10724.0,11487.0,37573.0,38969.0,40069.0,41726.0,43777.0,45598.0,47017.0,48464.0,49850.0,51921.0,52893.0,54193.0,56011.0,57542.0,58549.0,59756.0,60998.0,62334.0,63527.0,59328.0,36574.0,36376.0,41467.0,66146.0,66866.0,67512.0,68017.0,68698.0,69136.0,69525.0,69927.0,69876.0,69645.0,69274.0,68618.0,67380.0,65836.0,64339.0
7,34.0,9.0,kubica,6.0,1.0,Finished,6543.0,9662.0,12737.0,15070.0,17726.0,20376.0,22772.0,24969.0,27231.0,29308.0,31153.0,32896.0,35075.0,37266.0,34561.0,16453.0,17082.0,12893.0,10414.0,10415.0,10415.0,10483.0,10596.0,10417.0,14831.0,38556.0,39595.0,40506.0,40535.0,41097.0,42087.0,42839.0,43244.0,43710.0,43975.0,44209.0,44774.0,40569.0,17886.0,22151.0,43722.0,43182.0,43215.0,43313.0,43404.0,43419.0,43272.0,43341.0,43138.0,42392.0,41547.0,40302.0,38815.0,37040.0,35139.0,33219.0
8,34.0,12.0,piquet_jr,8.0,1.0,Finished,6789.0,10722.0,14150.0,16439.0,19589.0,22304.0,24588.0,26824.0,30200.0,32728.0,34680.0,36622.0,39556.0,42366.0,39785.0,21703.0,22248.0,18336.0,15590.0,16004.0,16088.0,16392.0,16377.0,21933.0,45128.0,45602.0,46188.0,46971.0,47161.0,47869.0,49085.0,49876.0,50117.0,50484.0,52432.0,52688.0,53662.0,54084.0,56404.0,56207.0,56773.0,57503.0,58539.0,59990.0,60990.0,61701.0,62100.0,62544.0,62899.0,62860.0,62448.0,61854.0,61071.0,59862.0,58423.0,56645.0
9,34.0,22.0,barrichello,11.0,1.0,Finished,7492.0,11735.0,15105.0,17898.0,20778.0,24733.0,27896.0,30558.0,33238.0,35793.0,38124.0,40197.0,42812.0,45280.0,43275.0,25620.0,26806.0,23272.0,25558.0,51465.0,52903.0,54490.0,56183.0,57507.0,59349.0,60699.0,62028.0,63549.0,64463.0,65663.0,67270.0,68756.0,70268.0,72167.0,73611.0,74599.0,76038.0,72447.0,50147.0,54585.0,78945.0,80024.0,81069.0,82107.0,83269.0,84284.0,85073.0,85670.0,86529.0,86825.0,87236.0,87083.0,86669.0,86053.0,85990.0,85061.0
