,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
10,34.0,10.0,glock,7.0,1.0,Finished,107984.0,210266.0,311026.0,411819.0,512458.0,612710.0,712482.0,812285.0,911773.0,1011087.0,1111025.0,1211105.0,1310551.0,1409410.0,1508618.0,1607701.0,1706340.0,1806034.0,1904916.0,2003539.0,2102816.0,2201030.0,2299059.0,2397050.0,2494886.0,2592773.0,2690280.0,2788036.0,2885565.0,2983858.0,3081304.0,3183522.0,3307609.0,3406016.0,3504830.0,3603587.0,3702133.0,3800428.0,3898546.0,3996625.0,4094903.0,4193212.0,4291531.0,4389488.0,4487408.0,4584956.0,4682954.0,4780625.0,4878179.0,4975898.0,5074301.0,5171584.0,5268502.0,5365425.0,5462398.0,5559125.0
16,34.0,17.0,webber,14.0,1.0,Finished,108149.0,209487.0,309953.0,410076.0,509896.0,609883.0,708114.0,806473.0,905755.0,1003435.0,1102328.0,1204514.0,1327182.0,1426176.0,1524940.0,1623218.0,1721450.0,1819987.0,1918391.0,2016653.0,2114989.0,2213370.0,2312073.0,2410669.0,2509820.0,2608554.0,2707646.0,2806346.0,2905312.0,3003763.0,3107091.0,3231741.0,3331288.0,3431205.0,3532142.0,3631807.0,3736409.0,3834898.0,3933776.0,4032509.0,4131789.0,4230713.0,4329660.0,4428438.0,4527403.0,4626284.0,4725218.0,4823796.0,4922640.0,5021242.0,5119737.0,5217752.0,5315715.0,5413696.0,5511718.0,5609825.0
3,34.0,3.0,rosberg,15.0,11.0,+1 Lap,108822.0,210640.0,311422.0,412004.0,513009.0,613174.0,712996.0,812715.0,912222.0,1011511.0,1111306.0,1210640.0,1308850.0,1407162.0,1510279.0,1634867.0,1734421.0,1833983.0,1933444.0,2033734.0,2133096.0,2232324.0,2331261.0,2431376.0,2530654.0,2629673.0,2728511.0,2826907.0,2925628.0,3024272.0,3123080.0,3221992.0,3321080.0,3419175.0,3516747.0,3614560.0,3712459.0,3809705.0,3912291.0,4035343.0,4134520.0,4233319.0,4331939.0,4431028.0,4530239.0,4629000.0,4728173.0,4829701.0,4928522.0,5026964.0,5125412.0,5223908.0,5322289.0,5420687.0,5519552.0,
13,34.0,14.0,coulthard,10.0,1.0,Finished,109245.0,211115.0,312609.0,413502.0,514341.0,615075.0,715297.0,815649.0,915612.0,1015162.0,1114955.0,1214495.0,1313743.0,1413020.0,1512067.0,1611002.0,1709662.0,1808263.0,1906975.0,2005797.0,2104515.0,2203081.0,2301423.0,2399530.0,2497477.0,2595471.0,2693224.0,2795811.0,2922571.0,3021837.0,3122358.0,3221700.0,3321927.0,3421404.0,3520847.0,3619920.0,3719237.0,3818329.0,3917374.0,4016149.0,4115232.0,4214375.0,4313226.0,4411937.0,4510773.0,4609266.0,4708018.0,4806641.0,4905206.0,5003544.0,5101884.0,5199984.0,5298058.0,5395941.0,5493907.0,5592245.0
17,34.0,18.0,button,16.0,11.0,+1 Lap,110083.0,211865.0,313382.0,414610.0,515436.0,615928.0,716440.0,816643.0,916874.0,1016649.0,1116203.0,1215923.0,1315348.0,1414757.0,1514061.0,1613046.0,1711728.0,1810630.0,1909374.0,2007970.0,2106654.0,2209711.0,2334502.0,2433874.0,2533320.0,2632718.0,2731835.0,2830920.0,2930201.0,3029102.0,3128171.0,3227206.0,3325909.0,3424612.0,3523388.0,3622242.0,3721060.0,3819729.0,3918618.0,4017814.0,4116397.0,4215696.0,4319452.0,4440782.0,4539278.0,4637708.0,4736121.0,4834666.0,4933287.0,5032476.0,5130732.0,5228748.0,5326726.0,5424499.0,5522481.0,
6,34.0,6.0,nakajima,12.0,1.0,Finished,110475.0,212852.0,314464.0,415801.0,516770.0,617543.0,719136.0,819745.0,920109.0,1020127.0,1120194.0,1219802.0,1319473.0,1418889.0,1518249.0,1617552.0,1716404.0,1815221.0,1914950.0,2014034.0,2113019.0,2212105.0,2311065.0,2410020.0,2509183.0,2607945.0,2706977.0,2805714.0,2904585.0,3002997.0,3106468.0,3231145.0,3330849.0,3430341.0,3530480.0,3630841.0,3730315.0,3829596.0,3928891.0,4028054.0,4127560.0,4226814.0,4325905.0,4425603.0,4524825.0,4623864.0,4722751.0,4821540.0,4920405.0,5018929.0,5117275.0,5215499.0,5313738.0,5411757.0,5509955.0,5608250.0
15,34.0,16.0,sutil,19.0,5.0,Engine,110890.0,214166.0,316041.0,417118.0,519131.0,622694.0,723604.0,823954.0,924198.0,1024530.0,1124456.0,1224258.0,1323941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,34.0,7.0,bourdais,13.0,1.0,Finished,111413.0,214421.0,316529.0,417742.0,518550.0,618397.0,718711.0,818073.0,917723.0,1017372.0,1117732.0,1216897.0,1316207.0,1415514.0,1515140.0,1614004.0,1712729.0,1811224.0,1910201.0,2008831.0,2107463.0,2205720.0,2308693.0,2430234.0,2529079.0,2627359.0,2725773.0,2824233.0,2922863.0,3022034.0,3120133.0,3217952.0,3315649.0,3413270.0,3511128.0,3608580.0,3706050.0,3803694.0,3906993.0,4028653.0,4127983.0,4227261.0,4326652.0,4426016.0,4525425.0,4624368.0,4723521.0,4822175.0,4921235.0,5019793.0,5117960.0,5216213.0,5314474.0,5412567.0,5510537.0,5608860.0
19,34.0,21.0,fisichella,17.0,11.0,+1 Lap,112144.0,215530.0,317813.0,419616.0,521276.0,623017.0,724670.0,825809.0,926728.0,1027668.0,1128301.0,1228627.0,1329528.0,1430062.0,1530839.0,1631285.0,1730988.0,1830509.0,1930059.0,2029785.0,2129280.0,2228918.0,2328334.0,2427484.0,2526490.0,2625454.0,2724111.0,2827387.0,2957024.0,3057847.0,3159604.0,3260407.0,3362079.0,3462840.0,3563373.0,3664863.0,3765339.0,3867359.0,3969232.0,4069267.0,4169117.0,4270276.0,4372159.0,4471950.0,4573939.0,4673810.0,4773320.0,4875153.0,4974636.0,5075156.0,5175654.0,5274511.0,5373365.0,5471737.0,5570681.0,
14,34.0,15.0,trulli,20.0,4.0,Collision,151999.0,311611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
