,0,1,2
0,1,131,1:22.868
1,822,131,1:22.998
2,830,9,1:23.196
3,844,6,1:23.265
4,842,213,1:23.326
5,4,214,1:23.477
6,815,9,1:23.706
7,846,1,1:23.954
8,840,117,1:24.305
9,852,213,1:24.054
10,20,117,1:24.795
11,839,214,1:24.842
12,847,3,1:25.007
13,854,210,1:25.200
14,832,6,1:25.177
15,817,1,1:25.881
16,849,3,1:26.086
17,841,51,1:26.430
18,8,51,1:27.525
19,853,210,1:28.449
