,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
1,890.0,1.0,hamilton,1.0,1.0,Finished,92425.0,180988.0,268628.0,356186.0,443769.0,531515.0,619306.0,707362.0,799263.0,906119.0,993870.0,1082268.0,1170287.0,1258446.0,1346647.0,1434764.0,1522467.0,1610678.0,1698414.0,1786289.0,1874137.0,1961886.0,2049768.0,2137463.0,2225076.0,2312890.0,2400445.0,2487757.0,2575426.0,2663290.0,2754048.0,2859306.0,2946741.0,3035275.0,3121469.0,3208101.0,3294999.0,3381204.0,3467239.0,3553216.0,3639014.0,3725241.0,3811756.0,3898432.0,3985038.0,4071885.0,4157629.0,4243483.0,4329329.0,4418943.0,4523401.0,4609131.0,4694784.0,4780369.0,4866484.0,4951968.0,5037488.0,5123264.0,5208364.0,5293501.0,5378547.0,5464076.0,5550011.0,5635277.0,5720933.0,5806592.0,5891749.0,5977089.0,6061736.0,6149445.0
9,890.0,20.0,vettel,3.0,1.0,Finished,93534.0,181543.0,269359.0,357130.0,445190.0,533093.0,621118.0,709036.0,797279.0,885807.0,978676.0,1085381.0,1174039.0,1262523.0,1351013.0,1439843.0,1529770.0,1618739.0,1707700.0,1795998.0,1884058.0,1973075.0,2062212.0,2150838.0,2238793.0,2326196.0,2413202.0,2500079.0,2587652.0,2675206.0,2762506.0,2849987.0,2938263.0,3029641.0,3136004.0,3224081.0,3310208.0,3396377.0,3482574.0,3568931.0,3655215.0,3741236.0,3827531.0,3913576.0,4000254.0,4087091.0,4173189.0,4259366.0,4344772.0,4430669.0,4516279.0,4601520.0,4687145.0,4772967.0,4861495.0,4964673.0,5049226.0,5134197.0,5219585.0,5305097.0,5390543.0,5476363.0,5562392.0,5647282.0,5732830.0,5818578.0,5903856.0,5990238.0,6075187.0,6161904.0
10,890.0,154.0,grosjean,6.0,1.0,Finished,94535.0,182707.0,270710.0,358251.0,445882.0,533812.0,622029.0,709923.0,798068.0,886544.0,976241.0,1064717.0,1157524.0,1263931.0,1351559.0,1440379.0,1530248.0,1619037.0,1708096.0,1796566.0,1884615.0,1973338.0,2062834.0,2151579.0,2242185.0,2346771.0,2433847.0,2520463.0,2608091.0,2694648.0,2781269.0,2868284.0,2955851.0,3043037.0,3129983.0,3216271.0,3305775.0,3405933.0,3492588.0,3579563.0,3666415.0,3752909.0,3839321.0,3925826.0,4012540.0,4099207.0,4188162.0,4292691.0,4380287.0,4465884.0,4551496.0,4637038.0,4722558.0,4807886.0,4893525.0,4978952.0,5064561.0,5150472.0,5235835.0,5321867.0,5408359.0,5494111.0,5580555.0,5666474.0,5752423.0,5838087.0,5924456.0,6010194.0,6095977.0,6181740.0
3,890.0,4.0,alonso,5.0,1.0,Finished,95751.0,185261.0,274213.0,362878.0,451305.0,539622.0,627700.0,715750.0,803857.0,892334.0,981065.0,1072631.0,1178540.0,1266887.0,1355434.0,1443571.0,1531711.0,1620208.0,1708938.0,1797336.0,1885800.0,1974378.0,2063414.0,2153306.0,2241690.0,2329529.0,2417261.0,2504752.0,2592558.0,2680673.0,2769051.0,2856974.0,2945773.0,3038172.0,3143873.0,3230496.0,3317684.0,3405118.0,3492158.0,3578984.0,3665751.0,3752018.0,3838543.0,3924954.0,4011841.0,4098402.0,4184558.0,4273523.0,4378038.0,4464013.0,4549695.0,4635473.0,4721293.0,4807104.0,4892840.0,4978234.0,5063865.0,5149808.0,5235223.0,5321237.0,5407951.0,5493581.0,5579978.0,5665885.0,5751905.0,5837589.0,5923979.0,6009557.0,6095051.0,6180856.0
5,890.0,13.0,massa,8.0,1.0,Finished,97444.0,186769.0,275518.0,364373.0,452944.0,541260.0,629799.0,718566.0,807346.0,896597.0,988706.0,1096348.0,1184859.0,1273769.0,1363011.0,1452796.0,1542385.0,1631926.0,1723689.0,1812488.0,1900818.0,1989098.0,2078209.0,2166618.0,2255104.0,2343515.0,2431959.0,2519990.0,2610358.0,2699768.0,2792427.0,2897893.0,2986432.0,3073137.0,3160162.0,3247361.0,3336116.0,3426067.0,3512588.0,3598967.0,3685754.0,3772208.0,3858937.0,3946145.0,4033609.0,4120650.0,4207346.0,4297191.0,4400589.0,4486318.0,4572092.0,4658008.0,4743862.0,4829420.0,4914898.0,5000436.0,5085685.0,5170976.0,5256152.0,5341538.0,5427347.0,5512838.0,5598512.0,5684258.0,5770196.0,5856640.0,5943990.0,6030884.0,6118106.0,6205892.0
4,890.0,8.0,raikkonen,2.0,1.0,Finished,98188.0,187633.0,276252.0,364931.0,453606.0,542026.0,630496.0,719182.0,807856.0,897144.0,986514.0,1074808.0,1167824.0,1274792.0,1363645.0,1453171.0,1543024.0,1632623.0,1722620.0,1810073.0,1897975.0,1986451.0,2074628.0,2162532.0,2250245.0,2337608.0,2424880.0,2511751.0,2599409.0,2686456.0,2773510.0,2861377.0,2949058.0,3037206.0,3124504.0,3211340.0,3298398.0,3386092.0,3473284.0,3560753.0,3648379.0,3739626.0,3843956.0,3930342.0,4017429.0,4103532.0,4189655.0,4275412.0,4361242.0,4447301.0,4533019.0,4618643.0,4704302.0,4790033.0,4876222.0,4961642.0,5047010.0,5132949.0,5218817.0,5304340.0,5389600.0,5474927.0,5560821.0,5646425.0,5731798.0,5817628.0,5903163.0,5988648.0,6074291.0,6160383.0
7,890.0,17.0,webber,4.0,1.0,Finished,99207.0,189465.0,278865.0,368146.0,457388.0,545874.0,634365.0,722746.0,811175.0,899775.0,988382.0,1076788.0,1165240.0,1253082.0,1341332.0,1429207.0,1517312.0,1605411.0,1693593.0,1781897.0,1870343.0,1958551.0,2050156.0,2156790.0,2244137.0,2331134.0,2418182.0,2505510.0,2593230.0,2682248.0,2770336.0,2858152.0,2946322.0,3036191.0,3122708.0,3209335.0,3295986.0,3382744.0,3469286.0,3555655.0,3641964.0,3728539.0,3817616.0,3922091.0,4008253.0,4094248.0,4179874.0,4264983.0,4350824.0,4436997.0,4525462.0,4611181.0,4697074.0,4782600.0,4868792.0,4954758.0,5040751.0,5126569.0,5214936.0,5317242.0,5401311.0,5486544.0,5570710.0,5656167.0,5742454.0,5828117.0,5912613.0,5997590.0,6082693.0,6167489.0
8,890.0,18.0,button,7.0,1.0,Finished,99776.0,190630.0,280805.0,370622.0,460266.0,549613.0,638707.0,727693.0,816662.0,905750.0,995720.0,1084812.0,1173415.0,1262024.0,1350604.0,1439380.0,1528659.0,1617014.0,1705667.0,1794531.0,1883311.0,1972553.0,2061715.0,2157526.0,2261476.0,2348470.0,2435516.0,2523200.0,2610851.0,2700203.0,2787586.0,2874126.0,2960808.0,3047703.0,3135290.0,3223840.0,3315459.0,3420860.0,3507903.0,3594927.0,3682294.0,3769687.0,3857208.0,3944696.0,4032155.0,4119271.0,4206136.0,4292350.0,4379779.0,4467434.0,4554302.0,4640922.0,4727166.0,4813476.0,4899695.0,4985890.0,5072288.0,5158733.0,5244997.0,5331244.0,5417639.0,5504051.0,5590453.0,5677233.0,5764387.0,5851783.0,5939512.0,6026680.0,6114361.0,6203264.0
15,890.0,817.0,ricciardo,13.0,11.0,+1 Lap,100171.0,191077.0,281333.0,371537.0,461378.0,551100.0,640801.0,730901.0,821710.0,915610.0,1026748.0,1117135.0,1207037.0,1296869.0,1386287.0,1476023.0,1565710.0,1655470.0,1745008.0,1834459.0,1924070.0,2013768.0,2103211.0,2192347.0,2281632.0,2370972.0,2459913.0,2548761.0,2637785.0,2727220.0,2816720.0,2907412.0,2996866.0,3086027.0,3175680.0,3266933.0,3357735.0,3451536.0,3558688.0,3646358.0,3734314.0,3821816.0,3909851.0,3997807.0,4087603.0,4175762.0,4263437.0,4352712.0,4440383.0,4528116.0,4615544.0,4702868.0,4791940.0,4879249.0,4967288.0,5054385.0,5141483.0,5228346.0,5315396.0,5404516.0,5491811.0,5579556.0,5669215.0,5756561.0,5844037.0,5933063.0,6021238.0,6111225.0,6199910.0,
14,890.0,815.0,perez,9.0,11.0,+1 Lap,101161.0,192518.0,282610.0,372837.0,462615.0,552460.0,642206.0,731912.0,822373.0,913055.0,1001946.0,1091090.0,1180764.0,1269688.0,1358984.0,1448519.0,1537770.0,1627185.0,1716655.0,1806104.0,1896036.0,1986168.0,2081129.0,2187859.0,2274888.0,2362113.0,2450817.0,2539782.0,2628435.0,2717641.0,2806835.0,2896088.0,2983337.0,3070499.0,3157900.0,3246607.0,3335624.0,3428635.0,3535476.0,3621800.0,3708271.0,3794699.0,3881411.0,3968747.0,4056288.0,4143743.0,4231251.0,4319115.0,4406707.0,4494685.0,4582553.0,4669400.0,4756449.0,4843082.0,4929420.0,5015668.0,5102272.0,5188800.0,5274943.0,5361180.0,5447904.0,5535045.0,5622621.0,5709833.0,5797718.0,5885384.0,5973374.0,6062597.0,6151566.0,
