,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,162.0,30.0,michael_schumacher,5.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.0,24092.0,20522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10226.0,11205.0,12340.0,13794.0,16597.0,19736.0,22837.0,25642.0,34930.0,55020.0,54379.0,54365.0,54910.0,54636.0,54183.0,53218.0,52217.0,51587.0,51473.0,51181.0,50401.0,50321.0,49332.0,47983.0
1,162.0,57.0,hakkinen,1.0,1.0,Finished,1142.0,1698.0,2454.0,2760.0,3099.0,3380.0,3345.0,3084.0,3171.0,3430.0,3083.0,2756.0,2635.0,2665.0,2493.0,2181.0,1916.0,1939.0,1756.0,2127.0,2159.0,1390.0,498.0,0.0,0.0,0.0,1791.0,937.0,834.0,613.0,616.0,487.0,650.0,608.0,700.0,723.0,612.0,705.0,544.0,548.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,162.0,23.0,ralf_schumacher,4.0,1.0,Finished,2229.0,3050.0,3975.0,4969.0,6076.0,7215.0,8100.0,8771.0,9546.0,10354.0,10787.0,11374.0,12202.0,13127.0,13761.0,14027.0,14327.0,14968.0,15877.0,16630.0,16468.0,15889.0,17255.0,38197.0,38630.0,35718.0,15518.0,16220.0,17252.0,16996.0,17201.0,17118.0,17231.0,16980.0,17074.0,16977.0,16678.0,16471.0,16546.0,18734.0,41322.0,19051.0,20208.0,21533.0,22267.0,24438.0,26057.0,27204.0,28383.0,31221.0,33093.0,34491.0,35450.0,36699.0,37287.0,37858.0,38184.0,38000.0,37908.0,38423.0,38160.0,38622.0,39070.0,38694.0,37311.0
3,162.0,14.0,coulthard,2.0,1.0,Finished,2732.0,3889.0,4801.0,5773.0,6872.0,7974.0,8824.0,9567.0,10387.0,11231.0,11628.0,12022.0,12926.0,13910.0,14554.0,14811.0,15453.0,15720.0,16512.0,17120.0,17120.0,16592.0,14843.0,16352.0,42497.0,38753.0,17678.0,17721.0,18440.0,18509.0,18564.0,18461.0,18665.0,18531.0,18400.0,18430.0,18053.0,17956.0,21138.0,41859.0,39344.0,16159.0,16167.0,16045.0,15785.0,16897.0,20072.0,20645.0,21573.0,21943.0,22577.0,22159.0,22298.0,22510.0,23174.0,22571.0,21506.0,20767.0,19969.0,19717.0,18590.0,17957.0,17754.0,17395.0,16066.0
4,162.0,22.0,barrichello,3.0,1.0,Finished,3703.0,5652.0,6930.0,8311.0,9399.0,10488.0,11426.0,12154.0,12741.0,13644.0,14081.0,14286.0,15213.0,16196.0,16728.0,16768.0,17117.0,17463.0,17730.0,18506.0,18504.0,18027.0,15892.0,14177.0,16929.0,37121.0,16355.0,16880.0,17909.0,17830.0,17804.0,17913.0,17851.0,17651.0,17791.0,17872.0,17364.0,17188.0,17129.0,19363.0,41679.0,20074.0,21634.0,22847.0,23881.0,25272.0,26600.0,27861.0,28984.0,30554.0,31240.0,31503.0,32169.0,33393.0,33601.0,34554.0,33956.0,34239.0,33686.0,33575.0,33665.0,32387.0,32275.0,31584.0,29112.0
5,162.0,35.0,villeneuve,19.0,9.0,Hydraulics,5008.0,8238.0,10873.0,13792.0,16284.0,18752.0,20995.0,22549.0,24669.0,27009.0,28730.0,30430.0,32297.0,34559.0,36237.0,37622.0,39648.0,41380.0,42566.0,44146.0,48191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,162.0,49.0,frentzen,6.0,1.0,Finished,5605.0,8839.0,11712.0,14691.0,17386.0,19888.0,22283.0,24163.0,26216.0,28581.0,30430.0,32177.0,34016.0,36089.0,37937.0,39455.0,41342.0,43280.0,44615.0,45946.0,46444.0,46674.0,45415.0,44833.0,46720.0,47755.0,49961.0,49820.0,50406.0,50508.0,51380.0,51836.0,52456.0,52721.0,53358.0,53691.0,54251.0,54412.0,54804.0,57967.0,80418.0,58544.0,60746.0,63034.0,65312.0,67549.0,69621.0,71808.0,73520.0,75190.0,76979.0,78787.0,80487.0,82176.0,83353.0,84497.0,85102.0,85344.0,85180.0,85484.0,85387.0,85322.0,84939.0,84421.0,81925.0
7,162.0,15.0,trulli,12.0,11.0,+1 Lap,6052.0,9467.0,12410.0,15432.0,18152.0,20733.0,23047.0,25073.0,27232.0,29527.0,31560.0,33531.0,35079.0,37116.0,39130.0,40783.0,42665.0,44760.0,46341.0,47535.0,47956.0,50792.0,97454.0,96257.0,98174.0,95784.0,75672.0,76818.0,77925.0,78211.0,79317.0,79927.0,81378.0,82398.0,83967.0,85230.0,88927.0,89404.0,90209.0,90864.0,89091.0,67448.0,69212.0,74609.0,100740.0,103574.0,105981.0,108990.0,111137.0,113077.0,114885.0,116679.0,118728.0,121479.0,122971.0,125890.0,126992.0,127116.0,127483.0,126920.0,127846.0,129115.0,130977.0,133706.0,
8,162.0,18.0,button,17.0,5.0,Engine,6289.0,9719.0,12962.0,15793.0,18547.0,21269.0,23464.0,25604.0,27683.0,30184.0,31980.0,34024.0,35729.0,37755.0,39796.0,41254.0,43201.0,48255.0,70521.0,69708.0,68807.0,67831.0,65911.0,64874.0,65953.0,63631.0,43521.0,44502.0,45128.0,44986.0,45455.0,45765.0,46556.0,46669.0,47598.0,47848.0,47694.0,47375.0,47658.0,47820.0,49428.0,52555.0,54193.0,56546.0,58474.0,60920.0,62111.0,63269.0,64027.0,65984.0,66754.0,68590.0,69424.0,70668.0,71617.0,72246.0,72294.0,72317.0,72034.0,72240.0,71477.0,,,,
9,162.0,63.0,salo,7.0,11.0,+1 Lap,6752.0,10239.0,13538.0,17006.0,19939.0,22603.0,25034.0,27232.0,29397.0,32088.0,34251.0,36321.0,38538.0,40961.0,43216.0,44762.0,46811.0,48849.0,50101.0,51415.0,52507.0,52925.0,51980.0,51726.0,53273.0,51350.0,34710.0,56702.0,57187.0,57098.0,57587.0,57462.0,57859.0,58243.0,58585.0,58708.0,58882.0,58898.0,59482.0,60020.0,58024.0,36212.0,38817.0,41092.0,46076.0,70299.0,71686.0,72937.0,74428.0,75862.0,77668.0,79387.0,81145.0,82893.0,83872.0,84993.0,86039.0,88640.0,88804.0,89163.0,89638.0,90252.0,90810.0,90719.0,
10,162.0,41.0,zonta,8.0,11.0,+1 Lap,7543.0,10898.0,14290.0,17704.0,20660.0,23673.0,25889.0,28152.0,30570.0,33028.0,35186.0,37383.0,39914.0,42104.0,44305.0,46272.0,47990.0,49792.0,51306.0,52873.0,53333.0,53651.0,53172.0,55900.0,80568.0,78381.0,58771.0,59957.0,61228.0,61917.0,63339.0,64505.0,65808.0,66828.0,68271.0,69612.0,70469.0,71028.0,71639.0,72554.0,71517.0,50191.0,51938.0,53628.0,58440.0,82723.0,83591.0,84782.0,87559.0,88672.0,89475.0,90374.0,92098.0,93333.0,93921.0,94403.0,94553.0,94327.0,93917.0,93713.0,92823.0,92076.0,91478.0,91387.0,
