,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
7,958,154,grosjean,210,14,11,+1 Lap,97033,186613,275508,363847,452196,540409,628565,716261,804100,891712,979331,1067364,1155554,1246570,1354450,1442674,1529876,1617223,1704677,1792320,1880042,1968211,2056796,2145242,2233629,2321394,2410112,2497877,2585274,2672761,2760187,2847356,2934432,3021640,3108595,3197974,3301782,3388494,3474763,3561138,3647953,3734934,3821383,3907571,3994059,4080253,4167417,4257066,4343945,4430899,4517386,4605846,4694362,4780732,4866966,4952924,5039306,5126132,5212491,5299074,5385688.0,5473311.0,5563464.0,5650434.0,5736934.0,5824166.0,5911221.0,5998403.0,6086180.0,
11,958,821,gutierrez,210,13,11,+1 Lap,97545,188232,276584,365177,454309,542336,630610,718415,806242,893963,981577,1069320,1157279,1245116,1334877,1439994,1526641,1613989,1702261,1790628,1879143,1967462,2056090,2144771,2233176,2320771,2409008,2496991,2584256,2671324,2758536,2845732,2932570,3019629,3106627,3193861,3282927,3387286,3473241,3559604,3645820,3732058,3818094,3904693,3991024,4077553,4164263,4250628,4336620,4422868,4509895,4597839,4684204,4770772,4856999,4947151,5035439,5121733,5207989,5293969,5380508.0,5466965.0,5555418.0,5642270.0,5729035.0,5815191.0,5901368.0,5987758.0,6074726.0,
9,958,815,perez,10,11,11,+1 Lap,98046,189396,278514,366982,455448,543513,631421,719596,807799,895737,983315,1071037,1158791,1246637,1333936,1421244,1508803,1596178,1683478,1770511,1857738,1944771,2032009,2119292,2206380,2293721,2383431,2489599,2576312,2663056,2749850,2836414,2923032,3010507,3097570,3184036,3270814,3357670,3445045,3534030,3646279,3732725,3818819,3905348,3991992,4078471,4164936,4251589,4337768,4427388,4513226,4599336,4685461,4771652,4857609,4947490,5035815,5122325,5208705,5294923,5381203.0,5467690.0,5553798.0,5639400.0,5724421.0,5809571.0,5895211.0,5981832.0,6068528.0,
3,958,8,raikkonen,6,6,1,Finished,98829,188814,277251,365483,452944,540953,629255,716931,804842,892264,979965,1067872,1156034,1244126,1330788,1417680,1504688,1591116,1677751,1764325,1850693,1937108,2023646,2110082,2196499,2282891,2369791,2456780,2546211,2650038,2734292,2819212,2903827,2988724,3073993,3159600,3244442,3329464,3414191,3499028,3584193,3669149,3753914,3838299,3923158,4008047,4092913,4177719,4262481,4349864,4451441,4534527,4618401,4702826,4787947,4873494,4959574,5045099,5130900,5217215,5303144.0,5389781.0,5475751.0,5562348.0,5647892.0,5733802.0,5819762.0,5906148.0,5992589.0,6079159.0
17,958,831,nasr,15,17,11,+1 Lap,99275,189744,279311,367963,456604,545078,633122,721365,809380,897458,988034,1094186,1180926,1268326,1356077,1444845,1533890,1622681,1711732,1800508,1889363,1978389,2066223,2153854,2241244,2328642,2416462,2504364,2591811,2679251,2766791,2853936,2940916,3028137,3115568,3202692,3289817,3377291,3467450,3572849,3659294,3747263,3834115,3922383,4010680,4098408,4186002,4272221,4358341,4444901,4533794,4621586,4707663,4793752,4880071,4966695,5052619,5138489,5224492,5310794,5397612.0,5485179.0,5571725.0,5657930.0,5743734.0,5829410.0,5915968.0,6002645.0,6089647.0,
19,958,835,jolyon_palmer,4,12,11,+1 Lap,99523,189984,279911,368902,457736,546478,635097,723307,811306,899448,987383,1075059,1162649,1250215,1337582,1425004,1512355,1599855,1687293,1774741,1862191,1949794,2037204,2124704,2212180,2302336,2407162,2494658,2581823,2668890,2755198,2841576,2927965,3014477,3101170,3187948,3274580,3361585,3451984,3555841,3641584,3727821,3814220,3900533,3986917,4073485,4159405,4255507,4343194,4429482,4515587,4601854,4688722,4776804,4864293,4950566,5037715,5125017,5211319,5297396,5383646.0,5470223.0,5557003.0,5643721.0,5730314.0,5816643.0,5902897.0,5989265.0,6075776.0,
20,958,836,wehrlein,209,19,12,+2 Laps,99882,190550,280710,369740,458893,547690,636435,724937,815960,922800,1009864,1097347,1184850,1272610,1360681,1449217,1537425,1625582,1713429,1801974,1890499,1979688,2068885,2158064,2246707,2336565,2427110,2516264,2605308,2693483,2782011,2870699,2962009,3051166,3145182,3253857,3340872,3430474,3518802,3607188,3694692,3781983,3869190,3956117,4042836,4129415,4215939,4302563,4389343,4476015,4562727,4649369,4735960,4823241,4910251,4997216,5084786,5172247,5261228,5349600,5442340.0,5531521.0,5620526.0,5709447.0,5801960.0,5891422.0,5981221.0,6072709.0,,
13,958,825,kevin_magnussen,4,15,11,+1 Lap,100298,191205,281404,370936,460076,549131,637667,726044,814781,902640,990986,1078468,1165889,1253392,1340896,1428345,1515682,1603054,1690245,1777850,1865356,1953172,2041215,2131223,2236197,2323329,2410431,2498662,2585820,2673227,2760823,2848130,2935368,3022639,3109991,3199374,3303830,3390352,3476582,3562984,3649645,3736387,3822748,3909170,3995768,4084126,4172168,4258600,4345569,4433921,4521000,4608955,4695627,4782200,4868899,4955352,5041870,5128268,5214754,5301339,5388053.0,5477159.0,5564103.0,5651205.0,5737700.0,5824720.0,5911984.0,5998965.0,6087458.0,
4,958,13,massa,3,18,12,+2 Laps,100971,191773,282136,371677,460943,550009,638817,727430,816127,904490,992757,1080853,1168945,1257167,1345265,1433417,1522144,1610474,1699603,1788210,1876655,1965535,2054109,2142878,2234472,2340621,2428448,2516904,2605819,2694319,2782723,2871245,2963798,3053345,3143471,3231597,3321039,3409845,3497616,3586228,3674710,3762388,3851254,3939044,4027340,4114551,4201686,4288626,4375704,4462789,4549795,4637233,4724456,4812003,4899483,4986731,5074035,5161205,5248477,5336148,5423792.0,5511546.0,5599974.0,5688049.0,5779299.0,5883379.0,5969146.0,6054442.0,,
14,958,826,kvyat,5,16,11,+1 Lap,101379,192331,282724,372231,461571,550493,639776,728397,816876,905582,994091,1082475,1170827,1258842,1346826,1434940,1524420,1612464,1700775,1789305,1877615,1966136,2054739,2145175,2250383,2337314,2426095,2514487,2601052,2687483,2774029,2860373,2946375,3032549,3118845,3205161,3291447,3377910,3464969,3551005,3637119,3722981,3809453,3896277,3983515,4072826,4184070,4268739,4353559,4439044,4524661,4610416,4696639,4782917,4870154,4956309,5042500,5128933,5215436,5304293,5390903.0,5477821.0,5564938.0,5652299.0,5738934.0,5826105.0,5913507.0,6000813.0,6088177.0,
21,958,837,haryanto,209,21,12,+2 Laps,102027,192928,283363,373329,463140,552735,641938,731124,820334,909293,998041,1086846,1175565,1264494,1354147,1444442,1533263,1622010,1711048,1799835,1888799,1977895,2068243,2157119,2246043,2335421,2424790,2514358,2607380,2719011,2807019,2895376,2984689,3073006,3162812,3251428,3339704,3428691,3518078,3606818,3696604,3785343,3873738,3962060,4050525,4139430,4227999,4317951,4407803,4497717,4585895,4674045,4762374,4855212,4943863,5033988,5127892,5219865,5308173,5396444,5486169.0,5574884.0,5663040.0,5750831.0,5838880.0,5927476.0,6015743.0,6104655.0,,
