,0,1,2
0,3,131,1:19.965
1,1,131,1:20.108
2,817,9,1:20.280
3,830,9,1:20.557
4,20,6,1:20.874
5,832,5,1:21.131
6,4,1,1:21.211
7,18,1,1:21.597
8,807,10,1:21.823
9,822,3,1:22.182
10,154,210,1:24.941
11,826,5,1:25.301
12,815,10,1:25.416
13,8,6,1:25.435
14,821,210,1:26.189
15,831,15,1:27.063
16,835,4,1:43.965
17,13,3,1:43.999
18,825,4,1:44.543
19,828,15,1:46.984
20,836,209,1:47.343
21,837,209,1:50.189
