,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
11,847,20,vettel,9,2,1,Finished,138174,265093,390396,516111,612286,707113,802565,904289.0,1037461.0,1165644.0,1293017.0,1414955.0,1507843.0,1601175.0,1695448.0,1789542.0,1883817.0,1978453.0,2076766.0,2196351.0,2302888.0,2431095.0,2562377.0,2699138.0,10204290.0,10344837.0,10472289.0,10596272.0,10718508.0,10841501.0,10963209.0,11085504.0,11207538.0,11329385.0,11421807.0,11513251.0,11622936.0,11753719.0,11879282.0,12003881.0,12094728.0,12185039.0,12274913.0,12364545.0,12454065.0,12542913.0,12631018.0,12718942.0,12806144.0,12893155.0,12979586.0,13066940.0,13168653.0,13261518.0,13346309.0,13428628.0,13524726.0,13638679.0,13764784.0,13885427.0,13966579.0,14047029.0,14127336.0,14208133.0,14288480.0,14367954.0,14445791.0,14523171.0,14600388.0,14682246.0
3,847,4,alonso,6,22,4,Collision,139168,265815,390987,516219,614340,711353,807301,910601.0,1038112.0,1166455.0,1293819.0,1415604.0,1510401.0,1604624.0,1699606.0,1794682.0,1904721.0,2000653.0,2120065.0,2233504.0,2342092.0,2447972.0,2571311.0,2708471.0,10212697.0,10353967.0,10480289.0,10603251.0,10725824.0,10848450.0,10969613.0,11091576.0,11213633.0,11333666.0,11429114.0,11539459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,847,13,massa,6,6,1,Finished,140805,267033,392168,516819,614702,711622,807891,911597.0,1038600.0,1166986.0,1294698.0,1416092.0,1511137.0,1605739.0,1700690.0,1795798.0,1891088.0,1985322.0,2085127.0,2193701.0,2313736.0,2432672.0,2564184.0,2700731.0,10207387.0,10347697.0,10474462.0,10598775.0,10720605.0,10844035.0,10965005.0,11087015.0,11209444.0,11330665.0,11425056.0,11532013.0,11640465.0,11755678.0,11880768.0,12005190.0,12097204.0,12188529.0,12279100.0,12369675.0,12459365.0,12548121.0,12637642.0,12725683.0,12813203.0,12901627.0,12992462.0,13094279.0,13217654.0,13309877.0,13393403.0,13478492.0,13581960.0,13682509.0,13775319.0,13893559.0,13981574.0,14064600.0,14146488.0,14227864.0,14310247.0,14390968.0,14472544.0,14551692.0,14632843.0,14712762.0
9,847,17,webber,9,3,1,Finished,141667,267952,392867,517536,625726,725511,823866,929880.0,1043613.0,1174122.0,1299576.0,1420336.0,1517456.0,1613896.0,1709798.0,1806842.0,1902534.0,1997174.0,2100034.0,2228454.0,2335833.0,2442218.0,2569070.0,2706798.0,10211832.0,10352878.0,10479279.0,10602049.0,10724504.0,10848099.0,10968683.0,11090772.0,11212734.0,11333171.0,11428050.0,11534845.0,11643690.0,11758032.0,11883389.0,12006418.0,12099395.0,12192703.0,12284329.0,12375052.0,12464741.0,12554740.0,12644658.0,12732925.0,12822081.0,12925049.0,13018666.0,13103292.0,13187747.0,13273506.0,13355393.0,13439828.0,13539004.0,13646467.0,13766467.0,13886751.0,13969334.0,14050610.0,14131064.0,14213164.0,14292736.0,14372581.0,14452211.0,14533086.0,14613535.0,14693365.0
0,847,1,hamilton,1,24,4,Collision,142459,268616,393956,517883,618832,718749,816510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,847,3,rosberg,131,11,1,Finished,143501,270074,395248,518702,617629,715428,812712,917270.0,1038975.0,1169892.0,1295774.0,1417847.0,1513325.0,1608875.0,1704736.0,1800926.0,1910874.0,2007454.0,2132335.0,2246921.0,2352818.0,2459191.0,2575461.0,2713010.0,10214498.0,10357915.0,10484802.0,10607095.0,10729585.0,10851115.0,10972041.0,11094933.0,11216510.0,11336368.0,11432344.0,11538950.0,11645593.0,11760158.0,11885488.0,12008376.0,12103883.0,12197088.0,12289181.0,12381513.0,12472628.0,12561904.0,12651313.0,12740353.0,12828340.0,12915647.0,13004552.0,13093239.0,13198487.0,13299719.0,13385551.0,13471001.0,13576078.0,13681507.0,13774134.0,13892755.0,13979095.0,14062266.0,14145147.0,14227641.0,14309289.0,14390909.0,14473212.0,14554285.0,14634356.0,14729991.0
10,847,18,button,1,1,1,Finished,143984,270565,395961,519304,619864,717838,816075,933867.0,1045683.0,1176336.0,1301893.0,1421580.0,1523801.0,1620449.0,1717038.0,1809953.0,1906048.0,2002360.0,2125064.0,2236224.0,2347002.0,2452491.0,2573938.0,2710897.0,10214672.0,10356418.0,10483427.0,10605912.0,10728217.0,10850292.0,10971099.0,11093598.0,11215161.0,11334965.0,11444858.0,11540344.0,11725896.0,11829655.0,11924378.0,12016013.0,12111072.0,12204230.0,12295951.0,12385899.0,12475374.0,12564444.0,12654416.0,12744598.0,12833803.0,12921048.0,13024378.0,13114539.0,13197298.0,13281209.0,13361722.0,13441943.0,13541752.0,13648312.0,13768574.0,13888878.0,13969625.0,14050973.0,14131342.0,14212783.0,14291649.0,14369616.0,14447125.0,14524343.0,14601299.0,14679537.0
14,847,30,michael_schumacher,131,4,1,Finished,144977,270933,396601,520264,618551,716801,814201,918511.0,1039710.0,1170138.0,1296107.0,1418057.0,1514227.0,1609901.0,1705901.0,1801756.0,1897458.0,2007819.0,2119912.0,2231230.0,2354808.0,2461277.0,2576900.0,2713823.0,10215904.0,10358330.0,10485570.0,10608236.0,10729926.0,10851377.0,10972461.0,11095989.0,11216797.0,11350248.0,11442897.0,11537905.0,11643941.0,11758679.0,11884069.0,12006530.0,12099853.0,12191838.0,12283452.0,12374277.0,12463492.0,12552766.0,12641045.0,12728620.0,12816644.0,12903732.0,12991252.0,13092079.0,13187262.0,13272225.0,13355039.0,13439401.0,13538344.0,13646008.0,13765379.0,13886251.0,13968844.0,14050069.0,14131265.0,14211982.0,14292338.0,14372223.0,14453073.0,14534570.0,14614618.0,14693756.0
1,847,2,heidfeld,4,20,3,Accident,146887,273073,398291,521145,623036,723797,821554,927662.0,1041970.0,1172264.0,1298261.0,1419291.0,1516342.0,1612778.0,1709043.0,1806196.0,1904126.0,2001668.0,2105925.0,2215392.0,2320298.0,2433803.0,2565582.0,2701446.0,10208993.0,10349333.0,10475757.0,10599648.0,10721625.0,10844985.0,10965892.0,11087899.0,11210381.0,11331314.0,11440604.0,11533724.0,11639168.0,11756621.0,11881794.0,12005719.0,12098461.0,12190060.0,12282817.0,12373603.0,12464295.0,12554381.0,12643720.0,12732543.0,12821292.0,12909206.0,12997335.0,13099862.0,13193845.0,13281604.0,13366739.0,,,,,,,,,,,,,,,
20,847,808,petrov,4,5,1,Finished,148629,274886,398938,521749,623837,725211,822797,928701.0,1043108.0,1173012.0,1299147.0,1419502.0,1516446.0,1613088.0,1711204.0,1808149.0,1904411.0,2001757.0,2110509.0,2220473.0,2327064.0,2435922.0,2567199.0,2703438.0,10209681.0,10351278.0,10477362.0,10600730.0,10722630.0,10846046.0,10967505.0,11088887.0,11211255.0,11332193.0,11427042.0,11535416.0,11644710.0,11759585.0,11885054.0,12007221.0,12100683.0,12192827.0,12284591.0,12376547.0,12465874.0,12555426.0,12645074.0,12733603.0,12822318.0,12911289.0,12999316.0,13089898.0,13194715.0,13289916.0,13373973.0,13459765.0,13564199.0,13666911.0,13770871.0,13891208.0,13976634.0,14058475.0,14142508.0,14223472.0,14303509.0,14382626.0,14461940.0,14540994.0,14620496.0,14699932.0
22,847,814,resta,10,18,3,Accident,149311,275933,400123,522014,621967,725883,824488,930362.0,1044244.0,1174931.0,1300652.0,1420672.0,1518579.0,1614703.0,1711948.0,1808362.0,1905614.0,2003766.0,2111440.0,2222264.0,2330063.0,2437501.0,2567882.0,2705861.0,10209841.0,10351995.0,10478395.0,10601407.0,10723713.0,10846921.0,10968138.0,11089554.0,11212013.0,11332452.0,11441742.0,11535453.0,11640678.0,11757384.0,11882422.0,12006028.0,12098935.0,12190248.0,12306205.0,12398500.0,12489290.0,12580775.0,12672340.0,12762514.0,12850982.0,12946980.0,13035217.0,13124383.0,13226735.0,13335120.0,13417949.0,13510126.0,13612684.0,13716386.0,13809877.0,13899340.0,13990123.0,14074075.0,14156156.0,14238647.0,14320070.0,14400161.0,14479556.0,,,
21,847,813,maldonado,3,19,31,Retired,150562,276586,400684,522853,624284,724505,824456,930957.0,1044854.0,1175715.0,1301065.0,1421265.0,1519784.0,1618940.0,1718201.0,1815780.0,1927979.0,2027655.0,2154022.0,2272696.0,2384613.0,2491812.0,2601626.0,2727942.0,10221869.0,10369324.0,10498231.0,10619864.0,10739997.0,10859634.0,10980189.0,11101259.0,11225118.0,11341771.0,11451497.0,11547005.0,11649741.0,11762541.0,11888519.0,12008542.0,12102611.0,12196381.0,12288831.0,12381437.0,12473281.0,12563521.0,12652875.0,12744304.0,12835243.0,12924204.0,13029293.0,13128668.0,13212933.0,13299925.0,13387117.0,13471427.0,13576868.0,13681886.0,13774440.0,13893112.0,14030162.0,,,,,,,,,
19,847,155,kobayashi,15,7,1,Finished,151997,277371,401582,522993,623167,722098,818677,925403.0,1040596.0,1170760.0,1297056.0,1418448.0,1514773.0,1610541.0,1707065.0,1802550.0,1898154.0,1994271.0,2095105.0,2205163.0,2310601.0,2432015.0,2563386.0,2699817.0,10205912.0,10346209.0,10473472.0,10597555.0,10719712.0,10842612.0,10964213.0,11086699.0,11208318.0,11330684.0,11424223.0,11531901.0,11638272.0,11755103.0,11880092.0,12004845.0,12096246.0,12187483.0,12278668.0,12368863.0,12458727.0,12547896.0,12636600.0,12724493.0,12812361.0,12901114.0,12993099.0,13080588.0,13186488.0,13281198.0,13366573.0,13451684.0,13557150.0,13660606.0,13769878.0,13890514.0,13978608.0,14061445.0,14144309.0,14226786.0,14308319.0,14389604.0,14470808.0,14551419.0,14632594.0,14712807.0
8,847,16,sutil,10,21,3,Accident,153179,278154,402701,523695,625073,726522,826268,932773.0,1046408.0,1177410.0,1303393.0,1422506.0,1520802.0,1619541.0,1718505.0,1832038.0,1929886.0,2026758.0,2136714.0,2249811.0,2358866.0,2466316.0,2578381.0,2716362.0,10216102.0,10359340.0,10486952.0,10609832.0,10731087.0,10852339.0,10973145.0,11096505.0,11217882.0,11350833.0,11444769.0,11540900.0,11647120.0,11760986.0,11886285.0,12007487.0,12101538.0,12193911.0,12287062.0,12379010.0,12476467.0,12568206.0,12658377.0,12749289.0,12863107.0,,,,,,,,,,,,,,,,,,,,,
