,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,207127.0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,6,5,5,3,3,3,3,3,3,3,3,3,3,3,5,9,7,6,6,6,6,6,6,6,6,6,5,4,4,6,6,6,6,6,6,6,6,5,5,5,0
1,207259.0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,208811.0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,4,4,6,11,11,11,11,10,8,7,8,8,7,7,7,7,7,7,7,7,6,5,5,5,5,4,4,4,4,4,4,4,0
3,213727.0,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,5,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,215516.0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,11,9,7,5,5,5,5,5,5,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,214028.0,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,8,8,6,7,6,8,10,10,10,10,9,9,9,9,8,6,5,5,4,5,5,5,5,5,5,6,5,5,4,4,4,4,5,5,5,5,6,6,6,0
6,217119.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,7,7,4,5,5,7,9,9,9,9,8,8,8,8,5,4,4,4,3,3,4,4,4,4,4,4,6,8,8,8,8,8,8,8,8,8,8,8,7,0
7,219376.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,8,11,9,6,6,6,6,4,4,4,4,3,3,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,221055.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,6,8,10,8,8,8,8,7,7,7,7,7,5,9,9,9,8,8,8,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
9,222558.0,10,10,10,10,10,10,10,10,10,11,11,12,12,12,12,12,12,12,11,11,11,11,10,10,11,9,7,7,7,7,6,6,6,6,6,9,8,7,5,4,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10,224966.0,11,11,12,12,12,12,12,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,225249.0,12,12,11,11,11,11,11,11,11,10,10,10,10,10,11,11,11,11,10,10,10,10,9,8,10,11,11,11,11,11,10,10,10,10,11,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,227923.0,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,13,13,13,13,12,12,13,13,14,16,16,16,15,15,15,15,15,14,14,14,13,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
13,229382.0,14,14,14,14,14,14,14,15,15,15,13,13,13,13,13,13,13,13,12,12,12,12,14,14,15,17,16,15,13,13,13,13,13,13,14,13,13,12,11,10,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,8,0
14,230824.0,15,15,15,15,15,16,16,16,16,16,15,15,15,15,15,15,16,16,16,16,16,15,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,232200.0,16,16,16,16,17,17,17,17,17,17,16,16,16,16,16,17,17,17,17,17,17,16,16,16,17,16,15,13,12,12,12,12,12,12,12,12,11,11,10,9,11,11,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,0
16,232665.0,17,17,18,18,18,18,18,18,18,18,17,17,17,17,17,16,15,15,14,14,15,17,17,17,16,15,13,14,14,15,16,16,16,16,16,15,15,15,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0
17,233924.0,18,18,17,17,16,15,15,14,12,12,12,11,11,11,10,10,10,10,15,15,14,14,13,13,12,12,12,12,15,14,14,14,14,14,13,11,12,13,12,11,10,10,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0
