,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,902,1,hamilton,131,1,1,Finished,102467,203395,304022,404566,505346,606371,707210,808155,908997,1010179,1111353,1212730,1314151,1415902,1517904,1619679,1721481,1824102.0,1930647.0,2049958.0,2149723.0,2249389.0,2349746.0,2449489.0,2549298.0,2649340.0,2749385.0,2849483.0,2949733.0,3049874.0,3150050.0,3249843.0,3350093.0,3450023.0,3549938.0,3650205.0,3750390.0,3850731.0,3950851.0,4051647.0,4155430.0,4320385.0,4466072.0,4619654.0,4761700.0,4903978.0,5002015.0,5099321.0,5196429.0,5294085.0,5391940.0,5491421.0,5590698.0,5688639.0,5786562.0,5884356.0,5982743.0
1,902,3,rosberg,131,2,1,Finished,103487,204425,304991,405863,506841,607826,708714,809537,910526,1011520,1112826,1214162,1315560,1417411,1519082,1620576,1722031,1824618.0,1928583.0,2030025.0,2134464.0,2255483.0,2355369.0,2455547.0,2555774.0,2656141.0,2756426.0,2856751.0,2957194.0,3057456.0,3157868.0,3258355.0,3358525.0,3458892.0,3559180.0,3659716.0,3760072.0,3860518.0,3960638.0,4061173.0,4169015.0,4321310.0,4467360.0,4621077.0,4762945.0,4904391.0,5002495.0,5100303.0,5197323.0,5294697.0,5392505.0,5491999.0,5591525.0,5689650.0,5787548.0,5885370.0,5983828.0
4,902,13,massa,3,7,1,Finished,104407,205648,307032,408539,510441,612512,714846,817168,919614,1022267,1125356,1230428,1337141,1457929,1558789,1659980,1761054,1861710.0,1962353.0,2063371.0,2164181.0,2265340.0,2367013.0,2468840.0,2571508.0,2673985.0,2776103.0,2883009.0,3003784.0,3103449.0,3203660.0,3303517.0,3403635.0,3504330.0,3604801.0,3705646.0,3806056.0,3909432.0,4028489.0,4127761.0,4247422.0,4371148.0,4485265.0,4628573.0,4769596.0,4907895.0,5009143.0,5109040.0,5209080.0,5309216.0,5409600.0,5510491.0,5610858.0,5711371.0,5811911.0,5913438.0,6014008.0
12,902,815,perez,10,3,1,Finished,105657,206788,308337,409849,511279,613351,715803,818058,920490,1023100,1125889,1229487,1333017,1436035,1538988,1645143,1766168,1866354.0,1966646.0,2066751.0,2167151.0,2267733.0,2368467.0,2470015.0,2572268.0,2674669.0,2776584.0,2878380.0,2979701.0,3080839.0,3182042.0,3283533.0,3384981.0,3489567.0,3609340.0,3708660.0,3808257.0,3908151.0,4007971.0,4108455.0,4226775.0,4351920.0,4470406.0,4623368.0,4763822.0,4905686.0,5006427.0,5106487.0,5206287.0,5306096.0,5406131.0,5506243.0,5606275.0,5706202.0,5806299.0,5906465.0,6006810.0
17,902,822,bottas,3,8,1,Finished,106240,207733,309409,410947,512685,614882,717425,820272,923107,1031173,1152447,1252868,1353907,1454738,1556722,1657894,1759150,1859829.0,1960967.0,2062287.0,2163432.0,2264841.0,2366452.0,2468370.0,2573839.0,2694993.0,2795336.0,2895371.0,2995694.0,3095724.0,3198544.0,3300257.0,3401855.0,3502508.0,3603522.0,3704869.0,3805582.0,3906151.0,4006910.0,4110859.0,4251203.0,4373804.0,4486010.0,4629101.0,4770556.0,4908316.0,5009603.0,5109997.0,5209998.0,5309760.0,5409981.0,5511168.0,5611264.0,5711842.0,5812615.0,5913909.0,6014619.0
6,902,18,button,1,17,8,Clutch,106612,208565,310319,411904,513701,615718,718089,820766,923518,1026118,1128687,1231887,1335289,1438771,1542278,1646124,1752094,1873093.0,1973783.0,2074397.0,2175086.0,2276149.0,2377172.0,2478296.0,2579206.0,2680916.0,2781683.0,2883063.0,2984338.0,3085580.0,3186660.0,3287996.0,3389404.0,3490922.0,3595201.0,3715305.0,3814870.0,3914905.0,4014875.0,4115444.0,4234017.0,4357464.0,4473383.0,4625953.0,4766051.0,4906575.0,5008898.0,5111252.0,5212427.0,5314193.0,5415923.0,5516632.0,5616763.0,5717033.0,5857883.0,,
2,902,4,alonso,6,9,1,Finished,107396,209457,311374,413368,516422,618955,721594,823922,926589,1029636,1132515,1238340,1359937,1460536,1561191,1662474,1763974,1865539.0,1968319.0,2070038.0,2171394.0,2272872.0,2374696.0,2476612.0,2578561.0,2680578.0,2783022.0,2887776.0,3007979.0,3107902.0,3208228.0,3308596.0,3409099.0,3509701.0,3610661.0,3711612.0,3812602.0,3913210.0,4014294.0,4115030.0,4236357.0,4379307.0,4487590.0,4629997.0,4771653.0,4908838.0,5010118.0,5111649.0,5212837.0,5312843.0,5412603.0,5512478.0,5612210.0,5712972.0,5813525.0,5914650.0,6015338.0
10,902,807,hulkenberg,10,5,1,Finished,107757,209877,311958,413878,515327,617320,719290,821705,924362,1027074,1129619,1232664,1336067,1439621,1545974,1665719,1765187,1865777.0,1966057.0,2065897.0,2166313.0,2266853.0,2367580.0,2469440.0,2571772.0,2675084.0,2777150.0,2879476.0,2980522.0,3081695.0,3182834.0,3284703.0,3386536.0,3488239.0,3593217.0,3712834.0,3811619.0,3911135.0,4010687.0,4110611.0,4227277.0,4352932.0,4471922.0,4624639.0,4765041.0,4905965.0,5007015.0,5107365.0,5207285.0,5307587.0,5408116.0,5508906.0,5609948.0,5710170.0,5810538.0,5911083.0,6011397.0
3,902,8,raikkonen,6,10,1,Finished,108461,210728,313000,415249,517354,619639,722320,825285,928018,1031079,1134282,1237453,1343957,1465905,1566050,1667838,1768820,1871203.0,1972816.0,2074149.0,2176126.0,2277249.0,2378459.0,2481010.0,2583692.0,2685751.0,2788000.0,2890180.0,2992834.0,3094808.0,3197054.0,3301497.0,3408073.0,3529627.0,3629065.0,3728901.0,3830446.0,3932194.0,4033107.0,4133616.0,4255736.0,4396621.0,4512546.0,4631421.0,4773190.0,4909476.0,5010696.0,5111992.0,5213358.0,5314631.0,5414669.0,5514670.0,5614551.0,5714699.0,5814703.0,5915262.0,6016205.0
7,902,20,vettel,9,6,1,Finished,108847,211187,313685,416038,518165,620399,722993,825770,928761,1031769,1134828,1238040,1341490,1444673,1548802,1655209,1776105,1875417.0,1976423.0,2076375.0,2176600.0,2277678.0,2379014.0,2480797.0,2582067.0,2683309.0,2784412.0,2886031.0,2987229.0,3089082.0,3191139.0,3293344.0,3396275.0,3502117.0,3625341.0,3725605.0,3825471.0,3925286.0,4025235.0,4125019.0,4244045.0,4367466.0,4480298.0,4626827.0,4767240.0,4907084.0,5007901.0,5107759.0,5208048.0,5308454.0,5409017.0,5509878.0,5610395.0,5710871.0,5811533.0,5912598.0,6012622.0
