,0,1,2
0,3,131,1:33.185
1,1,131,1:33.464
2,817,9,1:34.051
3,822,3,1:34.247
4,815,10,1:34.346
5,8,6,1:34.368
6,18,1,1:34.387
7,13,3,1:34.511
8,825,1,1:34.712
9,4,6,1:34.723
10,20,9,1:34.985
11,807,10,1:34.874
12,826,5,1:35.145
13,818,5,1:35.286
14,821,15,1:35.891
15,154,208,1:35.908
16,813,208,1:36.663
17,16,15,1:36.840
18,155,207,1:37.085
19,824,206,1:37.310
20,828,207,1:37.875
21,820,206,1:37.913
