,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,342.0,17.0,webber,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,342.0,20.0,vettel,2.0,1.0,Finished,1415.0,837.0,3050.0,2082.0,1531.0,735.0,1454.0,1610.0,1838.0,2493.0,2979.0,3666.0,4819.0,5337.0,6096.0,7074.0,8135.0,8513.0,9590.0,9005.0,8908.0,29011.0,14505.0,10600.0,10704.0,10682.0,10809.0,10346.0,10446.0,11443.0,15344.0,1709.0,727.0,1122.0,1771.0,2238.0,2475.0,2589.0,2300.0,2342.0,2740.0,2666.0,4803.0,1336.0,714.0,1923.0,2456.0,2552.0,3181.0,3156.0,3308.0,3522.0,4006.0,4209.0,4383.0,4373.0,4577.0,4454.0,4772.0,5248.0,4600.0,6212.0,6917.0,6669.0,6113.0,5726.0,5440.0,5694.0,5929.0,6031.0,5128.0,4244.0,4115.0,1513.0,1674.0,1335.0,840.0,448.0
2,342.0,9.0,kubica,3.0,1.0,Finished,2149.0,2050.0,4587.0,3212.0,2108.0,1414.0,2305.0,2670.0,3051.0,3419.0,4172.0,4978.0,6242.0,7094.0,7921.0,9516.0,10797.0,11725.0,12960.0,12548.0,30738.0,34226.0,15243.0,11220.0,11444.0,11564.0,11724.0,11521.0,11696.0,13285.0,17621.0,2782.0,1386.0,2417.0,3297.0,3704.0,3882.0,3736.0,3536.0,3405.0,3745.0,3667.0,5518.0,2768.0,1464.0,3076.0,3868.0,4281.0,4618.0,4652.0,4941.0,5125.0,5505.0,5606.0,5691.0,5613.0,5716.0,5861.0,5868.0,6034.0,5668.0,7047.0,7946.0,7949.0,7467.0,6962.0,6686.0,6744.0,7450.0,7573.0,7130.0,6133.0,5797.0,3447.0,3971.0,2328.0,2031.0,1675.0
3,342.0,13.0,massa,4.0,1.0,Finished,3088.0,3456.0,5658.0,3928.0,2854.0,1922.0,3070.0,3436.0,4173.0,4888.0,5638.0,6596.0,7900.0,8958.0,10107.0,11486.0,12787.0,13619.0,33663.0,37274.0,37705.0,39932.0,22003.0,17294.0,18227.0,18813.0,18413.0,17771.0,17784.0,17949.0,24362.0,6095.0,3861.0,4101.0,4619.0,4934.0,5153.0,4951.0,4997.0,5511.0,5573.0,5448.0,7150.0,3979.0,1983.0,3912.0,5046.0,5413.0,6124.0,6129.0,6655.0,6804.0,7000.0,7321.0,7672.0,7701.0,8062.0,7848.0,8305.0,8325.0,7559.0,8615.0,9373.0,9490.0,9367.0,9006.0,9178.0,8923.0,9232.0,9661.0,10019.0,9621.0,9292.0,7195.0,7482.0,3133.0,2558.0,2666.0
4,342.0,1.0,hamilton,5.0,1.0,Finished,4288.0,3921.0,8079.0,5931.0,3728.0,2354.0,3746.0,4225.0,5181.0,6136.0,7044.0,8022.0,9772.0,10908.0,12505.0,14452.0,35065.0,38507.0,38571.0,38692.0,39658.0,40967.0,22603.0,18095.0,18702.0,19530.0,19622.0,19133.0,19483.0,20298.0,25682.0,6959.0,4166.0,4756.0,5738.0,6479.0,6734.0,6759.0,6562.0,6857.0,7204.0,7011.0,8754.0,4700.0,2399.0,4569.0,5665.0,6348.0,7190.0,7428.0,8228.0,8673.0,9825.0,10159.0,10630.0,10692.0,11059.0,11100.0,11610.0,12160.0,11469.0,12710.0,15071.0,15350.0,15603.0,16272.0,17285.0,17746.0,18813.0,19654.0,20122.0,20363.0,20772.0,19736.0,30273.0,4072.0,3339.0,4363.0
5,342.0,22.0,barrichello,18.0,22.0,Suspension,6505.0,5123.0,9590.0,6885.0,5086.0,3155.0,5288.0,6351.0,7716.0,9396.0,10970.0,12392.0,14324.0,16107.0,17971.0,19993.0,21777.0,23913.0,44924.0,49528.0,50727.0,51783.0,35151.0,31747.0,33131.0,34796.0,37462.0,39479.0,42545.0,44933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,342.0,30.0,michael_schumacher,12.0,1.0,Finished,7751.0,6330.0,10910.0,7823.0,6405.0,3471.0,5976.0,7428.0,8710.0,10576.0,12497.0,13624.0,15487.0,17327.0,19166.0,21313.0,22971.0,24596.0,44517.0,47462.0,46845.0,46464.0,26853.0,21602.0,21254.0,21436.0,21707.0,21596.0,22773.0,24159.0,32451.0,9507.0,5160.0,7023.0,7909.0,8764.0,9724.0,10756.0,11444.0,11974.0,12681.0,12799.0,18658.0,8486.0,3488.0,6068.0,7780.0,8756.0,10388.0,11607.0,12695.0,13606.0,14102.0,14449.0,14971.0,15387.0,16347.0,16923.0,17697.0,18579.0,17878.0,18448.0,20347.0,21185.0,21360.0,21599.0,21921.0,23047.0,24344.0,25892.0,25377.0,26280.0,26866.0,25406.0,35387.0,6474.0,5676.0,25712.0
7,342.0,3.0,rosberg,7.0,1.0,Finished,8948.0,7464.0,11341.0,9242.0,7461.0,4041.0,6794.0,8643.0,10244.0,11782.0,13664.0,15288.0,17095.0,18619.0,20353.0,22667.0,23616.0,25141.0,27552.0,26054.0,24999.0,24647.0,4834.0,721.0,984.0,1153.0,1302.0,19239.0,24377.0,25768.0,37527.0,11031.0,5653.0,8101.0,9922.0,11207.0,12089.0,13965.0,14470.0,14857.0,15329.0,15396.0,23918.0,9772.0,3854.0,6557.0,8367.0,9779.0,11554.0,12732.0,14224.0,15054.0,16223.0,16984.0,17286.0,17335.0,17900.0,18234.0,19065.0,19977.0,20686.0,21551.0,22863.0,23872.0,23474.0,23639.0,24221.0,25048.0,26075.0,27388.0,27539.0,27308.0,28591.0,28489.0,43473.0,8066.0,6680.0,6651.0
8,342.0,24.0,liuzzi,9.0,1.0,Finished,9952.0,9393.0,12446.0,11559.0,9173.0,4847.0,7680.0,9709.0,11696.0,13389.0,15151.0,16839.0,18919.0,20286.0,21916.0,24053.0,25441.0,27017.0,47656.0,51321.0,51869.0,53118.0,35666.0,32409.0,34116.0,35955.0,38271.0,40602.0,43511.0,45792.0,61783.0,15105.0,7936.0,11526.0,13181.0,15286.0,17287.0,19098.0,20422.0,22230.0,24620.0,26257.0,36400.0,11769.0,5127.0,8159.0,10568.0,12718.0,14854.0,16433.0,17883.0,19481.0,21203.0,22516.0,23989.0,25136.0,26435.0,27317.0,28403.0,29649.0,29539.0,30526.0,32012.0,33067.0,34840.0,37047.0,38435.0,39663.0,41141.0,42194.0,42530.0,42322.0,42638.0,41668.0,54897.0,18387.0,9694.0,7305.0
9,342.0,16.0,sutil,8.0,1.0,Finished,11039.0,10257.0,13333.0,12459.0,10144.0,5292.0,8150.0,10124.0,12210.0,14021.0,15720.0,17231.0,19514.0,21094.0,22605.0,24939.0,26366.0,28015.0,29566.0,28676.0,28086.0,48141.0,33433.0,28551.0,28219.0,28517.0,31593.0,32135.0,33190.0,34496.0,44794.0,12505.0,6416.0,10558.0,11396.0,12880.0,14198.0,15343.0,16445.0,17691.0,19187.0,21130.0,27856.0,10405.0,4518.0,7423.0,9246.0,11052.0,12948.0,14041.0,15617.0,17220.0,18637.0,19474.0,20715.0,21536.0,22755.0,23041.0,24376.0,24930.0,24621.0,25689.0,26997.0,28920.0,30760.0,31421.0,32241.0,33152.0,34219.0,34822.0,35994.0,35607.0,35844.0,35749.0,50532.0,12526.0,8112.0,6970.0
