,0,1,2
0,4,6,1:16.073
1,20,9,1:16.393
2,17,9,1:16.500
3,30,131,1:16.686
4,807,10,1:16.271
5,813,3,1:16.181
6,18,1,1:16.507
7,1,1,1:16.221
8,814,10,1:16.352
9,8,208,1:15.693
10,817,5,1:16.516
11,815,15,1:15.726
12,155,15,1:16.481
13,13,6,1:16.265
14,154,208,1:16.685
15,811,3,1:16.426
16,3,131,1:15.988
17,818,5,1:16.741
18,5,207,1:17.620
19,808,207,1:18.531
20,819,206,1:19.220
21,10,206,1:19.291
22,37,164,1:19.912
23,39,164,1:20.230
