,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,869,4,alonso,6,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,12528,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,869,20,vettel,9,5,1,Finished,1320,988,629,726,800,881,932,1070,1137,1311,1374,1466,1761,1943,2129,2232,2191,0,0,0,3389,2686,2130,1847,1658,1346,1026,929,758,682,1144,1011,949,1017,1769,2287,2317,2054,2168,2188,2118,2403,2575,2246,2544,2568,3093,3003,3095,3034,2945,2892,3684,3648,3506,3116,2814.0,2750.0,2636.0,2754.0,2582.0,2761.0,2830.0,3291.0,3951.0,5095.0,3732.0
2,869,30,michael_schumacher,131,7,1,Finished,2429,2848,3075,3704,4331,4682,4920,5535,5905,6654,8535,9432,10328,13124,27968,27847,27795,25482,24641,21961,13914,14461,14812,15189,16058,17054,17273,17724,17797,18175,19053,19581,20025,20699,21592,25365,38380,37525,37290,37720,35091,21629,21664,21572,21597,21627,21993,22929,23232,23556,23458,25910,39421,38971,37917,36600,35283.0,34279.0,33379.0,32688.0,31741.0,31153.0,30677.0,30327.0,29643.0,30144.0,28970.0
3,869,807,hulkenberg,10,9,1,Finished,2951,3878,4286,5079,5566,5962,6367,8043,8625,9531,10486,13429,27091,26816,29135,29866,30084,27705,27391,24595,15926,16518,17134,17591,18713,19653,20492,21429,22824,25133,30499,44617,45559,45855,45975,46197,45937,45003,44997,44658,42294,29066,29227,29859,30888,33370,47581,48117,48500,48599,49035,49022,48723,48337,47883,47144,46709.0,46786.0,46948.0,47070.0,47067.0,47223.0,47523.0,47618.0,47885.0,48887.0,48162.0
4,869,18,button,1,2,1,Finished,3258,4205,4572,5580,6054,6602,6856,6831,6889,7130,7249,7355,7445,7703,7675,7686,7813,5434,7329,16624,6737,6382,5647,5444,5678,5497,4973,4781,4348,4020,4267,3823,3668,3527,3368,4483,4265,3960,4141,6442,15269,1615,1200,813,757,767,726,724,919,990,1090,1033,1106,976,819,678,686.0,941.0,1208.0,1380.0,1397.0,1523.0,1937.0,2483.0,3396.0,6044.0,6949.0
5,869,813,maldonado,3,15,11,+1 Lap,3743,4916,5450,6249,6777,7453,7604,8441,9225,10201,11040,12399,15515,31078,31229,31565,31938,29875,30249,29521,21844,22776,26240,28606,30108,31671,33339,34938,36290,37500,39303,41189,42730,44141,45581,48341,51619,55368,72050,72374,71059,58593,59752,60552,61846,63511,64775,65841,67066,68529,69326,70035,70850,72593,73732,76679,80055.0,95231.0,95063.0,95199.0,95452.0,95773.0,95970.0,96303.0,96259.0,97633.0,
6,869,17,webber,9,8,1,Finished,4442,5445,6235,7084,7533,8153,8588,9267,10018,10941,11743,15318,30509,32452,32537,32631,32797,31097,30841,28221,19011,19210,19503,20191,20887,21617,22502,23911,24773,25878,27277,29744,30698,31273,32025,33292,33874,34252,36192,39586,50627,37426,37862,38224,38656,39443,40155,40904,41965,42864,43312,43836,44692,44893,45190,45220,45221.0,45356.0,45375.0,45446.0,45416.0,45749.0,46209.0,46590.0,46625.0,47444.0,46941.0
7,869,1,hamilton,1,24,45,+11 Laps,4823,6357,47303,64814,65441,65581,65364,65039,65004,65343,65427,65793,65940,65990,66351,67052,67729,67040,67491,65007,56578,57258,57703,58206,59432,60334,60985,61697,63376,64710,68715,82502,82350,81527,81102,81336,81704,81243,81354,80876,79004,66861,67402,68032,68801,70164,73583,90160,90781,91194,91286,91375,91682,92196,93195,105692,,,,,,,,,,,
8,869,8,raikkonen,208,3,1,Finished,5604,6581,8796,9792,10167,10930,10714,10803,10969,11560,14778,28000,27948,27828,28412,28594,28400,26066,25578,22531,12917,12391,11875,11953,12367,12833,13335,13873,13967,14095,14824,15269,15388,15789,16123,17453,18264,21147,34385,33335,30194,16530,16560,16089,15768,15971,15437,16221,16214,16305,16745,16759,16344,15969,15634,15008,14478.0,14416.0,14544.0,14613.0,14513.0,15132.0,15255.0,15681.0,15610.0,16675.0,16409.0
9,869,814,resta,10,11,1,Finished,6080,7327,8349,9426,11343,12325,12952,13760,15546,18766,32218,32173,32619,33382,34011,34378,34747,32766,32702,30523,22648,23728,24535,25469,27404,28497,29702,30520,32367,33696,35359,37061,37963,38801,39682,41062,42169,42825,46744,60358,58167,45214,45658,46131,46052,46522,46963,47465,47972,49701,50381,51074,51393,52019,53165,55156,55905.0,56546.0,56858.0,57381.0,57451.0,57881.0,58297.0,58859.0,59329.0,60342.0,59227.0
10,869,817,ricciardo,5,13,1,Finished,6544,8015,9663,10993,14155,17204,18004,19133,20018,20981,21824,22493,23292,23849,24178,24861,25991,24614,29179,41234,32614,34316,34400,35287,36151,37054,38059,39363,40166,40737,41958,43283,45313,47412,48549,50805,52444,56317,71306,70887,68177,54746,54770,54641,54675,55084,55525,56387,57086,57715,57905,58145,58484,59610,60143,60206,60467.0,61317.0,62760.0,64459.0,66049.0,67712.0,69184.0,70731.0,72215.0,75139.0,76829.0
11,869,155,kobayashi,15,4,1,Finished,6799,8362,9950,11268,12472,13270,14632,15193,15938,17165,17619,18263,18458,18524,18538,18653,18768,16321,15645,12728,5138,8577,24928,25889,26301,26104,25989,26013,26291,26711,27627,28085,27812,27389,27021,27176,27560,26835,26885,26708,24065,10960,14656,30191,29416,29094,28739,28623,27987,27783,27251,26489,25818,25062,24165,23398,22928.0,22651.0,22201.0,21718.0,20990.0,20813.0,20661.0,21220.0,21309.0,21910.0,21925.0
