,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
1,910,3,rosberg,131,4,1,Finished,109365,214542,318964,423196,526762,629808,734111,836558.0,983516.0,1127319.0,1261684.0,1401264.0,1536925.0,1636668.0,1735612.0,1829592.0,1922159.0,2013260.0,2103722.0,2193818.0,2283987.0,2373974.0,2483531.0,2607296.0,2738025.0,2867758.0,2957754.0,3047349.0,3136614.0,3226077.0,3315302.0,3407985.0,3516152.0,3605197.0,3692839.0,3781817.0,3871334.0,3960042.0,4049432.0,4136948.0,4224621.0,4311982.0,4399551.0,4487361.0,4575125.0,4663184.0,4751563.0,4839768.0,4928210.0,5016374.0,5104720.0,5193139.0,5281770.0,5370678.0,5459940.0,5552353.0,5657511.0,5745672.0,5835215.0,5923540.0,6009623.0,6096389.0,6182408.0,6268132.0,6354763.0,6440586.0,6526652.0,6613382.0,6701766.0,6791419.0
17,910,822,bottas,3,8,1,Finished,112083,218628,324672,429961,534524,638920,743178,847080.0,985094.0,1132032.0,1269331.0,1407643.0,1539755.0,1640880.0,1738606.0,1833992.0,1927545.0,2019751.0,2111161.0,2202111.0,2292428.0,2382536.0,2496200.0,2624098.0,2746942.0,2872339.0,2965192.0,3058440.0,3149519.0,3239952.0,3332096.0,3421735.0,3511677.0,3601456.0,3691548.0,3781281.0,3870979.0,3962645.0,4052376.0,4141901.0,4231329.0,4320726.0,4409842.0,4499043.0,4588103.0,4677017.0,4766116.0,4854713.0,4943257.0,5031652.0,5119820.0,5208426.0,5297027.0,5385790.0,5475068.0,5564221.0,5653776.0,5743666.0,5836551.0,5943660.0,6030574.0,6117901.0,6204751.0,6291932.0,6379974.0,6468071.0,6556571.0,6645992.0,6736441.0,6826402.0
7,910,20,vettel,9,7,1,Finished,112455,219211,325172,430572,535068,639378,743930,847964.0,985370.0,1129580.0,1264265.0,1404279.0,1538114.0,1637866.0,1736149.0,1830194.0,1922839.0,2013995.0,2104767.0,2194949.0,2284850.0,2374924.0,2483883.0,2608503.0,2738480.0,2868206.0,2958620.0,3048145.0,3137424.0,3226921.0,3316155.0,3408145.0,3503354.0,3611323.0,3700880.0,3790501.0,3880056.0,3969562.0,4059033.0,4148529.0,4238054.0,4329290.0,4418986.0,4508114.0,4597128.0,4686131.0,4775209.0,4864227.0,4953038.0,5041929.0,5130776.0,5219522.0,5308284.0,5397415.0,5486401.0,5575176.0,5664335.0,5753297.0,5842231.0,5931464.0,6020490.0,6109531.0,6198399.0,6287530.0,6376839.0,6466202.0,6555987.0,6645602.0,6735973.0,6826022.0
2,910,4,alonso,6,2,1,Finished,113306,221074,327013,432200,537615,641795,745619,850611.0,985945.0,1130518.0,1265403.0,1405338.0,1538299.0,1637366.0,1735136.0,1827974.0,1918951.0,2009594.0,2100193.0,2190518.0,2280419.0,2370858.0,2479632.0,2604856.0,2736314.0,2866465.0,2956001.0,3045082.0,3133842.0,3222281.0,3311072.0,3399692.0,3488315.0,3576941.0,3665696.0,3754505.0,3843187.0,3935103.0,4041927.0,4129346.0,4217635.0,4306394.0,4394712.0,4483156.0,4571695.0,4659676.0,4748135.0,4836483.0,4924880.0,5013136.0,5101232.0,5189640.0,5278122.0,5366545.0,5454826.0,5543185.0,5631782.0,5720425.0,5808936.0,5897399.0,5986289.0,6075085.0,6163789.0,6252920.0,6342112.0,6431244.0,6520419.0,6611434.0,6700681.0,6790283.0
6,910,18,button,1,10,1,Finished,114271,222103,329116,435303,540944,645956,750725,857367.0,994739.0,1125395.0,1259670.0,1399492.0,1534342.0,1631129.0,1732517.0,1848549.0,1942039.0,2033933.0,2127048.0,2217444.0,2308183.0,2401865.0,2514320.0,2622194.0,2746296.0,2871814.0,2964464.0,3055029.0,3145740.0,3236069.0,3325856.0,3415508.0,3505181.0,3594870.0,3684537.0,3774116.0,3866350.0,3975022.0,4065149.0,4155184.0,4245037.0,4335111.0,4425141.0,4514908.0,4604329.0,4693996.0,4783751.0,4873183.0,4962627.0,5051783.0,5141213.0,5230588.0,5320235.0,5409837.0,5499579.0,5589320.0,5678893.0,5768449.0,5858134.0,5948237.0,6038002.0,6128059.0,6218099.0,6308078.0,6398116.0,6488092.0,6578431.0,6668850.0,6760213.0,6852338.0
13,910,817,ricciardo,9,1,1,Finished,114871,222902,330008,435911,541745,646773,751430,858020.0,990241.0,1124220.0,1258468.0,1398347.0,1533945.0,1631593.0,1728815.0,1821796.0,1913305.0,2004182.0,2094235.0,2183921.0,2273410.0,2363982.0,2472181.0,2610543.0,2741254.0,2868849.0,2959841.0,3049411.0,3138677.0,3227943.0,3317455.0,3407022.0,3495848.0,3585711.0,3673066.0,3760562.0,3848288.0,3936437.0,4024493.0,4112574.0,4200548.0,4289076.0,4378621.0,4467172.0,4555463.0,4643808.0,4732493.0,4820860.0,4909254.0,4997922.0,5086426.0,5175120.0,5264704.0,5357609.0,5464363.0,5552081.0,5638864.0,5725472.0,5812333.0,5899622.0,5987690.0,6076241.0,6164838.0,6253883.0,6343180.0,6432362.0,6520848.0,6607955.0,6695918.0,6785058.0
10,910,807,hulkenberg,10,20,3,Accident,116026,224478,331856,438056,543974,649269,754182,861011.0,1005549.0,1130918.0,1266000.0,1406237.0,1538594.0,1639745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,910,13,massa,3,5,1,Finished,116659,225157,332797,439848,546388,652860,757902,865772.0,1002309.0,1126199.0,1260247.0,1400149.0,1535546.0,1634243.0,1730827.0,1824906.0,1917129.0,2008599.0,2099327.0,2189453.0,2279448.0,2369186.0,2478221.0,2611436.0,2742052.0,2869645.0,2961198.0,3050877.0,3140904.0,3230306.0,3319574.0,3409233.0,3498480.0,3588279.0,3677890.0,3767125.0,3856108.0,3945181.0,4034540.0,4124052.0,4213103.0,4302509.0,4392174.0,4481689.0,4573932.0,4681490.0,4769807.0,4858132.0,4946373.0,5034770.0,5122999.0,5211480.0,5299931.0,5388429.0,5477313.0,5566347.0,5655598.0,5744822.0,5834552.0,5923205.0,6012615.0,6101174.0,6189991.0,6279560.0,6368742.0,6457632.0,6546521.0,6635512.0,6724883.0,6814899.0
14,910,818,vergne,5,9,1,Finished,117280,226044,333733,440755,547519,653900,759416,866794.0,1004307.0,1128876.0,1263301.0,1402994.0,1537754.0,1636966.0,1735470.0,1829102.0,1921435.0,2012628.0,2103323.0,2193122.0,2283273.0,2373402.0,2482642.0,2605793.0,2737255.0,2867263.0,2957213.0,3046760.0,3136231.0,3225598.0,3314718.0,3404227.0,3494285.0,3588124.0,3697918.0,3787935.0,3878207.0,3968596.0,4058757.0,4149511.0,4239729.0,4330556.0,4420603.0,4510682.0,4601170.0,4691332.0,4781396.0,4871191.0,4961031.0,5050678.0,5140252.0,5229749.0,5319227.0,5408626.0,5498319.0,5587767.0,5677461.0,5766997.0,5856459.0,5946355.0,6035952.0,6125677.0,6215569.0,6305175.0,6394779.0,6484319.0,6573900.0,6663477.0,6752988.0,6843585.0
12,910,815,perez,10,19,3,Accident,118748,227766,336083,443071,550217,656940,762971,872132.0,1006854.0,1131226.0,1268108.0,1406735.0,1539349.0,1639416.0,1737639.0,1832070.0,1924868.0,2016890.0,2108329.0,2198947.0,2289227.0,2380128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,910,821,gutierrez,15,17,31,Retired,119365,229074,337561,445533,552349,658969,764278,873651.0,1008269.0,1132791.0,1270395.0,1408439.0,1540139.0,1641410.0,1739302.0,1834692.0,1928387.0,2021107.0,2112900.0,2204132.0,2295244.0,2385869.0,2498196.0,2613107.0,2742734.0,2869977.0,2961890.0,3052746.0,3143231.0,3236017.0,3332021.0,3432140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
