,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,169,57,hakkinen,1,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,169,30,michael_schumacher,6,2,1,Finished,450,290,878,1263,1565,2145,3105,3563,4398,4586,5291,5484.0,5160.0,4932.0,5138.0,6389.0,6403.0,6546.0,7261.0,7714.0,7975.0,7312.0,7159.0,6927.0,7639.0,9054.0,12532.0,31935.0,31885.0,31666.0,28908.0,12330.0,13221.0,13570.0,14029.0,14488.0,15055.0,16260.0,17247.0,17367.0,17383.0,17390.0,16438.0,14570.0,14809.0,15843.0,16105.0,16548.0,17144.0,21867.0,42104.0,43336.0,40838.0,21868.0,23437.0,23573.0,25433.0,26446.0,26432.0,25957.0,26741.0,27245.0,27204.0,27062.0,26827.0,25369.0,24098.0,22704.0,21307.0,20498.0,19796.0,18979.0,16924.0,13708.0,11801.0,10746.0,7917.0
2,169,14,coulthard,1,3,1,Finished,1237,787,1844,2623,2999,3831,4617,5150,5731,6048,6849,7878.0,7678.0,7822.0,7847.0,8935.0,9318.0,9930.0,11043.0,12656.0,14121.0,13886.0,13881.0,13780.0,14664.0,16177.0,16873.0,17801.0,17133.0,16533.0,13282.0,0.0,18079.0,17239.0,17095.0,17031.0,16814.0,17817.0,19164.0,19435.0,19524.0,19438.0,18415.0,16186.0,16366.0,17322.0,18872.0,19018.0,19202.0,20551.0,24838.0,43725.0,41158.0,22384.0,24033.0,24062.0,25973.0,26863.0,27039.0,26633.0,27284.0,27629.0,27927.0,27512.0,27372.0,25990.0,24698.0,23271.0,21912.0,20997.0,20500.0,19565.0,17492.0,14205.0,12461.0,11359.0,8455.0
3,169,23,ralf_schumacher,3,5,1,Finished,3009,2709,3922,5080,6099,7241,8648,9687,10613,11390,12841,13178.0,13715.0,14334.0,14847.0,16193.0,16503.0,16996.0,17860.0,18970.0,20765.0,21989.0,23863.0,24462.0,25917.0,27253.0,28737.0,33585.0,54087.0,55613.0,54657.0,38737.0,40251.0,41045.0,42263.0,43593.0,44312.0,45433.0,46507.0,47895.0,48559.0,49385.0,50351.0,48583.0,48924.0,49310.0,51117.0,52360.0,53198.0,56955.0,79013.0,79489.0,76510.0,57756.0,59123.0,58539.0,59488.0,60078.0,60298.0,60149.0,60444.0,60628.0,60116.0,60929.0,60447.0,60221.0,59403.0,58238.0,57980.0,57280.0,57527.0,56903.0,55559.0,52329.0,50714.0,50605.0,50437.0
4,169,22,barrichello,6,4,1,Finished,3522,3438,5151,6787,7730,8679,10151,11152,12443,13345,14503,14695.0,15160.0,16225.0,16535.0,17948.0,18646.0,18691.0,19560.0,20469.0,21644.0,22528.0,24530.0,25342.0,27005.0,28146.0,29524.0,31762.0,35805.0,54419.0,51728.0,35667.0,36279.0,35937.0,36343.0,36005.0,35956.0,37267.0,39219.0,39202.0,38799.0,38313.0,37866.0,36195.0,36338.0,36721.0,39905.0,63356.0,65828.0,67823.0,70335.0,72840.0,70163.0,51611.0,53297.0,52958.0,54253.0,54774.0,54566.0,54718.0,55232.0,54951.0,54877.0,56339.0,55727.0,54753.0,54663.0,53765.0,54160.0,53466.0,53223.0,52359.0,51332.0,48681.0,46857.0,46342.0,44157.0
5,169,49,frentzen,17,6,1,Finished,4371,4357,5990,7886,9268,10836,12624,14373,16093,17159,18829,19650.0,20396.0,21315.0,22737.0,24842.0,25541.0,26082.0,26862.0,28013.0,29050.0,29779.0,31030.0,32226.0,34714.0,35578.0,36806.0,38091.0,39222.0,40043.0,38739.0,26794.0,46777.0,46383.0,47207.0,49312.0,50221.0,52107.0,54393.0,57012.0,60123.0,61847.0,63019.0,62110.0,63198.0,64162.0,64855.0,66385.0,67720.0,69417.0,72052.0,74155.0,71446.0,52466.0,54248.0,57114.0,75760.0,74860.0,74116.0,73110.0,72797.0,71903.0,71404.0,72117.0,71797.0,71345.0,71020.0,70805.0,70276.0,70654.0,70694.0,71227.0,70169.0,68128.0,67499.0,68447.0,68099.0
6,169,21,fisichella,22,20,23,Brakes,5176,5232,7076,9014,10917,12764,14802,31423,34384,35613,37984,45277.0,48375.0,51457.0,56721.0,83064.0,86950.0,91049.0,96947.0,101350.0,107683.0,111537.0,118432.0,123453.0,128322.0,136560.0,351027.0,354563.0,359169.0,364124.0,369224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,169,18,button,3,9,11,+1 Lap,5954,5943,7667,9703,11538,13637,15683,19192,20814,21508,22780,23443.0,24133.0,25212.0,26122.0,28728.0,29664.0,30171.0,31275.0,32497.0,34013.0,34948.0,35747.0,37375.0,38723.0,41531.0,42683.0,44111.0,44946.0,45215.0,45783.0,49046.0,49514.0,49885.0,50640.0,51997.0,54343.0,56357.0,57859.0,59630.0,61637.0,63609.0,64782.0,65775.0,69914.0,72627.0,74897.0,78066.0,82845.0,85225.0,87791.0,89680.0,88029.0,69773.0,74986.0,94916.0,97408.0,99631.0,101383.0,103880.0,105740.0,106368.0,107797.0,111343.0,111263.0,111682.0,112229.0,111898.0,111650.0,111515.0,112090.0,113076.0,112731.0,112524.0,113686.0,116629.0,
8,169,56,irvine,19,8,11,+1 Lap,6573,7267,8684,10413,12439,14438,16537,18016,18975,19726,20872,21645.0,22204.0,22832.0,24056.0,26474.0,27128.0,27438.0,28225.0,29261.0,30389.0,31096.0,32005.0,39341.0,62608.0,63633.0,65680.0,68379.0,70710.0,72066.0,70660.0,55581.0,57280.0,58304.0,60091.0,63639.0,65337.0,67663.0,69658.0,72299.0,75471.0,80697.0,84751.0,86126.0,89113.0,90827.0,91685.0,94143.0,96748.0,103118.0,127675.0,128976.0,126679.0,107751.0,109960.0,111389.0,112811.0,114042.0,114409.0,115016.0,115878.0,116771.0,119357.0,120077.0,119320.0,118832.0,119215.0,119682.0,118514.0,117491.0,117324.0,117365.0,115333.0,113047.0,111920.0,112090.0,
9,169,25,wurz,22,11,11,+1 Lap,7160,8329,10279,12626,14731,16906,19410,21753,24153,25736,27932,28898.0,29899.0,31097.0,32942.0,35314.0,36966.0,38399.0,40584.0,42879.0,44704.0,46010.0,47309.0,48750.0,51113.0,53121.0,55597.0,57865.0,59752.0,61406.0,60705.0,49337.0,70099.0,69763.0,70943.0,71967.0,73152.0,75033.0,76684.0,78285.0,79936.0,83133.0,86678.0,87409.0,93849.0,115928.0,118387.0,121679.0,124507.0,127093.0,130303.0,132881.0,131681.0,113849.0,116798.0,117938.0,120428.0,123960.0,124675.0,125593.0,127360.0,128917.0,130981.0,132452.0,133533.0,134869.0,138108.0,141873.0,144524.0,146078.0,148605.0,150923.0,151589.0,153039.0,155032.0,157920.0,
