,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1011,20,vettel,6,5,1,Finished,0,0,0,0,0,1171,1653,1560,1973,2533,3149,3348,1155,0,6583,6938,7024.0,7209.0,6983.0,7052.0,7242.0,7630.0,7542.0,8045.0,8038.0,8018.0,8302.0,8215.0,8386.0,8253.0,8736.0,8540.0,8913.0,8646.0,12257.0,25656.0,5558.0,35640.0,67156.0,68690.0,69303.0,70661.0,70253.0,70868.0,70506.0,68216.0,64140.0,60240.0,59501.0,59272.0,59294.0,57100.0,56600.0,56042.0,76565.0,67111.0,36068.0
1,1011,822,bottas,131,2,1,Finished,1402,4970,6050,6933,7284,6996,7089,6939,7031,7440,8405,11138,28172,22369,9639,11382,12827.0,14020.0,14802.0,15194.0,15775.0,16211.0,16776.0,17504.0,18527.0,19572.0,19995.0,20872.0,21334.0,21822.0,22466.0,23221.0,24242.0,24586.0,24566.0,22047.0,8744.0,32878.0,34139.0,35647.0,37256.0,36811.0,39499.0,40192.0,40060.0,37674.0,33234.0,28809.0,27375.0,26475.0,25710.0,23448.0,23214.0,22190.0,29975.0,21117.0,2980.0
2,1011,844,leclerc,6,3,1,Finished,1924,1921,1343,888,548,0,0,0,0,0,0,0,0,14614,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,4552.0,10563.0,14387.0,17914.0,22764.0,26506.0,36147.0,26299.0,6131.0
3,1011,1,hamilton,131,1,1,Finished,2399,3787,3585,3825,3238,2808,3377,3083,3186,4266,4389,4220,4944,17640,3963,3778,4071.0,4556.0,5259.0,5570.0,6222.0,6723.0,8472.0,9264.0,9915.0,10448.0,10565.0,10558.0,11280.0,11373.0,12143.0,13062.0,13594.0,16657.0,33343.0,26424.0,6130.0,7101.0,7852.0,8771.0,9760.0,10441.0,9841.0,9432.0,8504.0,6835.0,2705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1011,830,max_verstappen,9,4,1,Finished,3628,5741,7527,8606,8923,9113,9348,9218,9502,9881,13321,32289,27680,23368,11037,13119,14660.0,16107.0,17040.0,18056.0,18729.0,19760.0,21056.0,22313.0,23706.0,25029.0,26082.0,26790.0,27870.0,29379.0,31549.0,35922.0,58696.0,58042.0,56480.0,52468.0,33633.0,36298.0,38162.0,40006.0,41781.0,43321.0,44119.0,44579.0,44315.0,42202.0,37717.0,33694.0,33443.0,33107.0,32736.0,30847.0,30164.0,29575.0,38662.0,28011.0,6408.0
5,1011,832,sainz,1,19,130,Collision damage,4244,6508,8117,45826,86356,84739,84433,83447,83765,83769,84387,84632,82900,79712,69800,73841,77049.0,80300.0,83236.0,86258.0,89083.0,91908.0,95117.0,103458.0,125590.0,126484.0,126805.0,127548.0,128910.0,130764.0,131390.0,131402.0,132566.0,134451.0,135128.0,132756.0,117111.0,123070.0,127519.0,134433.0,156055.0,156987.0,158120.0,158338.0,158766.0,157011.0,153440.0,151101.0,150018.0,149828.0,149660.0,148202.0,156332.0,,,,
6,1011,825,kevin_magnussen,210,13,11,+1 Lap,4999,7264,9131,10906,12269,16843,19608,21094,24020,28285,47930,47511,44187,39500,28756,31765,36178.0,40479.0,43806.0,46396.0,48974.0,51732.0,54397.0,56940.0,59255.0,62166.0,64528.0,66775.0,69595.0,72861.0,75862.0,78040.0,82115.0,84318.0,88055.0,88584.0,73465.0,84552.0,109142.0,111331.0,112793.0,116133.0,117934.0,119235.0,120928.0,119872.0,117483.0,114577.0,114737.0,115785.0,116546.0,115704.0,115918.0,136692.0,159282.0,154761.0,
7,1011,8,raikkonen,51,7,1,Finished,5555,7742,9663,12552,13458,15404,16579,17100,20591,40728,39787,39062,35376,30718,19403,21747,24453.0,26491.0,28477.0,30823.0,33610.0,35223.0,38045.0,40168.0,42917.0,46087.0,47961.0,49893.0,51830.0,54330.0,56145.0,57724.0,64435.0,86018.0,85915.0,82286.0,63237.0,66437.0,68493.0,70479.0,72546.0,74298.0,75079.0,76933.0,76481.0,75085.0,71705.0,68525.0,68194.0,68486.0,69208.0,68319.0,69078.0,69202.0,96560.0,86168.0,47470.0
8,1011,817,ricciardo,4,18,60,Out of fuel,5993,8337,10078,11691,12717,13781,14902,15035,15988,16742,17695,18659,16723,13417,3856,8782,12291.0,17497.0,20919.0,24406.0,27416.0,30758.0,34630.0,41137.0,64926.0,66456.0,67516.0,68253.0,69856.0,70241.0,71394.0,72115.0,72849.0,73690.0,74565.0,71814.0,54960.0,59632.0,63711.0,66888.0,70386.0,72429.0,73842.0,76577.0,78157.0,77383.0,74894.0,72242.0,72880.0,74006.0,74715.0,75374.0,76674.0,,,,
9,1011,815,perez,211,10,1,Finished,6638,8865,10855,14273,15222,17212,18455,22063,43270,42665,42798,42760,40042,36834,26226,29461,32005.0,34690.0,37286.0,39734.0,41993.0,45795.0,48953.0,51390.0,54331.0,56955.0,59378.0,61771.0,64184.0,66499.0,69114.0,71746.0,78968.0,102212.0,102152.0,98427.0,80659.0,84500.0,86716.0,88948.0,90959.0,92724.0,93989.0,96800.0,98630.0,96922.0,93588.0,90375.0,90200.0,90362.0,90289.0,89484.0,89982.0,101978.0,121471.0,95387.0,63696.0
10,1011,807,hulkenberg,4,17,5,Engine,7007,9252,11356,13725,14310,15933,17269,18006,18757,18795,19690,22991,40261,33887,22105,24381,26343.0,28007.0,29292.0,31309.0,32384.0,33897.0,35734.0,38762.0,40004.0,41626.0,43172.0,44560.0,46201.0,47597.0,49504.0,53589.0,76201.0,75654.0,76627.0,74043.0,56398.0,60177.0,62410.0,65258.0,68178.0,70048.0,71876.0,72884.0,73189.0,71190.0,67788.0,64236.0,64213.0,64177.0,64105.0,63506.0,64098.0,,,,
11,1011,842,gasly,9,8,1,Finished,7779,10290,12123,14797,15817,17701,20745,22145,27137,49513,49499,48540,45363,40341,29480,32216,35075.0,37081.0,39360.0,40990.0,42625.0,44605.0,46931.0,48671.0,50406.0,52063.0,53156.0,54672.0,56105.0,57475.0,59487.0,60673.0,62845.0,64157.0,66090.0,64319.0,47836.0,53600.0,60998.0,83922.0,84936.0,85573.0,86050.0,86512.0,85995.0,83329.0,79204.0,75673.0,75119.0,74875.0,75180.0,72977.0,72148.0,71797.0,100434.0,89858.0,58094.0
12,1011,848,albon,5,9,1,Finished,8487,11592,13186,15689,17277,18642,21649,22806,28211,49160,49106,49452,46218,41560,30300,33172,36594.0,39273.0,42208.0,45551.0,48188.0,50994.0,53557.0,56127.0,61281.0,84613.0,84652.0,84434.0,84723.0,84493.0,84989.0,85371.0,86059.0,87764.0,88966.0,86113.0,68522.0,72931.0,75187.0,78659.0,81338.0,83776.0,85616.0,88167.0,89217.0,88388.0,85779.0,83732.0,84488.0,85731.0,87174.0,86592.0,87880.0,97935.0,118610.0,93546.0,62697.0
13,1011,846,norris,1,6,1,Finished,8571,10720,12638,15350,16384,18172,20343,21712,23102,27102,45927,44766,41127,35315,23465,26452,28426.0,30673.0,32328.0,34138.0,35800.0,37363.0,39438.0,41052.0,43544.0,45251.0,46845.0,48228.0,49658.0,50985.0,52622.0,53955.0,56046.0,60910.0,81585.0,77769.0,59602.0,63520.0,66076.0,68190.0,71553.0,73456.0,74381.0,75534.0,75927.0,74481.0,70966.0,67665.0,67549.0,67781.0,68471.0,67486.0,68179.0,68313.0,94113.0,82187.0,45754.0
