,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
3,1011,20,vettel,6,5,1,Finished,97542,194147,291108,388437,485991,584621,682171,779867,877485,975316,1073125,1170776,1268579,1369013,1484124,1579308,1674605.0,1770257.0,1865804.0,1961924.0,2058102.0,2154597.0,2250612.0,2347340.0,2443617.0,2539900.0,2637151.0,2734300.0,2831235.0,2928134.0,3025294.0,3122265.0,3219273.0,3316100.0,3416627.0,3530473.0,3625391.0,3748884.0,3874896.0,3970826.0,4065869.0,4161881.0,4256776.0,4352878.0,4448557.0,4544323.0,4640043.0,4735885.0,4831948.0,4928025.0,5024450.0,5120214.0,5216408.0,5312671.0,5443163.0,5576192.0,5697363.0
8,1011,822,bottas,131,2,1,Finished,98944,199117,297158,395370,493275,590446,687607,785246,882543,980223,1078381,1178566,1295596,1391382,1487180,1583752,1680408.0,1777068.0,1873623.0,1970066.0,2066635.0,2163178.0,2259846.0,2356799.0,2454106.0,2551454.0,2648844.0,2746957.0,2844183.0,2941703.0,3039024.0,3136946.0,3234602.0,3332040.0,3428936.0,3526864.0,3628577.0,3746122.0,3841879.0,3937783.0,4033822.0,4128031.0,4226022.0,4322202.0,4418111.0,4513781.0,4609137.0,4704454.0,4799822.0,4895228.0,4990866.0,5086562.0,5183022.0,5278819.0,5396573.0,5530198.0,5664275.0
16,1011,844,leclerc,6,3,1,Finished,99466,196068,292451,389325,486539,583450,680518,778307,875512,972783,1069976,1167428,1267424,1383627,1477541,1572370,1667581.0,1763048.0,1858821.0,1954872.0,2050860.0,2146967.0,2243070.0,2339295.0,2435579.0,2531882.0,2628849.0,2726085.0,2822849.0,2919881.0,3016558.0,3113725.0,3210360.0,3307454.0,3404370.0,3504817.0,3619833.0,3713244.0,3807740.0,3902136.0,3996566.0,4091220.0,4186523.0,4282010.0,4378051.0,4476107.0,4575903.0,4676329.0,4776999.0,4879316.0,4979543.0,5081028.0,5182572.0,5283135.0,5402745.0,5535380.0,5667426.0
0,1011,1,hamilton,131,1,1,Finished,99941,197934,294693,392262,489229,586258,683895,781390,878698,977049,1074365,1171648,1272368,1386653,1481504,1576148,1671652.0,1767604.0,1864080.0,1960442.0,2057082.0,2153690.0,2251542.0,2348559.0,2445494.0,2542330.0,2639414.0,2736643.0,2834129.0,2931254.0,3028701.0,3126787.0,3223954.0,3324111.0,3437713.0,3531241.0,3625963.0,3720345.0,3815592.0,3910907.0,4006326.0,4101661.0,4196364.0,4291442.0,4386555.0,4482942.0,4578608.0,4675645.0,4772447.0,4868753.0,4965156.0,5063114.0,5159808.0,5256629.0,5366598.0,5509081.0,5661295.0
11,1011,830,max_verstappen,9,4,1,Finished,101170,199888,298635,397043,494914,592563,689866,787525,885014,982664,1083297,1199717,1295104,1392381,1488578,1585489,1682241.0,1779155.0,1875861.0,1972928.0,2069589.0,2166727.0,2264126.0,2361608.0,2459285.0,2556911.0,2654931.0,2752875.0,2850719.0,2949260.0,3048107.0,3149647.0,3269056.0,3365496.0,3460850.0,3557285.0,3653466.0,3749542.0,3845902.0,3942142.0,4038347.0,4134541.0,4230642.0,4326589.0,4422366.0,4518309.0,4613620.0,4709339.0,4805890.0,4901860.0,4997892.0,5093961.0,5189972.0,5286204.0,5405260.0,5537092.0,5667703.0
12,1011,832,sainz,1,19,130,Collision damage,101786,200655,299225,434263,572347,668189,764951,861754,959277,1056552,1154363,1252060,1350324,1448725,1547341,1646211,1744630.0,1843348.0,1942057.0,2041130.0,2139943.0,2238875.0,2338187.0,2442753.0,2561169.0,2658366.0,2755654.0,2853633.0,2951759.0,3050645.0,3147948.0,3245127.0,3342926.0,3441905.0,3539498.0,3637573.0,3736944.0,3836314.0,3935259.0,4036569.0,4152621.0,4248207.0,4344643.0,4440348.0,4536817.0,4633118.0,4729343.0,4826746.0,4922465.0,5018581.0,5114816.0,5211316.0,5316140.0,,,,
9,1011,825,kevin_magnussen,210,13,11,+1 Lap,102541,201411,300239,399343,498260,600293,700126,799401,899532,1001068,1117906,1214939,1311611,1408513,1506297,1604135,1703759.0,1803527.0,1902627.0,2001268.0,2099834.0,2198699.0,2297467.0,2396235.0,2494834.0,2594048.0,2693377.0,2792860.0,2892444.0,2992742.0,3092420.0,3191765.0,3292475.0,3391772.0,3492425.0,3593401.0,3693298.0,3797796.0,3916882.0,4013467.0,4109359.0,4207353.0,4304457.0,4401245.0,4498979.0,4595979.0,4693386.0,4790222.0,4887184.0,4984538.0,5081702.0,5178818.0,5275726.0,5393321.0,5525880.0,5663842.0,
1,1011,8,raikkonen,51,7,1,Finished,103097,201889,300771,400989,499449,598854,697097,795407,896103,1013511,1109763,1206490,1302800,1399731,1496944,1594117,1692034.0,1789539.0,1887298.0,1985695.0,2084470.0,2182190.0,2281115.0,2379463.0,2478496.0,2577969.0,2676810.0,2775978.0,2874679.0,2974211.0,3072703.0,3171449.0,3274795.0,3393472.0,3490285.0,3587103.0,3683070.0,3779681.0,3876233.0,3972615.0,4069112.0,4165518.0,4261602.0,4358943.0,4454532.0,4551192.0,4647608.0,4744170.0,4840641.0,4937239.0,5034364.0,5131433.0,5228886.0,5325831.0,5463158.0,5595249.0,5708765.0
7,1011,817,ricciardo,4,18,60,Out of fuel,103535,202484,301186,400128,498708,597231,695420,793342,891500,989525,1087671,1186087,1284147,1382430,1481397,1581152,1679872.0,1780545.0,1879740.0,1979278.0,2078276.0,2177725.0,2277700.0,2380432.0,2500505.0,2598338.0,2696365.0,2794338.0,2892705.0,2990122.0,3087952.0,3185840.0,3283209.0,3381144.0,3478935.0,3576631.0,3674793.0,3772876.0,3871451.0,3969024.0,4066952.0,4163649.0,4260365.0,4358587.0,4456208.0,4553490.0,4650797.0,4747887.0,4845327.0,4942759.0,5039871.0,5138488.0,5236482.0,,,,
6,1011,815,perez,211,10,1,Finished,104180,203012,301963,402710,501213,600662,698973,800370,918782,1015448,1112774,1210188,1307466,1405847,1503767,1601831,1699586.0,1797738.0,1896107.0,1994606.0,2092853.0,2192762.0,2292023.0,2390685.0,2489910.0,2588837.0,2688227.0,2787856.0,2887033.0,2986380.0,3085672.0,3185471.0,3289328.0,3409666.0,3506522.0,3603244.0,3700492.0,3797744.0,3894456.0,3991084.0,4087525.0,4183944.0,4280512.0,4378810.0,4476681.0,4573029.0,4669491.0,4766020.0,4862647.0,4959115.0,5055445.0,5152598.0,5249790.0,5358607.0,5488069.0,5604468.0,5724991.0
