,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
8,874.0,20.0,vettel,1.0,1.0,Finished,117872.0,276698.0,376539.0,476062.0,575864.0,675409.0,774859.0,874200.0,973380.0,1072582.0,1171814.0,1271241.0,1370756.0,1470483.0,1570062.0,1670190.0,1771999.0,1888434.0,1987641.0,2087138.0,2186201.0,2284650.0,2383505.0,2482367.0,2580963.0,2679866.0,2778390.0,2876636.0,2975273.0,3073936.0,3172926.0,3270887.0,3369041.0,3467534.0,3566043.0,3664811.0,3765049.0,3880144.0,3976774.0,4074199.0,4171538.0,4268983.0,4366142.0,4463270.0,4560145.0,4656611.0,4753827.0,4851052.0,4948014.0,5045034.0,5142207.0,5237981.0,5336242.0
13,874.0,155.0,kobayashi,3.0,1.0,Finished,119454.0,278089.0,378455.0,478845.0,578873.0,678987.0,779025.0,878990.0,978830.0,1078813.0,1178666.0,1278727.0,1378678.0,1480581.0,1598804.0,1700258.0,1801482.0,1900803.0,2000107.0,2099541.0,2198849.0,2297842.0,2396850.0,2495963.0,2595556.0,2695285.0,2795115.0,2894895.0,2994554.0,3094579.0,3196753.0,3311488.0,3409801.0,3508266.0,3606614.0,3704727.0,3803427.0,3901193.0,3998928.0,4096536.0,4194237.0,4292097.0,4389855.0,4487309.0,4584535.0,4682267.0,4779067.0,4875914.0,4972902.0,5069892.0,5166654.0,5263333.0,5360780.0
7,874.0,18.0,button,4.0,1.0,Finished,121866.0,278569.0,379250.0,479548.0,580021.0,680054.0,780288.0,880587.0,980704.0,1080737.0,1180738.0,1281100.0,1382748.0,1498412.0,1599281.0,1700737.0,1803597.0,1902550.0,2002425.0,2102161.0,2201833.0,2301321.0,2400825.0,2500309.0,2600043.0,2699433.0,2798375.0,2897635.0,2997016.0,3096555.0,3196077.0,3295059.0,3393683.0,3493191.0,3594069.0,3709220.0,3807217.0,3905131.0,4002676.0,4100098.0,4197322.0,4294846.0,4392102.0,4489109.0,4586269.0,4683801.0,4780891.0,4877791.0,4974555.0,5071178.0,5167784.0,5264402.0,5361340.0
5,874.0,13.0,massa,2.0,1.0,Finished,123402.0,279066.0,379739.0,480232.0,580624.0,680784.0,781019.0,881372.0,981508.0,1081524.0,1181700.0,1281970.0,1382269.0,1481935.0,1581305.0,1681346.0,1782813.0,1898526.0,1997451.0,2096693.0,2195569.0,2294825.0,2393670.0,2492483.0,2591151.0,2689986.0,2789072.0,2888052.0,2987633.0,3086678.0,3186640.0,3285473.0,3384506.0,3483586.0,3583215.0,3684899.0,3800303.0,3897882.0,3995337.0,4092526.0,4189897.0,4287278.0,4384687.0,4482212.0,4579485.0,4676604.0,4773655.0,4870571.0,4967509.0,5064403.0,5161507.0,5258905.0,5356881.0
3,874.0,8.0,raikkonen,6.0,1.0,Finished,124257.0,279594.0,380876.0,481310.0,581671.0,682104.0,782530.0,882997.0,983547.0,1083993.0,1184491.0,1285764.0,1389055.0,1508618.0,1608643.0,1708600.0,1808356.0,1908099.0,2008028.0,2107746.0,2207609.0,2307294.0,2406791.0,2506260.0,2605810.0,2705628.0,2805128.0,2904390.0,3003974.0,3105976.0,3221164.0,3321072.0,3420159.0,3519245.0,3617980.0,3716681.0,3815692.0,3914129.0,4012751.0,4110880.0,4209004.0,4307213.0,4405391.0,4503684.0,4601904.0,4699859.0,4797902.0,4896229.0,4994115.0,5092049.0,5190073.0,5288289.0,5386666.0
19,874.0,815.0,perez,22.0,20.0,Spun off,124801.0,279723.0,382371.0,483869.0,584769.0,685144.0,785035.0,885090.0,985061.0,1084923.0,1185310.0,1286262.0,1387585.0,1487756.0,1592590.0,1711370.0,1810353.0,1909630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,874.0,1.0,hamilton,5.0,1.0,Finished,125742.0,280137.0,382084.0,483493.0,584042.0,685703.0,786595.0,887585.0,988000.0,1088315.0,1188687.0,1289045.0,1389532.0,1489634.0,1591389.0,1692932.0,1809496.0,1908888.0,2008525.0,2108761.0,2209318.0,2309777.0,2410035.0,2509980.0,2609573.0,2708712.0,2807720.0,2906727.0,3005864.0,3105101.0,3205284.0,3319802.0,3418189.0,3516779.0,3614726.0,3713270.0,3811776.0,3910369.0,4008619.0,4106556.0,4204563.0,4302533.0,4400646.0,4498829.0,4596589.0,4694484.0,4792610.0,4890949.0,4988754.0,5086974.0,5185007.0,5283277.0,5382732.0
14,874.0,807.0,hulkenberg,7.0,1.0,Finished,126454.0,280476.0,383052.0,484609.0,585576.0,686007.0,787044.0,888194.0,988779.0,1089184.0,1189679.0,1290068.0,1392378.0,1509824.0,1611417.0,1712377.0,1811745.0,1911326.0,2010822.0,2110904.0,2210820.0,2310835.0,2410796.0,2510582.0,2610278.0,2709904.0,2809310.0,2908720.0,3008456.0,3108037.0,3209116.0,3325280.0,3424051.0,3522532.0,3620804.0,3719024.0,3817308.0,3915516.0,4013682.0,4111983.0,4210097.0,4308525.0,4406645.0,4504913.0,4602934.0,4700872.0,4799009.0,4897088.0,4995154.0,5093314.0,5191302.0,5289284.0,5387401.0
17,874.0,813.0,maldonado,8.0,1.0,Finished,127350.0,281068.0,383975.0,485724.0,587178.0,688162.0,789194.0,890197.0,991155.0,1092131.0,1192962.0,1293754.0,1394901.0,1495495.0,1596290.0,1698828.0,1817250.0,1919775.0,2019567.0,2118814.0,2217959.0,2317562.0,2417013.0,2516371.0,2615952.0,2715334.0,2814724.0,2913138.0,3011706.0,3110581.0,3209167.0,3307576.0,3407911.0,3523615.0,3622310.0,3720508.0,3818477.0,3916886.0,4015582.0,4114024.0,4212186.0,4310564.0,4408734.0,4506885.0,4604656.0,4702429.0,4800250.0,4898275.0,4996381.0,5094349.0,5192263.0,5290307.0,5388606.0
20,874.0,817.0,ricciardo,10.0,1.0,Finished,128624.0,281294.0,384455.0,486910.0,588005.0,688870.0,789903.0,890893.0,991801.0,1092661.0,1193843.0,1294813.0,1396098.0,1497178.0,1598401.0,1699903.0,1805239.0,1924018.0,2024220.0,2123976.0,2223466.0,2322699.0,2422023.0,2521958.0,2621435.0,2721278.0,2820314.0,2919574.0,3018651.0,3117853.0,3217245.0,3316715.0,3416070.0,3517763.0,3634927.0,3733235.0,3831963.0,3930806.0,4029147.0,4127700.0,4226963.0,4325044.0,4422922.0,4521084.0,4619056.0,4717585.0,4815582.0,4913728.0,5011787.0,5109242.0,5206873.0,5305134.0,5403161.0
