,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,874,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,874,155,kobayashi,15,3,1,Finished,1582,1391,1916,2783,3009,3578,4166,4790,5450,6231,6852,7486,7922,10098,28742,30068,29483,12369,12466.0,12403.0,12648.0,13192.0,13345.0,13596.0,14593.0,15419.0,16725.0,18259.0,19281.0,20643.0,23827.0,40601.0,40760.0,40732.0,40571.0,39916.0,38378.0,21049.0,22154.0,22337.0,22699.0,23114.0,23713.0,24039.0,24390.0,25656.0,25240.0,24862.0,24888.0,24858.0,24447.0,25352.0,24538.0
2,874,18,button,1,4,1,Finished,3994,1871,2711,3486,4157,4645,5429,6387,7324,8155,8924,9859,11992,27929,29219,30547,31598,14116,14784.0,15023.0,15632.0,16671.0,17320.0,17942.0,19080.0,19567.0,19985.0,20999.0,21743.0,22619.0,23151.0,24172.0,24642.0,25657.0,28026.0,44409.0,42168.0,24987.0,25902.0,25899.0,25784.0,25863.0,25960.0,25839.0,26124.0,27190.0,27064.0,26739.0,26541.0,26144.0,25577.0,26421.0,25098.0
3,874,13,massa,6,2,1,Finished,5530,2368,3200,4170,4760,5375,6160,7172,8128,8942,9886,10729,11513,11452,11243,11156,10814,10092,9810.0,9555.0,9368.0,10175.0,10165.0,10116.0,10188.0,10120.0,10682.0,11416.0,12360.0,12742.0,13714.0,14586.0,15465.0,16052.0,17172.0,20088.0,35254.0,17738.0,18563.0,18327.0,18359.0,18295.0,18545.0,18942.0,19340.0,19993.0,19828.0,19519.0,19495.0,19369.0,19300.0,20924.0,20639.0
4,874,8,raikkonen,208,6,1,Finished,6385,2896,4337,5248,5807,6695,7671,8797,10167,11411,12677,14523,18299,38135,38581,38410,36357,19665,20387.0,20608.0,21408.0,22644.0,23286.0,23893.0,24847.0,25762.0,26738.0,27754.0,28701.0,32040.0,48238.0,50185.0,51118.0,51711.0,51937.0,51870.0,50643.0,33985.0,35977.0,36681.0,37466.0,38230.0,39249.0,40414.0,41759.0,43248.0,44075.0,45177.0,46101.0,47015.0,47866.0,50308.0,50424.0
5,874,815,perez,15,22,20,Spun off,6929,3025,5832,7807,8905,9735,10176,10890,11681,12341,13496,15021,16829,17273,22528,41180,38354,21196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,874,1,hamilton,1,5,1,Finished,7870,3439,5545,7431,8178,10294,11736,13385,14620,15733,16873,17804,18776,19151,21327,22742,37497,20454,20884.0,21623.0,23117.0,25127.0,26530.0,27613.0,28610.0,28846.0,29330.0,30091.0,30591.0,31165.0,32358.0,48915.0,49148.0,49245.0,48683.0,48459.0,46727.0,30225.0,31845.0,32357.0,33025.0,33550.0,34504.0,35559.0,36444.0,37873.0,38783.0,39897.0,40740.0,41940.0,42800.0,45296.0,46490.0
7,874,807,hulkenberg,10,7,1,Finished,8582,3778,6513,8547,9712,10598,12185,13994,15399,16602,17865,18827,21622,39341,41355,42187,39746,22892,23181.0,23766.0,24619.0,26185.0,27291.0,28215.0,29315.0,30038.0,30920.0,32084.0,33183.0,34101.0,36190.0,54393.0,55010.0,54998.0,54761.0,54213.0,52259.0,35372.0,36908.0,37784.0,38559.0,39542.0,40503.0,41643.0,42789.0,44261.0,45182.0,46036.0,47140.0,48280.0,49095.0,51303.0,51159.0
8,874,813,maldonado,3,8,1,Finished,9478,4370,7436,9662,11314,12753,14335,15997,17775,19549,21148,22513,24145,25012,26228,28638,45251,31341,31926.0,31676.0,31758.0,32912.0,33508.0,34004.0,34989.0,35468.0,36334.0,36502.0,36433.0,36645.0,36241.0,36689.0,38870.0,56081.0,56267.0,55697.0,53428.0,36742.0,38808.0,39825.0,40648.0,41581.0,42592.0,43615.0,44511.0,45818.0,46423.0,47223.0,48367.0,49315.0,50056.0,52326.0,52364.0
9,874,817,ricciardo,5,10,1,Finished,10752,4596,7916,10848,12141,13461,15044,16693,18421,20079,22029,23572,25342,26695,28339,29713,33240,35584,36579.0,36838.0,37265.0,38049.0,38518.0,39591.0,40472.0,41412.0,41924.0,42938.0,43378.0,43917.0,44319.0,45828.0,47029.0,50229.0,68884.0,68424.0,66914.0,50662.0,52373.0,53501.0,55425.0,56061.0,56780.0,57814.0,58911.0,60974.0,61755.0,62676.0,63773.0,64208.0,64666.0,67153.0,66919.0
10,874,10,glock,206,16,11,+1 Lap,12805,5466,10143,15489,19337,22358,25283,28735,31883,34860,37573,40994,44448,47222,50009,52959,53189,39293,42367.0,47678.0,67035.0,69509.0,71546.0,73745.0,75859.0,77521.0,79535.0,82108.0,84476.0,87590.0,89277.0,91858.0,94722.0,97041.0,100384.0,102613.0,103036.0,88454.0,92568.0,97685.0,119397.0,122549.0,125816.0,127714.0,129738.0,132301.0,133943.0,135474.0,137332.0,140931.0,142849.0,146663.0,
11,874,154,grosjean,208,19,12,+2 Laps,13556,9828,16014,20044,23368,25377,31345,59379,61042,62523,63638,64341,64989,65507,66953,66619,67113,52732,56716.0,57799.0,59637.0,65093.0,81927.0,81709.0,83780.0,83514.0,83427.0,83586.0,84810.0,84655.0,84006.0,84322.0,86661.0,88939.0,90755.0,90307.0,88438.0,71633.0,73502.0,75099.0,77516.0,79233.0,81299.0,82852.0,84941.0,88305.0,90196.0,92316.0,95395.0,101580.0,111121.0,,
12,874,5,kovalainen,207,15,11,+1 Lap,14025,5610,9021,12136,14573,16970,19519,22317,25193,27774,30275,32525,34631,36715,39602,43153,43442,31540,53152.0,54701.0,56407.0,58950.0,60776.0,62841.0,65893.0,68245.0,72121.0,74388.0,76522.0,78532.0,80236.0,82879.0,86221.0,88385.0,90381.0,93759.0,93902.0,79536.0,83369.0,86300.0,91282.0,113633.0,117852.0,119656.0,125119.0,128110.0,129844.0,131412.0,133080.0,134723.0,135857.0,138126.0,
13,874,818,vergne,5,13,1,Finished,16046,6263,10292,13150,15297,17657,20123,23025,25950,28497,30961,33320,35397,37878,41236,44211,44731,34405,57514.0,58039.0,59833.0,60407.0,61270.0,63044.0,63458.0,63526.0,64085.0,64619.0,64720.0,65256.0,65446.0,66581.0,67311.0,67883.0,70310.0,87761.0,85341.0,67909.0,68812.0,68951.0,69193.0,69660.0,70686.0,72091.0,73951.0,75745.0,76894.0,78098.0,79405.0,80661.0,82497.0,86392.0,88645.0
14,874,814,resta,10,12,1,Finished,16640,6567,10518,14693,16182,18157,20793,23375,26407,29198,31424,33849,38045,55890,56999,57936,56852,41142,42779.0,44032.0,45267.0,47018.0,48277.0,49711.0,51255.0,52688.0,55876.0,57690.0,59115.0,60313.0,61144.0,65503.0,85350.0,84982.0,84552.0,84110.0,81803.0,64754.0,66321.0,67139.0,68043.0,68943.0,70229.0,71688.0,73170.0,74910.0,76200.0,76510.0,77580.0,78717.0,79683.0,82361.0,83460.0
15,874,30,michael_schumacher,131,11,1,Finished,17973,6939,11085,15562,17789,20169,22502,25195,27747,30368,32732,34587,37009,38956,42149,44491,47640,47405,47924.0,48048.0,48452.0,49567.0,50094.0,50551.0,51778.0,53000.0,53926.0,55000.0,55369.0,55562.0,55457.0,56678.0,57553.0,59042.0,59908.0,62415.0,76219.0,58871.0,59906.0,59890.0,59932.0,59988.0,59771.0,59653.0,60190.0,61445.0,62004.0,63002.0,64082.0,64851.0,64997.0,67507.0,67769.0
16,874,37,rosa,164,18,11,+1 Lap,19028,7852,12550,16886,20529,24179,27830,31765,36357,40213,44073,48380,52639,56956,60741,64275,70239,78398,80904.0,83175.0,85411.0,88479.0,90810.0,93258.0,96001.0,99705.0,102726.0,106112.0,109106.0,113467.0,116444.0,120646.0,125834.0,129468.0,133606.0,140146.0,159133.0,144168.0,149544.0,154118.0,157436.0,160559.0,163528.0,166209.0,169773.0,176527.0,179530.0,181809.0,184668.0,186999.0,189209.0,193373.0,
17,874,819,pic,206,20,5,Engine,20012,8373,15819,22351,26553,30740,36857,40765,44724,48625,52275,55939,59676,66170,84746,85240,84432,68799,70691.0,72241.0,74296.0,77060.0,78782.0,80852.0,83432.0,86960.0,89867.0,93188.0,96899.0,102361.0,109405.0,152294.0,158995.0,160995.0,163149.0,166574.0,172663.0,,,,,,,,,,,,,,,,
18,874,808,petrov,207,17,11,+1 Lap,21796,8471,13690,17468,21093,24672,28278,33084,37113,40624,45553,49103,53245,57314,61379,64445,65671,51987,59367.0,78745.0,81179.0,84374.0,86730.0,88887.0,91328.0,93035.0,95431.0,98059.0,101671.0,104262.0,107122.0,109986.0,112501.0,114716.0,118768.0,121037.0,121841.0,107582.0,112196.0,117164.0,123240.0,131734.0,153094.0,155023.0,159978.0,162431.0,163559.0,167045.0,180227.0,181731.0,183352.0,187384.0,
