,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,343,17,webber,9,3,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14947,14637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351.0,7236.0,11875.0,32320.0,32032.0,31563.0,31990.0,31799.0,29475.0,29269.0,29601.0,29178.0,28330.0,26356.0,25476.0,25204.0,24838.0,24512.0,24285.0
1,343,1,hamilton,1,1,1,Finished,454,733,334,550,416,491,468,439,522,498,520,456,274,530,632,16509,16064,1423,1515,1394,1671,1330,1382,1662,1501,1536,1350,1713,1394,1270,1424,1384,1192.0,1281.0,1150.0,1163.0,1254.0,1205.0,1101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,343,20,vettel,9,22,4,Collision,1477,1807,1988,1892,1987,2123,2257,2488,2528,2632,2531,2686,2554,2624,18873,15484,15412,831,889,860,932,785,925,1132,996,931,755,729,462,631,898,863,760.0,730.0,686.0,813.0,660.0,444.0,429.0,,,,,,,,,,,,,,,,,,,
3,343,18,button,1,2,1,Finished,2817,3120,3267,3406,3345,3664,3638,3615,3805,4005,4012,3940,3779,3656,3307,0,0,2340,2633,2935,2861,2548,2688,2746,2663,2814,2647,3086,2707,3300,3283,3075,2757.0,2505.0,2231.0,2551.0,2599.0,2444.0,2187.0,1688.0,1667.0,1440.0,1024.0,1183.0,709.0,831.0,1049.0,0.0,1114.0,1680.0,2091.0,2501.0,2400.0,3177.0,3165.0,3309.0,3398.0,2645.0
4,343,30,michael_schumacher,131,4,1,Finished,3323,4773,5695,6706,7636,8949,10096,10984,11953,13077,14147,15087,15947,16910,33699,31350,32019,18364,19516,20565,21365,22111,23263,24714,25356,26528,27788,29010,29401,30087,31273,32299,33470.0,34199.0,34824.0,35516.0,36872.0,37972.0,38702.0,38111.0,39376.0,40283.0,39812.0,39668.0,39750.0,39964.0,39753.0,37384.0,37049.0,36669.0,36002.0,35416.0,34041.0,33822.0,33433.0,33172.0,32560.0,31110.0
5,343,3,rosberg,131,5,1,Finished,3874,5664,6699,7738,8730,10512,11671,12492,13385,14600,15646,16604,17452,18081,18406,32300,33001,19479,20750,21776,22991,24005,25373,26828,27691,29370,30544,32178,32776,33282,34665,35860,36846.0,37582.0,38132.0,38625.0,39545.0,40390.0,40821.0,40102.0,40948.0,41575.0,41102.0,41267.0,41140.0,41253.0,40804.0,38361.0,38165.0,38005.0,37399.0,36718.0,35533.0,35783.0,35034.0,34441.0,33828.0,32266.0
6,343,9,kubica,4,6,1,Finished,4202,6252,7261,8196,9305,10893,12261,13215,14207,15365,16322,17154,18392,34838,34604,32959,33765,20165,21583,22875,23799,24534,25958,27381,28444,30037,31189,32669,33351,33906,35330,36469,37496.0,38255.0,38892.0,39334.0,40359.0,40966.0,41477.0,41044.0,41975.0,42649.0,42454.0,42617.0,42360.0,42628.0,42479.0,39544.0,39332.0,39212.0,38765.0,38026.0,36627.0,37035.0,36314.0,35783.0,34670.0,32824.0
7,343,13,massa,6,7,1,Finished,4623,7047,8068,8864,10033,11471,12969,13955,14934,16594,17694,18415,19097,35841,35820,33872,35727,22367,23411,24300,25359,25855,26892,28260,29250,30726,32265,33661,34365,34987,36264,37318,38234.0,39108.0,40059.0,40742.0,41497.0,42030.0,42411.0,41818.0,43166.0,44013.0,43648.0,43782.0,43817.0,44027.0,43754.0,41368.0,41246.0,41294.0,41053.0,40706.0,39633.0,39803.0,39122.0,38787.0,38430.0,36635.0
8,343,808,petrov,4,15,11,+1 Lap,5036,7746,8962,10327,11291,12424,13927,15247,16271,17634,18822,20276,38260,38353,38315,35582,36248,23130,24586,25771,26723,27074,28101,29143,30075,31437,33000,34463,35173,36201,37415,38603,39730.0,40666.0,41567.0,42533.0,43718.0,44531.0,44716.0,44018.0,44694.0,46037.0,45944.0,45977.0,46065.0,46227.0,46087.0,43560.0,43321.0,43276.0,43079.0,44591.0,45345.0,104510.0,132907.0,131653.0,130125.0,
9,343,155,kobayashi,15,10,1,Finished,5473,8495,10389,11806,13086,14670,15810,16982,18041,19554,40225,40598,41151,41738,42236,40025,41127,27356,28346,29445,30540,31282,33067,34069,34479,35247,36277,38156,38754,39495,40770,41818,42659.0,43769.0,44517.0,45443.0,46328.0,47294.0,48022.0,47855.0,49012.0,49781.0,50006.0,50538.0,50850.0,51725.0,52081.0,50086.0,50792.0,53224.0,54748.0,55769.0,56940.0,58894.0,60157.0,63463.0,64915.0,65650.0
