,0,1,2
0,3,131,1:15.989
1,1,131,1:16.048
2,817,9,1:16.384
3,20,9,1:16.547
4,4,6,1:16.686
5,8,6,1:17.389
6,818,5,1:17.540
7,825,1,1:17.555
8,826,5,1:17.594
9,815,10,1:17.755
10,807,10,1:17.846
11,18,1,1:17.890
12,822,3,1:18.082
13,154,208,1:18.196
14,813,208,1:18.356
15,13,3,1:18.209
16,821,15,1:18.741
17,16,15,1:18.745
18,824,206,1:19.332
19,820,206,1:19.928
20,155,207,1:20.133
21,828,207,1:21.732
