,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,352.0,20.0,vettel,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15160.0,4119.0,3596.0,3543.0,3079.0,2938.0,2629.0,1707.0,1785.0,1549.0,1573.0,1385.0,1760.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,352.0,9.0,kubica,19.0,36.0,Wheel,697.0,1435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,352.0,17.0,webber,2.0,1.0,Finished,1171.0,2046.0,643.0,855.0,853.0,620.0,989.0,1119.0,1639.0,1571.0,1693.0,2073.0,2159.0,1865.0,1911.0,2214.0,2105.0,2083.0,2235.0,2331.0,2376.0,2186.0,2288.0,1243.0,0.0,8431.0,7507.0,7023.0,6389.0,5169.0,3976.0,3500.0,3807.0,3768.0,3543.0,2953.0,3165.0,1907.0,2485.0,2056.0,2395.0,2339.0,2546.0,2520.0,2836.0,2286.0,2484.0,2630.0,2001.0,1937.0,2728.0,2636.0,905.0
3,352.0,4.0,alonso,3.0,1.0,Finished,3608.0,2635.0,1525.0,1721.0,1572.0,972.0,1962.0,2954.0,3970.0,4490.0,4975.0,5624.0,5871.0,6097.0,6596.0,6832.0,6655.0,7009.0,7549.0,7807.0,8171.0,7787.0,7599.0,9464.0,24397.0,13680.0,14094.0,13265.0,12256.0,10921.0,10291.0,9070.0,8677.0,8609.0,7977.0,7157.0,6738.0,4330.0,5090.0,4205.0,5454.0,5115.0,5135.0,5113.0,5441.0,4576.0,4672.0,5003.0,4270.0,3835.0,4437.0,4103.0,2721.0
4,352.0,18.0,button,4.0,1.0,Finished,4640.0,4092.0,2561.0,3187.0,2737.0,1616.0,2703.0,3998.0,5078.0,6070.0,6941.0,7742.0,8370.0,8852.0,9650.0,10079.0,10131.0,10679.0,11320.0,11818.0,12406.0,12369.0,12321.0,12246.0,10557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18894.0,17158.0,17149.0,17565.0,17507.0,18059.0,17928.0,16645.0,16257.0,15570.0,15525.0,15348.0,15927.0,15198.0,13522.0
5,352.0,1.0,hamilton,5.0,1.0,Finished,5716.0,5239.0,3500.0,4287.0,5014.0,2004.0,3173.0,4488.0,5965.0,6729.0,7745.0,8818.0,9387.0,9949.0,10707.0,11187.0,11383.0,12252.0,12824.0,13363.0,13767.0,15552.0,33517.0,32852.0,29019.0,17247.0,17628.0,17375.0,16812.0,16337.0,15158.0,13747.0,12856.0,12080.0,10908.0,9375.0,9025.0,8574.0,10366.0,10685.0,12855.0,15294.0,16839.0,19726.0,21666.0,22874.0,25164.0,27248.0,27874.0,29513.0,32736.0,34543.0,39595.0
6,352.0,22.0,barrichello,9.0,1.0,Finished,7737.0,6332.0,4950.0,5228.0,6048.0,2931.0,5516.0,7546.0,9419.0,11510.0,13830.0,15634.0,17157.0,18719.0,20235.0,21743.0,22773.0,24107.0,25645.0,28521.0,50042.0,50328.0,50317.0,49347.0,46883.0,36886.0,37487.0,38538.0,39629.0,42324.0,42800.0,42697.0,42901.0,43306.0,43595.0,43848.0,44439.0,42927.0,44937.0,45569.0,48481.0,49814.0,51538.0,54514.0,56764.0,58065.0,59652.0,61903.0,64609.0,66500.0,69111.0,70454.0,70846.0
7,352.0,30.0,michael_schumacher,6.0,1.0,Finished,8291.0,7418.0,5533.0,6126.0,7037.0,3428.0,5391.0,6550.0,7919.0,9325.0,10609.0,12083.0,13234.0,13947.0,15114.0,16216.0,16866.0,17795.0,18790.0,19903.0,20837.0,21155.0,23182.0,40778.0,39213.0,30362.0,31965.0,33425.0,34485.0,35617.0,36175.0,36390.0,37119.0,37704.0,38157.0,37848.0,38826.0,37210.0,38788.0,40355.0,43005.0,44710.0,47394.0,49039.0,50888.0,51945.0,54184.0,56599.0,56258.0,56468.0,57969.0,58046.0,59933.0
8,352.0,3.0,rosberg,17.0,22.0,Suspension,8673.0,12535.0,10481.0,11455.0,12201.0,6651.0,10223.0,11797.0,14497.0,17142.0,19448.0,21542.0,23287.0,25391.0,27487.0,29767.0,31129.0,33027.0,35060.0,37104.0,38603.0,39492.0,40331.0,40549.0,38978.0,30224.0,31700.0,32958.0,34007.0,35144.0,35741.0,35965.0,36434.0,37024.0,37490.0,37328.0,38160.0,36571.0,38315.0,40161.0,42438.0,44187.0,46760.0,48321.0,50158.0,51329.0,53981.0,,,,,,
9,352.0,2.0,heidfeld,8.0,1.0,Finished,9330.0,8748.0,7401.0,7382.0,8550.0,4260.0,6046.0,8347.0,10360.0,12771.0,14887.0,16877.0,18497.0,20127.0,21791.0,23349.0,24466.0,27618.0,46034.0,45990.0,46207.0,45811.0,45449.0,44778.0,42600.0,32442.0,33977.0,35781.0,36962.0,38615.0,39141.0,39110.0,39380.0,40093.0,40689.0,40486.0,41168.0,39815.0,41430.0,42404.0,45447.0,47404.0,50374.0,53329.0,55920.0,57041.0,58666.0,60915.0,64315.0,65988.0,68463.0,69208.0,69648.0
