,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
2,124,14,coulthard,1,9,6,Gearbox,113461,280359,437276,590749,742227,836091,928880,1020984,1122452.0,1286713.0,1449054.0,1545180.0,1636505.0,1728185.0,1823547.0,1914978.0,2007401.0,2099582.0,2191493.0,2282799.0,2373985.0,2484276.0,2592910.0,2695733.0,2796948.0,2900879.0,3014046.0,3118571.0,3223159.0,3324341.0,3431122.0,3535150.0,3635654.0,,,,,,,,,,,,,,,,,,,,,,,,,
3,124,15,trulli,4,14,20,Spun off,114415,281586,437893,591610,742880,839147,933380,1027663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,124,31,montoya,3,2,1,Finished,115949,282853,439418,592895,743360,840897,934501,1028836,1126583.0,1289309.0,1444861.0,1536730.0,1628916.0,1722131.0,1815082.0,1908851.0,2002426.0,2095120.0,2186948.0,2278380.0,2369801.0,2461543.0,2553392.0,2644815.0,2735594.0,2827093.0,2917847.0,3008696.0,3100113.0,3190890.0,3280941.0,3370266.0,3459468.0,3549356.0,3638499.0,3727957.0,3842876.0,3937523.0,4028748.0,4121464.0,4213559.0,4306213.0,4397995.0,4489352.0,4580630.0,4672345.0,4763261.0,4854565.0,4945413.0,5036315.0,5126611.0,5216643.0,5306614.0,5396130.0,5485621.0,5575472.0,5665304.0,5755419.0
5,124,30,michael_schumacher,6,1,1,Finished,118216,283600,440221,594600,744035,839314,933520,1027953,1124455.0,1288607.0,1444795.0,1537748.0,1629182.0,1722276.0,1815248.0,1909003.0,2000208.0,2090328.0,2180719.0,2270410.0,2360507.0,2450153.0,2539586.0,2630288.0,2719746.0,2809514.0,2899823.0,2990159.0,3080025.0,3171434.0,3260933.0,3349561.0,3438250.0,3527509.0,3616998.0,3706355.0,3796398.0,3911627.0,4007061.0,4097871.0,4188819.0,4279886.0,4370565.0,4460892.0,4551206.0,4642056.0,4732561.0,4824121.0,4915158.0,5006262.0,5097098.0,5188155.0,5278696.0,5369287.0,5459833.0,5550304.0,5640752.0,5736792.0
10,124,56,irvine,19,4,11,+1 Lap,119827,285278,442192,596362,746337,844463,940262,1036183,1137922.0,1291678.0,1446748.0,1546829.0,1642378.0,1737029.0,1832341.0,1927138.0,2022093.0,2116764.0,2211338.0,2305628.0,2399592.0,2493891.0,2589788.0,2683776.0,2777364.0,2870753.0,2964147.0,3057270.0,3151837.0,3245092.0,3338509.0,3431307.0,3525722.0,3619506.0,3712288.0,3804836.0,3927865.0,4025504.0,4118560.0,4212176.0,4308062.0,4402731.0,4498248.0,4592112.0,4685938.0,4780078.0,4873683.0,4967867.0,5062215.0,5156321.0,5249808.0,5343953.0,5440456.0,5536901.0,5632269.0,5729001.0,5829882.0,
8,124,37,rosa,19,8,15,+5 Laps,120772,285953,442929,597437,746817,845067,944435,1041843,1145416.0,1294288.0,1450798.0,1547508.0,1645018.0,1740193.0,1835551.0,1930671.0,2029328.0,2144231.0,2258006.0,2379538.0,2764435.0,2866065.0,2959337.0,3053425.0,3146886.0,3240970.0,3334018.0,3427250.0,3520346.0,3613257.0,3707521.0,3800580.0,3895299.0,3988454.0,4080873.0,4173310.0,4265332.0,4357612.0,4449849.0,4566958.0,4665207.0,4757517.0,4850201.0,4943947.0,5037679.0,5131700.0,5224836.0,5317359.0,5410224.0,5502220.0,5593759.0,5685560.0,5777123.0,,,,,
1,124,11,sato,17,13,10,Electrical,121663,286970,444834,598559,747373,845413,942770,1037967,1144794.0,1293625.0,1518779.0,1630886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,124,17,webber,18,5,12,+2 Laps,123286,288395,445683,599548,747852,846756,945452,1043341,1149900.0,1295811.0,1451784.0,1549578.0,1645552.0,1741527.0,1837711.0,1935246.0,2031903.0,2127741.0,2223690.0,2318937.0,2414088.0,2509976.0,2604879.0,2699399.0,2794468.0,2889174.0,2983184.0,3077917.0,3174587.0,3268383.0,3362222.0,3455745.0,3549176.0,3645106.0,3795472.0,3901782.0,3997067.0,4092068.0,4188700.0,4287191.0,4384051.0,4480353.0,4576482.0,4673978.0,4771431.0,4866565.0,4961912.0,5057441.0,5152693.0,5247097.0,5340897.0,5434193.0,5529355.0,5624130.0,5721613.0,5829005.0,,
12,124,62,yoong,18,7,13,+3 Laps,124624,290025,447244,601272,749074,852522,954679,1053546,1155118.0,1297321.0,1452570.0,1551263.0,1652586.0,1750089.0,1846985.0,1943742.0,2043520.0,2141793.0,2242694.0,2341880.0,2439076.0,2536450.0,2634236.0,2730813.0,2828572.0,2925827.0,3022172.0,3119057.0,3218482.0,3317592.0,3416744.0,3512268.0,3607351.0,3702864.0,3798323.0,3892976.0,4019439.0,4126346.0,4222762.0,4321797.0,4421962.0,4518013.0,4614292.0,4710301.0,4806176.0,4903263.0,5001542.0,5096915.0,5193626.0,5288830.0,5385416.0,5482803.0,5583151.0,5679157.0,5774940.0,,,
7,124,35,villeneuve,16,10,41,Broken wing,128318,291460,448508,602643,749451,850396,946395,1042868,1147772.0,1313053.0,1453920.0,1552956.0,1665946.0,1765949.0,1860186.0,1954464.0,2048936.0,2143650.0,2238795.0,2332465.0,2426439.0,2520589.0,2614600.0,2708732.0,2802272.0,2896693.0,2991567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,124,8,raikkonen,1,3,1,Finished,153633,351581,452825,607104,751229,849022,944656,1038724,1138576.0,1292354.0,1446922.0,1542902.0,1634657.0,1726361.0,1818250.0,1910277.0,2003062.0,2095582.0,2187597.0,2279208.0,2370470.0,2462431.0,2554012.0,2645503.0,2736349.0,2827525.0,2918454.0,3009373.0,3100648.0,3191759.0,3282095.0,3372572.0,3462524.0,3551793.0,3641519.0,3730280.0,3818821.0,3933355.0,4032722.0,4124724.0,4217455.0,4309751.0,4402968.0,4495263.0,4586510.0,4677162.0,4769220.0,4859995.0,4950347.0,5040606.0,5130755.0,5220950.0,5310887.0,5400913.0,5490512.0,5580700.0,5670019.0,5761858.0
13,124,63,salo,7,6,12,+2 Laps,323440,450469,603824,749530,850675,946896,1043660,1148492,1295177.0,1451059.0,1547733.0,1643262.0,1737484.0,1833773.0,1928107.0,2022620.0,2117179.0,2211996.0,2306345.0,2400572.0,2494467.0,2590194.0,2684265.0,2778032.0,2871493.0,2964591.0,3057827.0,3152205.0,3245631.0,3339174.0,3431871.0,3554373.0,3651575.0,3745709.0,3839139.0,3932784.0,4026911.0,4123337.0,4218992.0,4314048.0,4409350.0,4504422.0,4600166.0,4694317.0,4787808.0,4881211.0,4974019.0,5066924.0,5159609.0,5252268.0,5344524.0,5438069.0,5530294.0,5624378.0,5727455.0,5831688.0,,
9,124,49,frentzen,21,11,2,Disqualified,451291,604535,750812,851475,947412,1043924,1176706,1298213,1453201.0,1551904.0,1647229.0,1742242.0,1837961.0,1932520.0,2026751.0,2120285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
