,0,1,2
0,3,131,1:14.874
1,1,131,1:14.953
2,20,9,1:15.548
3,822,3,1:15.550
4,13,3,1:15.578
5,817,9,1:15.589
6,4,6,1:15.814
7,818,5,1:16.162
8,18,1,1:16.182
9,8,6,1:16.214
10,807,10,1:16.300
11,825,1,1:16.310
12,815,10,1:16.472
13,154,208,1:16.687
14,826,5,1:16.713
15,16,15,1:17.314
16,813,208,1:18.328
17,820,206,1:18.348
18,824,206,1:18.359
19,155,207,1:19.278
20,828,207,1:19.820
21,821,15,3:00.00
