,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
9,880,154,grosjean,208,10,1,Finished,107379,203347,298760,394874,511012,609537,704079,797093,892651,986257,1080033,1173957,1268313,1362313,1456329,1550388,1644314,1738496,1850793,1948805,2042303,2135450,2229538,2321785,2415179.0,2509046.0,2603123.0,2696207.0,2793343.0,2887573.0,2980260.0,3072799.0,3166030.0,3259105.0,3351938.0,3444892.0,3556688.0,3654700.0,3745701.0,3836571.0,3926966.0,4017468.0,4108012.0,4198593.0,4290134.0,4381471.0,4473438.0,4565730.0,4657204.0,4748379.0,4839936.0,4931143.0,5022212.0,5114796.0,5209862.0,5301885.0,5393428.0,5485984.0
12,880,815,perez,1,11,1,Finished,108097,203862,299310,394957,490340,585741,680872,775718,870680,965544,1062509,1159431,1254565,1349518,1444253,1558522,1657036,1749960,1843587,1937878,2032397,2128820,2242316,2342078,2435064.0,2528025.0,2620597.0,2712873.0,2807295.0,2899859.0,2992517.0,3085069.0,3177893.0,3270311.0,3363250.0,3455183.0,3547138.0,3638987.0,3731589.0,3823589.0,3933540.0,4031173.0,4121506.0,4211652.0,4301992.0,4391918.0,4482480.0,4573941.0,4664576.0,4755038.0,4845766.0,4936641.0,5026761.0,5117452.0,5210376.0,5302606.0,5393925.0,5486592.0
18,880,822,bottas,3,14,11,+1 Lap,108866,204421,300133,398776,496175,612991,713315,807314,901007,995894,1090358,1185209,1280129,1375717,1470187,1564404,1659215,1753439,1848220,1942568,2037581,2132414,2231635,2346422,2446617.0,2539557.0,2632157.0,2725559.0,2822977.0,2916117.0,3008850.0,3101317.0,3194840.0,3288003.0,3381201.0,3474032.0,3567277.0,3660732.0,3753590.0,3866166.0,3966475.0,4057127.0,4147960.0,4241624.0,4333765.0,4427519.0,4520678.0,4613239.0,4705957.0,4797735.0,4889951.0,4982549.0,5074261.0,5165557.0,5256573.0,5347758.0,5439768.0,
14,880,818,vergne,5,12,1,Finished,109716,205419,300339,395671,492960,588137,683376,778297,892654,994245,1088399,1182916,1276295,1369780,1463062,1555944,1648798,1741540,1834503,1927560,2020844,2114469,2208584,2324108,2423811.0,2516201.0,2608770.0,2701289.0,2796616.0,2889494.0,2981538.0,3073473.0,3166514.0,3260071.0,3352541.0,3445451.0,3538503.0,3630723.0,3722909.0,3814832.0,3906379.0,3997746.0,4090214.0,4201689.0,4299303.0,4390112.0,4480524.0,4571187.0,4661302.0,4750800.0,4840479.0,4931673.0,5022638.0,5114864.0,5212515.0,5303760.0,5394671.0,5487082.0
10,880,813,maldonado,3,21,20,Spun off,110308,208764,304377,399976,495599,590527,686031,781354,877631,994702,1093156,1186071,1280517,1376034,1470617,1565255,1660224,1755256,1849684,1946084,2040895,2137611,2232833,2328024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,880,821,gutierrez,15,13,11,+1 Lap,110921,206270,301298,396592,512667,613240,707886,803542,897831,993260,1087705,1182867,1279663,1374642,1468498,1562726,1656627,1752213,1846578,1940958,2035101,2130587,2225508,2319248,2412757.0,2508621.0,2624809.0,2724889.0,2824476.0,2919240.0,3012884.0,3104299.0,3196111.0,3288590.0,3381953.0,3475417.0,3568738.0,3662919.0,3757820.0,3850676.0,3942688.0,4036587.0,4129746.0,4222935.0,4315466.0,4407552.0,4499801.0,4594567.0,4687095.0,4781160.0,4874312.0,4967430.0,5061556.0,5154274.0,5246936.0,5339831.0,5432317.0,
20,880,824,jules_bianchi,206,15,11,+1 Lap,111287,208361,304104,401310,497494,594116,690770,789686,906311,1007695,1102570,1196835,1290910,1384721,1478812,1573621,1668702,1763836,1858693,1954050,2049444,2144925,2240714,2336281,2433128.0,2530063.0,2645875.0,2747900.0,2845730.0,2943178.0,3036726.0,3131878.0,3225341.0,3318346.0,3411284.0,3503880.0,3596607.0,3690322.0,3787083.0,3884380.0,3977676.0,4071037.0,4163891.0,4256559.0,4349111.0,4442010.0,4535599.0,4633353.0,4726731.0,4840149.0,4939687.0,5030141.0,5121297.0,5214013.0,5305878.0,5399274.0,5501295.0,
16,880,820,chilton,206,17,12,+2 Laps,112024,210608,306971,404040,505370,637811,740232,834727,929391,1024088,1118979,1213738,1308694,1404540,1500844,1597576,1693589,1790234,1914375,2016197,2111285,2205745,2301602,2396297,2491507.0,2587072.0,2684056.0,2784252.0,2880460.0,2975425.0,3070876.0,3170156.0,3267071.0,3383941.0,3484883.0,3579521.0,3672968.0,3766166.0,3858812.0,3951593.0,4043942.0,4136984.0,4231626.0,4325337.0,4420604.0,4515553.0,4610598.0,4703877.0,4796087.0,4888861.0,4981813.0,5076641.0,5169464.0,5262566.0,5358253.0,5453253.0,,
19,880,823,garde,207,18,12,+2 Laps,112131,209501,305771,403456,504890,604643,726535,828923,924216,1019266,1114578,1210130,1306627,1403213,1500023,1616707,1719224,1814391,1909668,2006563,2101716,2201509,2298547,2393951,2490704.0,2586360.0,2683808.0,2782770.0,2879255.0,2974690.0,3070084.0,3165527.0,3263808.0,3380975.0,3481678.0,3575172.0,3671266.0,3764547.0,3857183.0,3950272.0,4043297.0,4136555.0,4231261.0,4325108.0,4420190.0,4515269.0,4611865.0,4708419.0,4804611.0,4899900.0,4998264.0,5093647.0,5189205.0,5286234.0,5383018.0,5479879.0,,
13,880,817,ricciardo,5,19,9,Hydraulics,112854,211616,308183,404596,502226,597183,691365,788250,882830,977431,1072054,1166711,1261285,1356220,1470844,1572132,1665593,1758532,1851062,1945103,2038183,2132670,2227391,2320317,2413672.0,2507690.0,2600669.0,2694625.0,2791725.0,2906281.0,3005351.0,3096681.0,3187562.0,3278868.0,3371080.0,3464262.0,3557092.0,3649772.0,3742411.0,,,,,,,,,,,,,,,,,,,
