,0,1,2
0,71,3,1:21.952
1,30,22,1:22.742
2,14,3,1:23.109
3,77,6,1:23.220
4,55,6,1:23.754
5,57,1,1:23.857
6,65,22,1:23.885
7,84,27,1:24.447
8,56,17,1:24.857
9,87,1,1:24.933
10,22,17,1:25.081
11,44,27,1:25.125
12,81,29,1:25.447
13,49,15,1:25.661
14,79,25,1:25.808
15,69,18,1:25.969
16,63,25,1:26.473
17,94,18,1:26.913
18,96,15,1:27.145
19,93,31,1:28.337
20,92,30,1:29.039
21,64,28,1:29.244
22,50,31,1:29.391
23,90,28,1:29.608
24,85,30,1:30.149
25,89,29,1:31.542
