,0,1,2
0,1,131,1:29.398
1,20,9,1:29.501
2,17,9,1:29.608
3,8,208,1:29.852
4,154,208,1:29.959
5,817,5,1:30.223
6,13,6,1:29.825
7,4,6,1:29.962
8,18,1,1:30.269
9,807,15,1:30.231
10,3,131,1:30.326
11,814,10,1:30.697
12,815,1,1:30.933
13,821,15,1:31.010
14,16,10,1:31.010
15,818,5,1:31.104
16,822,3,1:31.693
17,813,3,1:31.707
18,819,207,1:32.937
19,824,206,1:33.063
20,823,207,1:33.734
21,820,206,1:34.098
