,0,1,2
0,71,3,1:17.225
1,30,22,1:17.512
2,14,3,1:17.925
3,55,6,1:18.761
4,22,17,1:18.810
5,44,27,1:19.047
6,77,6,1:19.051
7,57,1,1:19.238
8,84,27,1:19.384
9,65,22,1:19.555
10,56,17,1:19.845
11,49,15,1:20.309
12,87,1,1:20.527
13,63,25,1:20.796
14,96,15,1:20.943
15,81,29,1:21.076
16,69,18,1:21.323
17,89,29,1:21.894
18,79,25,1:21.930
19,94,18,1:22.104
20,85,30,1:23.466
21,92,30,1:23.647
22,64,28,1:24.184
23,90,28,1:24.865
