,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1,967.0,1.0,hamilton,1.0,1.0,Finished,134120.0,257552.0,378855.0,500008.0,619563.0,738183.0,856353.0,944415.0,1031698.0,1118377.0,1204827.0,1291713.0,1383587.0,1512926.0,1645999.0,1772148.0,1897388.0,2021155.0,2143270.0,2262192.0,4388936.0,4510732.0,4631665.0,4752554.0,4872808.0,4993723.0,5113707.0,5249733.0,6847419.0,6970510.0,7093065.0,7179938.0,7266207.0,7352655.0,7438434.0,7524127.0,7610438.0,7696678.0,7782973.0,7868743.0,7955004.0,8040685.0,8126432.0,8212071.0,8297876.0,8384068.0,8470001.0,8563846.0,8701511.0,8843386.0,8975227.0,9105479.0,9228497.0,9350588.0,9475289.0,9562915.0,9649550.0,9735786.0,9823170.0,9909871.0,9996209.0,10082212.0,10168379.0,10254106.0,10340574.0,10426735.0,10513533.0,10600016.0,10686498.0,10773050.0,10861335.0
2,967.0,3.0,rosberg,2.0,1.0,Finished,135474.0,258982.0,379182.0,500703.0,620515.0,738632.0,857771.0,946451.0,1033899.0,1120168.0,1207745.0,1294738.0,1389478.0,1514175.0,1646520.0,1772863.0,1898581.0,2022049.0,2144366.0,2265377.0,4389978.0,4511891.0,4632854.0,4753950.0,4873690.0,4995222.0,5114927.0,5251659.0,6848442.0,6971224.0,7093809.0,7182593.0,7269481.0,7356670.0,7443262.0,7529558.0,7615892.0,7703178.0,7790874.0,7878539.0,7965090.0,8051580.0,8138426.0,8229519.0,8315976.0,8402313.0,8488535.0,8589654.0,8704558.0,8846448.0,8977424.0,9106636.0,9229239.0,9351264.0,9475745.0,9564744.0,9652314.0,9739907.0,9827315.0,9914216.0,10001117.0,10088131.0,10174768.0,10261610.0,10347999.0,10434521.0,10521881.0,10608991.0,10696472.0,10784577.0,10872790.0
4,967.0,8.0,raikkonen,20.0,4.0,Collision,137500.0,260845.0,381905.0,502342.0,621973.0,741099.0,858854.0,950626.0,1039910.0,1129277.0,1218309.0,1307156.0,1411965.0,1518685.0,1648360.0,1775165.0,1900343.0,2023998.0,2146612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,967.0,830.0,max_verstappen,3.0,1.0,Finished,139517.0,261488.0,382353.0,503148.0,622495.0,741512.0,859172.0,948081.0,1035790.0,1123571.0,1210957.0,1297989.0,1395723.0,1520940.0,1648935.0,1775908.0,1901136.0,2025071.0,2147842.0,2266527.0,4390281.0,4512628.0,4633762.0,4754326.0,4874493.0,4995916.0,5115202.0,5252696.0,6848981.0,6972321.0,7094183.0,7181169.0,7267660.0,7353655.0,7439941.0,7525901.0,7612239.0,7703067.0,7789755.0,7875994.0,7962246.0,8048941.0,8141639.0,8246626.0,8332387.0,8418736.0,8506358.0,8610391.0,8718899.0,8850126.0,8981504.0,9109191.0,9231880.0,9358413.0,9488742.0,9579188.0,9667952.0,9756361.0,9845021.0,9933139.0,10020922.0,10107133.0,10192908.0,10279085.0,10365021.0,10452151.0,10537456.0,10623705.0,10710149.0,10795772.0,10882816.0
7,967.0,20.0,vettel,5.0,1.0,Finished,141969.0,262527.0,385430.0,505079.0,625457.0,742608.0,860427.0,951044.0,1040592.0,1153043.0,1268281.0,1357801.0,1469286.0,1577968.0,1681295.0,1796303.0,1918536.0,2042241.0,2159559.0,2290345.0,4408078.0,4529235.0,4650970.0,4770098.0,4890886.0,5010697.0,5132430.0,5275646.0,6864548.0,6986981.0,7102764.0,7195146.0,7285181.0,7373027.0,7460737.0,7549566.0,7636557.0,7724382.0,7812304.0,7899439.0,7987676.0,8075852.0,8163044.0,8250969.0,8338933.0,8426102.0,8512999.0,8618353.0,8726502.0,8852104.0,8983848.0,9111463.0,9234201.0,9354937.0,9479202.0,9570543.0,9659478.0,9748210.0,9836831.0,9925242.0,10013374.0,10101447.0,10188780.0,10276114.0,10364358.0,10453795.0,10540553.0,10627594.0,10714675.0,10800870.0,10887669.0
10,967.0,817.0,ricciardo,8.0,1.0,Finished,143530.0,263389.0,386211.0,506466.0,626583.0,743672.0,861249.0,952174.0,1041974.0,1131571.0,1219775.0,1308537.0,1416930.0,1541402.0,1657664.0,1782398.0,1907814.0,2032573.0,2152096.0,2276624.0,4398186.0,4519252.0,4638833.0,4760643.0,4879245.0,5001963.0,5121418.0,5258990.0,6854841.0,6977574.0,7097766.0,7187348.0,7274976.0,7362177.0,7449857.0,7536774.0,7623833.0,7711041.0,7798424.0,7892212.0,8001235.0,8086767.0,8172456.0,8258102.0,8344148.0,8431562.0,8519917.0,8629931.0,8739584.0,8855603.0,8988994.0,9119121.0,9244079.0,9365591.0,9485655.0,9576972.0,9665999.0,9755735.0,9845972.0,9934918.0,10023825.0,10111680.0,10198924.0,10285102.0,10371144.0,10457157.0,10543286.0,10630222.0,10717076.0,10803981.0,10891821.0
8,967.0,807.0,hulkenberg,7.0,1.0,Finished,145218.0,266950.0,387609.0,507690.0,628511.0,745172.0,861946.0,953756.0,1043421.0,1134202.0,1222831.0,1310806.0,1413797.0,1523670.0,1650463.0,1777044.0,1902176.0,2026685.0,2148155.0,2268867.0,4392736.0,4517133.0,4652783.0,4771947.0,4892830.0,5012356.0,5133075.0,5277302.0,6866262.0,6989269.0,7103459.0,7197520.0,7288139.0,7377954.0,7467460.0,7555394.0,7643538.0,7731134.0,7818264.0,7905646.0,7993572.0,8081892.0,8169021.0,8256214.0,8343538.0,8431052.0,8519078.0,8628371.0,8737613.0,8855052.0,8987683.0,9115265.0,9238838.0,9360362.0,9481206.0,9571874.0,9661789.0,9751206.0,9840699.0,9928277.0,10016044.0,10103115.0,10190462.0,10278034.0,10366523.0,10454529.0,10542232.0,10629504.0,10716232.0,10803514.0,10891162.0
9,967.0,815.0,perez,4.0,1.0,Finished,147600.0,268353.0,389826.0,509822.0,630890.0,747155.0,865087.0,956640.0,1048164.0,1139172.0,1229440.0,1319041.0,1418653.0,1529647.0,1653228.0,1778486.0,1904412.0,2028516.0,2149107.0,2270644.0,4394009.0,4515043.0,4635480.0,4755911.0,4875773.0,4998547.0,5117151.0,5254212.0,6851110.0,6973463.0,7094881.0,7184424.0,7272158.0,7360132.0,7447579.0,7534932.0,7622404.0,7709855.0,7797744.0,7885620.0,7972713.0,8059973.0,8147140.0,8234666.0,8322258.0,8410038.0,8497709.0,8596919.0,8706755.0,8847083.0,8978611.0,9108001.0,9230586.0,9352827.0,9476717.0,9566646.0,9655844.0,9744735.0,9832951.0,9921238.0,10009342.0,10097282.0,10185011.0,10273001.0,10360367.0,10448226.0,10535577.0,10623204.0,10710891.0,10798735.0,10886681.0
3,967.0,4.0,alonso,10.0,1.0,Finished,148459.0,268921.0,390248.0,510584.0,631535.0,747831.0,863935.0,955301.0,1054432.0,1163337.0,1253155.0,1343247.0,1453490.0,1563588.0,1666674.0,1786352.0,1913119.0,2036105.0,2155338.0,2283127.0,4401044.0,4522195.0,4642259.0,4763303.0,4883364.0,5004441.0,5125936.0,5264393.0,6858596.0,6980911.0,7100112.0,7191207.0,7281583.0,7370829.0,7459366.0,7547164.0,7635262.0,7722930.0,7810865.0,7898923.0,7986850.0,8077065.0,8165055.0,8253278.0,8341857.0,8430131.0,8518449.0,8626268.0,8735185.0,8854262.0,8986288.0,9113863.0,9237797.0,9359017.0,9493298.0,9585670.0,9674730.0,9762656.0,9852135.0,9940874.0,10028200.0,10115559.0,10203608.0,10291535.0,10379733.0,10468593.0,10555759.0,10643775.0,10730891.0,10817995.0,10905767.0
12,967.0,822.0,bottas,11.0,1.0,Finished,151150.0,270573.0,392756.0,512326.0,632675.0,750612.0,866154.0,957996.0,1056020.0,1164441.0,1254376.0,1343424.0,1456205.0,1566445.0,1669835.0,1788428.0,1914195.0,2037314.0,2155336.0,2284400.0,4402723.0,4524946.0,4644471.0,4764677.0,4884877.0,5006015.0,5128433.0,5266155.0,6859239.0,6981459.0,7100681.0,7194277.0,7286224.0,7376729.0,7466452.0,7554977.0,7642497.0,7736669.0,7842722.0,7929323.0,8015758.0,8102928.0,8193197.0,8279930.0,8366570.0,8455327.0,8545356.0,8658993.0,8772372.0,8871987.0,8993838.0,9118835.0,9243778.0,9365336.0,9484898.0,9576774.0,9667367.0,9757711.0,9851950.0,9942834.0,10030726.0,10118789.0,10206194.0,10294266.0,10382583.0,10469901.0,10557049.0,10644739.0,10732622.0,10818684.0,10906627.0
