,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,988,822,bottas,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19195.0,19624.0,17563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,988,1,hamilton,131,2,1,Finished,1292,1531,1424,1201,1317,1633,1858,1939,1931,1859,2078,1976,2266,2349,2142,2190,2162,2484,2582,2627,232.0,0.0,0.0,0.0,1824.0,1110.0,1239.0,1212.0,1192.0,1495.0,1700.0,1802.0,1728.0,1327.0,1484.0,1405.0,1466.0,1463.0,1233.0,1434.0,1579.0,1778.0,1751.0,1409.0,1545.0,1400.0,1430.0,1354.0,1253.0,1359.0,2082.0,3184.0,4664.0,4804.0,3899.0
2,988,20,vettel,6,3,1,Finished,2384,2850,3186,3248,3556,3886,4259,4417,4717,4992,5227,5595,5941,6167,6340,6828,7289,7702,8186,10672,28504.0,29325.0,29891.0,28855.0,11941.0,12530.0,13220.0,13627.0,13398.0,13603.0,14447.0,15194.0,16207.0,16831.0,17814.0,18655.0,19319.0,19568.0,19773.0,20253.0,20925.0,21478.0,21695.0,21695.0,21961.0,22180.0,22496.0,22401.0,21550.0,21272.0,22190.0,22783.0,22998.0,23245.0,19330.0
3,988,817,ricciardo,9,20,9,Hydraulics,3406,4654,5037,5119,5540,5930,6347,6662,6765,7357,8080,8783,8593,8871,9024,9406,10063,10684,13584,35791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,988,8,raikkonen,6,4,1,Finished,4253,5592,6237,6812,7824,8400,9040,10062,10665,11091,11886,12622,13019,13575,15691,36656,36888,37870,38910,39533,38112.0,38508.0,39098.0,37946.0,21276.0,21556.0,22552.0,23637.0,23990.0,24496.0,25124.0,25748.0,26655.0,27032.0,27672.0,29010.0,30156.0,31221.0,32037.0,33045.0,34041.0,35172.0,35752.0,36181.0,37181.0,38301.0,39206.0,40091.0,40073.0,40998.0,42698.0,44671.0,46002.0,46495.0,45386.0
5,988,830,max_verstappen,9,5,1,Finished,4951,6549,7215,7781,8744,9455,10600,11553,12181,12713,13442,14348,14637,16860,37276,38078,38996,39948,40794,41065,39731.0,40226.0,40452.0,39278.0,22592.0,23057.0,24124.0,24873.0,25198.0,25785.0,26404.0,26962.0,27905.0,28171.0,29016.0,29984.0,31383.0,32693.0,33131.0,35646.0,37299.0,38026.0,38089.0,38299.0,39035.0,39818.0,40760.0,41382.0,41587.0,42522.0,44521.0,46329.0,47696.0,48132.0,46269.0
6,988,807,hulkenberg,4,6,1,Finished,6069,8015,9264,10414,12172,13859,15409,16817,17843,19170,20625,22098,23073,24508,25807,27295,30455,60190,62676,64731,63705.0,64893.0,66092.0,65454.0,49364.0,50697.0,52345.0,53529.0,54361.0,55528.0,56940.0,58541.0,60205.0,61156.0,62747.0,64544.0,66021.0,67175.0,68196.0,69638.0,70873.0,72048.0,72813.0,73159.0,74434.0,75674.0,76881.0,77722.0,78139.0,79598.0,81845.0,84237.0,85606.0,86488.0,85713.0
7,988,815,perez,10,7,1,Finished,7074,9916,12031,13493,15212,17071,18575,20086,21761,23667,25944,27827,29500,31560,33668,37823,59173,61086,63826,67309,67600.0,69194.0,70711.0,70613.0,54573.0,55979.0,57782.0,59801.0,61223.0,62558.0,64516.0,66182.0,68131.0,68995.0,70045.0,71147.0,72453.0,73701.0,74613.0,75723.0,77094.0,78857.0,80090.0,80746.0,81959.0,83015.0,84250.0,85210.0,85635.0,86901.0,89084.0,91123.0,92873.0,93543.0,92062.0
8,988,839,ocon,10,8,1,Finished,7826,11105,13298,14955,16964,18938,20924,22824,24528,26437,28705,31007,32771,34638,36506,40030,42324,44661,46732,48763,48553.0,50507.0,52115.0,52283.0,36861.0,38714.0,41333.0,43430.0,45115.0,47131.0,51454.0,73472.0,74665.0,74498.0,75278.0,76287.0,77757.0,78959.0,79805.0,81114.0,82333.0,83691.0,84648.0,85090.0,86312.0,87289.0,88365.0,89091.0,89439.0,90650.0,92765.0,94748.0,96717.0,97790.0,98911.0
9,988,13,massa,3,10,11,+1 Lap,8363,12169,14404,16605,19189,21783,24064,26350,28581,31126,33769,36266,38398,40954,43651,46483,49297,51954,54543,57050,57212.0,60880.0,84093.0,84228.0,68890.0,70809.0,72984.0,74745.0,75836.0,76998.0,78618.0,80607.0,82510.0,83725.0,85441.0,87040.0,88822.0,90415.0,91642.0,93081.0,94558.0,96537.0,98029.0,98979.0,100429.0,105625.0,107529.0,108726.0,109879.0,111464.0,113893.0,116317.0,118777.0,119780.0,
